instance,pod,timestamp,value
10.100.252.157:10250,calico-node-n2292,1716876214.316,0.04753388782288508
10.100.252.157:10250,calico-node-n2292,1716876215.316,0.04753388782288508
10.100.252.157:10250,calico-node-n2292,1716876216.316,0.024380723026516476
10.100.252.157:10250,calico-node-n2292,1716876217.316,0.024380723026516476
10.100.252.157:10250,calico-node-n2292,1716876218.316,0.024380723026516476
10.100.252.157:10250,calico-node-n2292,1716876222.316,0.011244138526864593
10.100.252.157:10250,calico-node-n2292,1716876223.316,0.028847490316848617
10.100.252.157:10250,calico-node-n2292,1716876224.316,0.02911767169769934
10.100.252.157:10250,calico-node-n2292,1716876225.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876226.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876227.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876228.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876229.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876230.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876231.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876232.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876233.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876234.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876235.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876236.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876237.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876238.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876239.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876240.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876241.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876242.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876243.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876244.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876245.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876246.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876247.316,0.03354405326017676
10.100.252.157:10250,calico-node-n2292,1716876248.316,0.01621088285104346
10.100.252.157:10250,calico-node-n2292,1716876249.316,0.01621088285104346
10.100.252.157:10250,calico-node-n2292,1716876250.316,0.01621088285104346
10.100.252.157:10250,calico-node-n2292,1716876251.316,0.01621088285104346
10.100.252.157:10250,calico-node-n2292,1716876252.316,0.011538636231991882
10.100.252.157:10250,calico-node-n2292,1716876253.316,0.011268454851141158
10.100.252.157:10250,calico-node-n2292,1716876256.316,0.022089024936538172
10.100.252.157:10250,calico-node-n2292,1716876257.316,0.04342822835047965
10.100.252.157:10250,calico-node-n2292,1716876258.316,0.04342822835047965
10.100.252.157:10250,calico-node-n2292,1716876259.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876260.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876261.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876262.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876263.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876264.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876265.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876266.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876267.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876268.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876269.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876270.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876271.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876272.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876273.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876274.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876275.316,0.04342822835047966
10.100.252.157:10250,calico-node-n2292,1716876276.316,0.04293282340736831
10.100.252.157:10250,calico-node-n2292,1716876277.316,0.04293282340736831
10.100.252.157:10250,calico-node-n2292,1716876278.316,0.04293282340736831
10.100.252.157:10250,calico-node-n2292,1716876279.316,0.04293282340736831
10.100.252.157:10250,calico-node-n2292,1716876280.316,0.04293282340736831
10.100.252.157:10250,calico-node-n2292,1716876281.316,0.04293282340736831
10.100.252.157:10250,calico-node-n2292,1716876282.316,0.03175975906287966
10.100.252.157:10250,calico-node-n2292,1716876283.316,0.0235458831848036
10.100.252.157:10250,calico-node-n2292,1716876284.316,0.02416343725501493
10.100.252.157:10250,calico-node-n2292,1716876285.316,0.024780991325226265
10.100.252.157:10250,calico-node-n2292,1716876286.316,0.025398545395437594
10.100.252.157:10250,calico-node-n2292,1716876287.316,0.02601609946564893
10.100.252.157:10250,calico-node-n2292,1716876288.316,0.030916097083612308
10.100.252.157:10250,calico-node-n2292,1716876289.316,0.031248724770074336
10.100.252.157:10250,calico-node-n2292,1716876290.316,0.031581352456536364
10.100.252.157:10250,calico-node-n2292,1716876291.316,0.03191398014299839
