timestamp,value
1716876214.316,23.812990574466134
1716876215.316,23.86312557674399
1716876216.316,23.86312557674399
1716876217.316,23.86312557674399
1716876218.316,23.86312557674399
1716876219.316,23.86312557674399
1716876220.316,23.821181549007953
1716876221.316,23.821181549007953
1716876222.316,23.821181549007953
1716876223.316,23.821181549007953
1716876224.316,23.821181549007953
1716876225.316,23.820322634486217
1716876226.316,23.820322634486217
1716876227.316,23.820322634486217
1716876228.316,23.820322634486217
1716876229.316,23.820322634486217
1716876230.316,23.820322634486217
1716876231.316,23.820322634486217
1716876232.316,23.820322634486217
1716876233.316,23.820322634486217
1716876234.316,23.820322634486217
1716876235.316,23.820322634486217
1716876236.316,23.820322634486217
1716876237.316,23.820322634486217
1716876238.316,23.820322634486217
1716876239.316,23.823989301153162
1716876240.316,23.823989301153162
1716876241.316,23.823989301153162
1716876242.316,23.823989301153162
1716876243.316,23.801322634486507
1716876244.316,23.80065596781935
1716876245.316,23.755389305597244
1716876246.316,23.755389305597244
1716876247.316,23.755389305597244
1716876248.316,23.755389305597244
1716876249.316,23.755389305597244
1716876250.316,23.810605172816036
1716876251.316,23.810605172816036
1716876252.316,23.810605172816036
1716876253.316,23.810605172816036
1716876254.316,23.810605172816036
1716876255.316,23.782271839482448
1716876256.316,23.782271839482448
1716876257.316,23.782271839482448
1716876258.316,23.782271839482448
1716876259.316,23.782271839482448
1716876260.316,23.782271839482448
1716876261.316,23.782271839482448
1716876262.316,23.782271839482448
1716876263.316,23.782271839482448
1716876264.316,23.782271839482448
1716876265.316,23.782271839482448
1716876266.316,23.782271839482448
1716876267.316,23.782271839482448
1716876268.316,23.782271839482448
1716876269.316,23.77520587941133
1716876270.316,23.77520587941133
1716876271.316,23.77520587941133
1716876272.316,23.77520587941133
1716876273.316,23.795872546078144
1716876274.316,23.79353921274483
1716876275.316,23.823807385927875
1716876276.316,23.823807385927875
1716876277.316,23.823807385927875
1716876278.316,23.823807385927875
1716876279.316,23.823807385927875
1716876280.316,23.788071795236924
1716876281.316,23.788071795236924
1716876282.316,23.788071795236924
1716876283.316,23.788071795236924
1716876284.316,23.788071795236924
1716876285.316,23.823738461903933
1716876286.316,23.823738461903933
1716876287.316,23.823738461903933
1716876288.316,23.823738461903933
1716876289.316,23.823738461903933
