pod,instance,timestamp,value
calico-node-n2292,10.100.252.157:10250,1716879586.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879587.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879588.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879589.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879590.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879591.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879592.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879593.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879594.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879595.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879596.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879597.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879598.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879599.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879600.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879601.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879602.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879603.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879604.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879605.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879606.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879607.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879608.253,0.0349289282974522
calico-node-n2292,10.100.252.157:10250,1716879609.253,0.018114113482637313
calico-node-n2292,10.100.252.157:10250,1716879610.253,0.018114113482637313
calico-node-n2292,10.100.252.157:10250,1716879611.253,0.025871728856598494
calico-node-n2292,10.100.252.157:10250,1716879612.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879613.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879614.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879615.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879616.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879617.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879618.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879619.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879620.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879621.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879622.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879623.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879624.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879625.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879626.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879627.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879628.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879629.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879630.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879631.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879632.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879633.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879634.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879635.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879636.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879637.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879638.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879639.253,0.04983401091842564
calico-node-n2292,10.100.252.157:10250,1716879640.253,0.025871728856598494
calico-node-n2292,10.100.252.157:10250,1716879641.253,0.025871728856598494
calico-node-n2292,10.100.252.157:10250,1716879643.253,0.01811614614583229
calico-node-n2292,10.100.252.157:10250,1716879644.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879645.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879646.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879647.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879648.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879649.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879650.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879651.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879652.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879653.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879654.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879655.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879656.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879657.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879658.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879659.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879660.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879661.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879662.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879663.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879664.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879665.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879666.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879667.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879668.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879669.253,0.038951526185292906
calico-node-n2292,10.100.252.157:10250,1716879670.253,0.042853689777771396
calico-node-n2292,10.100.252.157:10250,1716879671.253,0.02201830973831078
calico-node-n2292,10.100.252.157:10250,1716879672.253,0.01892985591238197
calico-node-n2292,10.100.252.157:10250,1716879673.253,0.041274173397739464
calico-node-n2292,10.100.252.157:10250,1716879674.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879675.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879676.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879677.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879678.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879679.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879680.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879681.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879682.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879683.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879684.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879685.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879686.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879687.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879688.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879689.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879690.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879691.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879692.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879693.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879694.253,0.04856233900770629
calico-node-n2292,10.100.252.157:10250,1716879695.253,0.04649267602023818
calico-node-n2292,10.100.252.157:10250,1716879696.253,0.04649267602023818
calico-node-n2292,10.100.252.157:10250,1716879697.253,0.04646473464845927
calico-node-n2292,10.100.252.157:10250,1716879698.253,0.04646473464845927
calico-node-n2292,10.100.252.157:10250,1716879699.253,0.04646473464845927
calico-node-n2292,10.100.252.157:10250,1716879700.253,0.04646473464845927
calico-node-n2292,10.100.252.157:10250,1716879701.253,0.04646473464845927
calico-node-n2292,10.100.252.157:10250,1716879702.253,0.04646473464845927
calico-node-n2292,10.100.252.157:10250,1716879703.253,0.04426318380610894
calico-node-n2292,10.100.252.157:10250,1716879704.253,0.03821774355708027
calico-node-n2292,10.100.252.157:10250,1716879705.253,0.038581727380508815
calico-node-n2292,10.100.252.157:10250,1716879706.253,0.044230210344384735
calico-node-n2292,10.100.252.157:10250,1716879707.253,0.044230210344384735
calico-node-n2292,10.100.252.157:10250,1716879708.253,0.044230210344384735
calico-node-n2292,10.100.252.157:10250,1716879709.253,0.044230210344384735
calico-node-n2292,10.100.252.157:10250,1716879710.253,0.044230210344384735
calico-node-n2292,10.100.252.157:10250,1716879711.253,0.044230210344384735
calico-node-n2292,10.100.252.157:10250,1716879712.253,0.044230210344384735
calico-node-n2292,10.100.252.157:10250,1716879713.253,0.044230210344384735
calico-node-n2292,10.100.252.157:10250,1716879714.253,0.044230210344384735
calico-node-n2292,10.100.252.157:10250,1716879715.253,0.044230210344384735
calico-node-n2292,10.100.252.157:10250,1716879716.253,0.044230210344384735
calico-node-n2292,10.100.252.157:10250,1716879717.253,0.044230210344384735
calico-node-n2292,10.100.252.157:10250,1716879718.253,0.044230210344384735
