pod,instance,timestamp,value
calico-node-gwvg9,10.100.253.191:10250,1716830669.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830670.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830671.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830672.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830673.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830674.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830675.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830676.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830677.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830678.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830679.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830680.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830681.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830682.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830683.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830684.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830685.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830686.053,71842474.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830687.053,71729152
calico-node-gwvg9,10.100.253.191:10250,1716830688.053,71729152
calico-node-gwvg9,10.100.253.191:10250,1716830689.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830690.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830691.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830692.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830693.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830694.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830695.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830696.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830697.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830698.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830699.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830700.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830701.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830702.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830703.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830704.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830705.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830706.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830707.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830708.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830709.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830710.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830711.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830712.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830713.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830714.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830715.053,71379626.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830716.053,71273130.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830717.053,71273130.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830718.053,71273130.66666667
calico-node-gwvg9,10.100.253.191:10250,1716830719.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830720.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830721.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830722.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830723.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830724.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830725.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830726.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830727.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830728.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830729.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830730.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830731.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830732.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830733.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830734.053,71308629.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830735.053,70920874.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830736.053,70920874.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830737.053,70920874.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830738.053,70920874.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830739.053,70920874.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830740.053,70920874.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830741.053,70920874.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830742.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830743.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830744.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830745.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830746.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830747.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830748.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830749.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830750.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830751.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830752.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830753.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830754.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830755.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830756.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830757.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830758.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830759.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830760.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830761.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830762.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830763.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830764.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830765.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830766.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830767.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830768.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830769.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830770.053,71031466.66666666
calico-node-gwvg9,10.100.253.191:10250,1716830771.053,70874453.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830772.053,70874453.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830773.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830774.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830775.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830776.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830777.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830778.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830779.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830780.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830781.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830782.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830783.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830784.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830785.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830786.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830787.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830788.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830789.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830790.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830791.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830792.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830793.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830794.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830795.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830796.053,70778880
calico-node-gwvg9,10.100.253.191:10250,1716830797.053,70784341.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830798.053,70833493.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830799.053,70833493.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830800.053,70833493.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830801.053,70833493.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830802.053,70833493.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830803.053,70833493.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830804.053,70833493.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830805.053,70833493.33333333
calico-node-gwvg9,10.100.253.191:10250,1716830806.053,70833493.33333333
