DeploymentName,PodName,DeploymentTime,PodScheduled,Initialized,PodReadyToStartContainers,ContainersReady,Ready,DeleteTime,CleanUpTime
deploy-test-70,deploy-test-70-7467857bb8-pvsdl,2024-05-16T19:24:38+02:00,2024-05-16 19:24:43 +0200 CEST,2024-05-16 19:24:43 +0200 CEST,2024-05-16 19:24:44 +0200 CEST,2024-05-16 19:24:44 +0200 CEST,2024-05-16 19:24:44 +0200 CEST,2024-05-16T19:25:44+02:00,2024-05-16T19:25:45+02:00
deploy-test-92,deploy-test-92-7796c676fb-d8wv5,2024-05-16T19:24:43+02:00,2024-05-16 19:24:48 +0200 CEST,2024-05-16 19:24:48 +0200 CEST,2024-05-16 19:24:50 +0200 CEST,2024-05-16 19:24:50 +0200 CEST,2024-05-16 19:24:50 +0200 CEST,2024-05-16T19:25:49+02:00,2024-05-16T19:25:49+02:00
deploy-test-3,deploy-test-3-c958f595b-cgkvm,2024-05-16T19:24:26+02:00,2024-05-16 19:24:27 +0200 CEST,2024-05-16 19:24:27 +0200 CEST,2024-05-16 19:24:29 +0200 CEST,2024-05-16 19:24:29 +0200 CEST,2024-05-16 19:24:29 +0200 CEST,2024-05-16T19:25:33+02:00,2024-05-16T19:25:34+02:00
deploy-test-32,deploy-test-32-5c464db8db-r4hd7,2024-05-16T19:24:31+02:00,2024-05-16 19:24:33 +0200 CEST,2024-05-16 19:24:33 +0200 CEST,2024-05-16 19:24:35 +0200 CEST,2024-05-16 19:24:35 +0200 CEST,2024-05-16 19:24:35 +0200 CEST,2024-05-16T19:25:37+02:00,2024-05-16T19:25:38+02:00
deploy-test-39,deploy-test-39-65dc89c7d5-flsbm,2024-05-16T19:24:32+02:00,2024-05-16 19:24:36 +0200 CEST,2024-05-16 19:24:36 +0200 CEST,2024-05-16 19:24:37 +0200 CEST,2024-05-16 19:24:38 +0200 CEST,2024-05-16 19:24:38 +0200 CEST,2024-05-16T19:25:38+02:00,2024-05-16T19:25:39+02:00
deploy-test-44,deploy-test-44-68544bb8b5-lp6x5,2024-05-16T19:24:33+02:00,2024-05-16 19:24:37 +0200 CEST,2024-05-16 19:24:37 +0200 CEST,2024-05-16 19:24:39 +0200 CEST,2024-05-16 19:24:39 +0200 CEST,2024-05-16 19:24:39 +0200 CEST,2024-05-16T19:25:39+02:00,2024-05-16T19:25:40+02:00
deploy-test-6,deploy-test-6-74d5f6f56f-xrdnc,2024-05-16T19:24:27+02:00,2024-05-16 19:24:27 +0200 CEST,2024-05-16 19:24:27 +0200 CEST,2024-05-16 19:24:29 +0200 CEST,2024-05-16 19:24:29 +0200 CEST,2024-05-16 19:24:29 +0200 CEST,2024-05-16T19:25:33+02:00,2024-05-16T19:25:34+02:00
deploy-test-9,deploy-test-9-5dd6b778-x4sbv,2024-05-16T19:24:27+02:00,2024-05-16 19:24:27 +0200 CEST,2024-05-16 19:24:27 +0200 CEST,2024-05-16 19:24:30 +0200 CEST,2024-05-16 19:24:30 +0200 CEST,2024-05-16 19:24:30 +0200 CEST,2024-05-16T19:25:33+02:00,2024-05-16T19:25:34+02:00
deploy-test-12,deploy-test-12-5478757db8-7rd5r,2024-05-16T19:24:27+02:00,2024-05-16 19:24:28 +0200 CEST,2024-05-16 19:24:28 +0200 CEST,2024-05-16 19:24:29 +0200 CEST,2024-05-16 19:24:29 +0200 CEST,2024-05-16 19:24:29 +0200 CEST,2024-05-16T19:25:33+02:00,2024-05-16T19:25:35+02:00
deploy-test-25,deploy-test-25-db6597854-5pqhf,2024-05-16T19:24:29+02:00,2024-05-16 19:24:32 +0200 CEST,2024-05-16 19:24:32 +0200 CEST,2024-05-16 19:24:33 +0200 CEST,2024-05-16 19:24:33 +0200 CEST,2024-05-16 19:24:33 +0200 CEST,2024-05-16T19:25:35+02:00,2024-05-16T19:25:36+02:00
deploy-test-41,deploy-test-41-76b48cb76d-52cgz,2024-05-16T19:24:32+02:00,2024-05-16 19:24:36 +0200 CEST,2024-05-16 19:24:36 +0200 CEST,2024-05-16 19:24:37 +0200 CEST,2024-05-16 19:24:37 +0200 CEST,2024-05-16 19:24:37 +0200 CEST,2024-05-16T19:25:39+02:00,2024-05-16T19:25:39+02:00
deploy-test-63,deploy-test-63-69dbbf9564-7zbn9,2024-05-16T19:24:37+02:00,2024-05-16 19:24:41 +0200 CEST,2024-05-16 19:24:41 +0200 CEST,2024-05-16 19:24:42 +0200 CEST,2024-05-16 19:24:43 +0200 CEST,2024-05-16 19:24:43 +0200 CEST,2024-05-16T19:25:43+02:00,2024-05-16T19:25:44+02:00
deploy-test-71,deploy-test-71-6448564669-mxljw,2024-05-16T19:24:38+02:00,2024-05-16 19:24:43 +0200 CEST,2024-05-16 19:24:43 +0200 CEST,2024-05-16 19:24:44 +0200 CEST,2024-05-16 19:24:44 +0200 CEST,2024-05-16 19:24:44 +0200 CEST,2024-05-16T19:25:44+02:00,2024-05-16T19:25:46+02:00
deploy-test-74,deploy-test-74-6b9594b79b-qb55k,2024-05-16T19:24:39+02:00,2024-05-16 19:24:44 +0200 CEST,2024-05-16 19:24:44 +0200 CEST,2024-05-16 19:24:46 +0200 CEST,2024-05-16 19:24:46 +0200 CEST,2024-05-16 19:24:46 +0200 CEST,2024-05-16T19:25:45+02:00,2024-05-16T19:25:46+02:00
