namespace,pod,timestamp,value
kube-system,kube-apiserver-kubernetes-1,1716028233.311,0.05663907039167987
kube-system,kube-apiserver-kubernetes-1,1716028234.311,0.0958852516279149
kube-system,kube-apiserver-kubernetes-1,1716028235.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028236.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028237.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028238.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028239.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028240.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028241.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028242.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028243.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028244.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028245.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028246.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028247.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028248.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028249.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028250.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028251.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028252.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028253.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028254.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028255.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028256.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028257.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028258.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028259.311,0.11201222001188663
kube-system,kube-apiserver-kubernetes-1,1716028260.311,0.10685989685285992
kube-system,kube-apiserver-kubernetes-1,1716028261.311,0.10211883521284809
kube-system,kube-apiserver-kubernetes-1,1716028262.311,0.10211883521284809
kube-system,kube-apiserver-kubernetes-1,1716028263.311,0.09792181025150093
