namespace,pod,container,timestamp,value
default,management-overhead-client-849b88cc74-67ckh,POD,1716129431,3064.368579127522
default,management-overhead-client-849b88cc74-67ckh,POD,1716129432,3121.459832495813
default,management-overhead-client-849b88cc74-67ckh,POD,1716129433,3178.5510858641032
default,management-overhead-client-849b88cc74-67ckh,POD,1716129434,3235.642339232394
default,management-overhead-client-849b88cc74-67ckh,POD,1716129435,3292.733592600685
default,management-overhead-client-849b88cc74-67ckh,POD,1716129436,3349.8248459689758
default,management-overhead-client-849b88cc74-67ckh,POD,1716129437,3406.916099337266
default,management-overhead-client-849b88cc74-67ckh,POD,1716129438,3425.475202097444
default,management-overhead-client-849b88cc74-67ckh,POD,1716129439,3425.475202097444
default,management-overhead-client-849b88cc74-67ckh,POD,1716129440,3425.475202097444
default,management-overhead-client-849b88cc74-67ckh,POD,1716129441,3425.475202097444
default,management-overhead-client-849b88cc74-67ckh,POD,1716129442,3425.475202097444
default,management-overhead-client-849b88cc74-67ckh,POD,1716129443,3425.475202097444
default,management-overhead-client-849b88cc74-67ckh,POD,1716129444,3425.475202097444
default,management-overhead-client-849b88cc74-67ckh,POD,1716129447,2040.350157920311
default,management-overhead-client-849b88cc74-67ckh,POD,1716129448,2121.284317298348
default,management-overhead-client-849b88cc74-67ckh,POD,1716129449,2202.218476676385
default,management-overhead-client-849b88cc74-67ckh,POD,1716129450,2283.1526360544217
default,management-overhead-client-849b88cc74-67ckh,POD,1716129451,2364.0867954324585
default,management-overhead-client-849b88cc74-67ckh,POD,1716129452,2445.0209548104954
default,management-overhead-client-849b88cc74-67ckh,POD,1716129453,2525.9551141885327
default,management-overhead-client-849b88cc74-67ckh,POD,1716129454,2606.8892735665695
default,management-overhead-client-849b88cc74-67ckh,POD,1716129455,2687.8234329446063
default,management-overhead-client-849b88cc74-67ckh,POD,1716129456,2768.757592322643
default,management-overhead-client-849b88cc74-67ckh,POD,1716129457,2849.6917517006805
default,management-overhead-client-849b88cc74-67ckh,POD,1716129458,2930.625911078717
default,management-overhead-client-849b88cc74-67ckh,POD,1716129459,3011.5600704567537
default,management-overhead-client-849b88cc74-67ckh,POD,1716129460,3092.494229834791
default,management-overhead-client-849b88cc74-67ckh,POD,1716129461,3173.4283892128274
default,management-overhead-client-849b88cc74-67ckh,POD,1716129462,3254.3625485908647
default,management-overhead-client-849b88cc74-67ckh,POD,1716129463,3335.2967079689015
default,management-overhead-client-849b88cc74-67ckh,POD,1716129464,3416.2308673469383
default,management-overhead-client-849b88cc74-67ckh,POD,1716129465,2665
default,management-overhead-client-849b88cc74-67ckh,POD,1716129466,2665
default,management-overhead-client-849b88cc74-67ckh,POD,1716129467,2665
default,management-overhead-client-849b88cc74-67ckh,POD,1716129468,2665
