framework,namespace,pod,container,type,value
karmada,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-sdgc5,POD,received_packets,21.783056948167104
karmada,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-sdgc5,POD,transmit_bytes,37737.31843578108
karmada,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-sdgc5,POD,transmit_packets,22.85553745241903
karmada,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,received_bytes,30050.093116861353
karmada,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,received_packets,12.03530774025026
karmada,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,transmit_bytes,1174.207974580706
karmada,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,transmit_packets,11.329379783010758
karmada,kube-system,calico-kube-controllers-658d97c59c-b76x5,POD,received_bytes,1185.54356036933
karmada,kube-system,calico-kube-controllers-658d97c59c-b76x5,POD,received_packets,1.0000224549480867
karmada,kube-system,calico-kube-controllers-658d97c59c-b76x5,POD,transmit_bytes,82.83983310624045
karmada,kube-system,calico-kube-controllers-658d97c59c-b76x5,POD,transmit_packets,0.9134089357432189
karmada,kube-system,calico-node-2ghwk,POD,received_bytes,46272.7481161741
karmada,kube-system,calico-node-2ghwk,POD,received_packets,31.114752683779244
karmada,kube-system,calico-node-2ghwk,POD,transmit_bytes,35124.76331340237
karmada,kube-system,calico-node-2ghwk,POD,transmit_packets,29.524268547362425
karmada,kube-system,calico-node-5rxqc,POD,received_bytes,1746.103308368005
karmada,kube-system,calico-node-5rxqc,POD,received_packets,5.556579862381401
karmada,kube-system,calico-node-5rxqc,POD,transmit_bytes,2687.313047464163
karmada,kube-system,calico-node-5rxqc,POD,transmit_packets,5.797412395043027
karmada,kube-system,calico-node-k9b5f,POD,received_bytes,5571.059098486729
karmada,kube-system,calico-node-k9b5f,POD,received_packets,29.847321314052834
karmada,kube-system,calico-node-k9b5f,POD,transmit_bytes,30140.102268673996
karmada,kube-system,calico-node-k9b5f,POD,transmit_packets,28.793702262346414
karmada,kube-system,calico-node-lbrgs,POD,received_bytes,22122.09848896899
karmada,kube-system,calico-node-lbrgs,POD,received_packets,21.26196944397038
karmada,kube-system,calico-node-lbrgs,POD,transmit_bytes,36835.50229635941
karmada,kube-system,calico-node-lbrgs,POD,transmit_packets,22.313425456898603
karmada,kube-system,calico-node-ssn5n,POD,received_bytes,13436.78478139628
karmada,kube-system,calico-node-ssn5n,POD,received_packets,6.2075863798431925
karmada,kube-system,calico-node-ssn5n,POD,transmit_bytes,14316.98558048388
karmada,kube-system,calico-node-ssn5n,POD,transmit_packets,6.561305855732964
karmada,kube-system,calico-node-x5wft,POD,received_bytes,1689.7432434105635
karmada,kube-system,calico-node-x5wft,POD,received_packets,4.70271577757379
karmada,kube-system,calico-node-x5wft,POD,transmit_bytes,2643.129993413356
karmada,kube-system,calico-node-x5wft,POD,transmit_packets,4.944022827330066
karmada,kube-system,coredns-76f75df574-r9f6g,POD,received_bytes,100.20303898397293
karmada,kube-system,coredns-76f75df574-r9f6g,POD,received_packets,1.0826703997559584
karmada,kube-system,coredns-76f75df574-r9f6g,POD,transmit_bytes,94.4859174919321
karmada,kube-system,coredns-76f75df574-r9f6g,POD,transmit_packets,0.9967216317812033
karmada,kube-system,coredns-76f75df574-xvbrm,POD,received_bytes,104.79581338836414
karmada,kube-system,coredns-76f75df574-xvbrm,POD,received_packets,1.1300346504009886
karmada,kube-system,coredns-76f75df574-xvbrm,POD,transmit_bytes,98.81864618814248
karmada,kube-system,coredns-76f75df574-xvbrm,POD,transmit_packets,1.0430579918869032
karmada,kube-system,etcd-kubernetes-1,POD,received_bytes,5658.385686352218
karmada,kube-system,etcd-kubernetes-1,POD,received_packets,30.321420101370826
karmada,kube-system,etcd-kubernetes-1,POD,transmit_bytes,32236.801016220837
karmada,kube-system,etcd-kubernetes-1,POD,transmit_packets,29.433385037660877
karmada,kube-system,kube-apiserver-kubernetes-1,POD,received_bytes,6017.653775667172
karmada,kube-system,kube-apiserver-kubernetes-1,POD,received_packets,30.929141331375973
karmada,kube-system,kube-apiserver-kubernetes-1,POD,transmit_bytes,32553.776705070508
karmada,kube-system,kube-apiserver-kubernetes-1,POD,transmit_packets,29.972872106280704
karmada,kube-system,kube-controller-manager-kubernetes-1,POD,received_bytes,5868.699486421212
karmada,kube-system,kube-controller-manager-kubernetes-1,POD,received_packets,30.611056834350173
karmada,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_bytes,31845.161494053442
karmada,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_packets,29.548144885379976
karmada,kube-system,kube-proxy-4k95n,POD,received_bytes,22359.1417200376
karmada,kube-system,kube-proxy-4k95n,POD,received_packets,21.62170737839653
karmada,kube-system,kube-proxy-4k95n,POD,transmit_bytes,37144.28276237118
karmada,kube-system,kube-proxy-4k95n,POD,transmit_packets,22.67726613105307
karmada,kube-system,kube-proxy-8jmzv,POD,received_bytes,14391.027414700591
karmada,kube-system,kube-proxy-8jmzv,POD,received_packets,6.3680410758713535
karmada,kube-system,kube-proxy-8jmzv,POD,transmit_bytes,15220.337032042113
karmada,kube-system,kube-proxy-8jmzv,POD,transmit_packets,6.695410892484741
karmada,kube-system,kube-proxy-dscjw,POD,received_bytes,46941.80390719889
karmada,kube-system,kube-proxy-dscjw,POD,received_packets,32.99093308304015
karmada,kube-system,kube-proxy-dscjw,POD,transmit_bytes,36298.01514715477
karmada,kube-system,kube-proxy-dscjw,POD,transmit_packets,31.32671129325862
karmada,kube-system,kube-proxy-vhnmr,POD,received_bytes,1611.409134821369
karmada,kube-system,kube-proxy-vhnmr,POD,received_packets,5.358901350417117
karmada,kube-system,kube-proxy-vhnmr,POD,transmit_bytes,2556.475202562856
karmada,kube-system,kube-proxy-vhnmr,POD,transmit_packets,5.631631877024697
karmada,kube-system,kube-proxy-w5c2l,POD,received_bytes,6247.4788345263405
karmada,kube-system,kube-proxy-w5c2l,POD,received_packets,31.88884429518594
karmada,kube-system,kube-proxy-w5c2l,POD,transmit_bytes,33417.152099253806
karmada,kube-system,kube-proxy-w5c2l,POD,transmit_packets,30.85151277951948
karmada,kube-system,kube-proxy-wl98f,POD,received_bytes,1838.6087790694494
karmada,kube-system,kube-proxy-wl98f,POD,received_packets,4.858711114733797
karmada,kube-system,kube-proxy-wl98f,POD,transmit_bytes,2783.759583097569
karmada,kube-system,kube-proxy-wl98f,POD,transmit_packets,5.092832291949894
karmada,kube-system,kube-scheduler-kubernetes-1,POD,received_bytes,6182.526652786157
karmada,kube-system,kube-scheduler-kubernetes-1,POD,received_packets,31.266030617697744
karmada,kube-system,kube-scheduler-kubernetes-1,POD,transmit_bytes,34026.51702990296
karmada,kube-system,kube-scheduler-kubernetes-1,POD,transmit_packets,30.33167924674317
karmada,kube-system,metrics-server-69fb86cf66-7sh6s,POD,received_bytes,47011.4093810254
karmada,kube-system,metrics-server-69fb86cf66-7sh6s,POD,received_packets,31.87437075813675
karmada,kube-system,metrics-server-69fb86cf66-7sh6s,POD,transmit_bytes,35677.074271623176
karmada,kube-system,metrics-server-69fb86cf66-7sh6s,POD,transmit_packets,30.330307420493035
kubernetes,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,received_bytes,259.2640527994399
kubernetes,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,received_packets,1.914308316238187
kubernetes,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,transmit_bytes,355.6880923911226
kubernetes,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,transmit_packets,1.716023360294283
kubernetes,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-ctb9d,POD,received_bytes,11997.09245139492
kubernetes,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-ctb9d,POD,received_packets,2.3313445721569255
kubernetes,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-ctb9d,POD,transmit_bytes,352.9936185554083
kubernetes,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-ctb9d,POD,transmit_packets,2.0924326458923383
kubernetes,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-hsqrn,POD,received_bytes,1311.971663157313
kubernetes,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-hsqrn,POD,received_packets,4.689323912860338
kubernetes,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-hsqrn,POD,transmit_bytes,13891.802297244309
kubernetes,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-hsqrn,POD,transmit_packets,4.180881000179696
kubernetes,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-qlstn,POD,received_bytes,429.76026816501343
kubernetes,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-qlstn,POD,received_packets,0.9745174812432507
kubernetes,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-qlstn,POD,transmit_bytes,243.34052217137608
kubernetes,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-qlstn,POD,transmit_packets,1.0478988180912912
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-55gws,POD,received_bytes,1698.963100992855
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-55gws,POD,received_packets,5.289650318409085
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-55gws,POD,transmit_bytes,2391.332857098658
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-55gws,POD,transmit_packets,5.47143023207056
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-5w9sm,POD,received_bytes,3282.4804951895603
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-5w9sm,POD,received_packets,23.942706465034604
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-5w9sm,POD,transmit_bytes,28280.277744591713
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-5w9sm,POD,transmit_packets,23.06496540001828
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-9d9zz,POD,received_bytes,1628.6087831606603
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-9d9zz,POD,received_packets,4.771188005153102
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-9d9zz,POD,transmit_bytes,2613.602819649677
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-9d9zz,POD,transmit_packets,4.965008554719791
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-hpp55,POD,received_bytes,45833.95231902639
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-hpp55,POD,received_packets,28.488516260400075
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-hpp55,POD,transmit_bytes,32719.540193502733
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-hpp55,POD,transmit_packets,27.761744668367147
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-hth2m,POD,received_bytes,12653.877630302706
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-hth2m,POD,received_packets,5.99660585158468
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-hth2m,POD,transmit_bytes,13436.136396941802
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-hth2m,POD,transmit_packets,6.240529293609708
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-sdgc5,POD,received_bytes,16271.727281194551
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-sdgc5,POD,received_packets,11.49486251058621
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-sdgc5,POD,transmit_bytes,30534.190104071662
kubernetes,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-sdgc5,POD,transmit_packets,12.421088835836457
kubernetes,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,received_bytes,29529.807551484537
kubernetes,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,received_packets,11.785194471507873
kubernetes,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,transmit_bytes,1142.8623516183095
kubernetes,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,transmit_packets,11.083595533861862
kubernetes,kube-system,calico-kube-controllers-658d97c59c-b76x5,POD,received_bytes,935.8672399896508
kubernetes,kube-system,calico-kube-controllers-658d97c59c-b76x5,POD,received_packets,0.8509709212881216
kubernetes,kube-system,calico-kube-controllers-658d97c59c-b76x5,POD,transmit_bytes,68.05455882200748
kubernetes,kube-system,calico-kube-controllers-658d97c59c-b76x5,POD,transmit_packets,0.797229323815758
kubernetes,kube-system,calico-node-2ghwk,POD,received_bytes,45417.80135868575
kubernetes,kube-system,calico-node-2ghwk,POD,received_packets,28.77739148699091
kubernetes,kube-system,calico-node-2ghwk,POD,transmit_bytes,32761.268277942974
kubernetes,kube-system,calico-node-2ghwk,POD,transmit_packets,28.066952638643922
kubernetes,kube-system,calico-node-5rxqc,POD,received_bytes,1721.439693917404
kubernetes,kube-system,calico-node-5rxqc,POD,received_packets,5.4845414961656624
kubernetes,kube-system,calico-node-5rxqc,POD,transmit_bytes,2537.5533991672637
kubernetes,kube-system,calico-node-5rxqc,POD,transmit_packets,5.683943439679598
kubernetes,kube-system,calico-node-k9b5f,POD,received_bytes,2877.7252567067535
kubernetes,kube-system,calico-node-k9b5f,POD,received_packets,22.43812259878467
kubernetes,kube-system,calico-node-k9b5f,POD,transmit_bytes,26589.857818757126
kubernetes,kube-system,calico-node-k9b5f,POD,transmit_packets,21.538760512336868
kubernetes,kube-system,calico-node-lbrgs,POD,received_bytes,16269.313121062509
kubernetes,kube-system,calico-node-lbrgs,POD,received_packets,12.022462551229026
kubernetes,kube-system,calico-node-lbrgs,POD,transmit_bytes,30404.344024749123
kubernetes,kube-system,calico-node-lbrgs,POD,transmit_packets,12.92558060802754
kubernetes,kube-system,calico-node-ssn5n,POD,received_bytes,12354.312029795889
kubernetes,kube-system,calico-node-ssn5n,POD,received_packets,6.016586630918759
kubernetes,kube-system,calico-node-ssn5n,POD,transmit_bytes,13210.627515420929
kubernetes,kube-system,calico-node-ssn5n,POD,transmit_packets,6.255640930336084
kubernetes,kube-system,calico-node-x5wft,POD,received_bytes,1809.1477774223188
kubernetes,kube-system,calico-node-x5wft,POD,received_packets,4.9512302836151045
kubernetes,kube-system,calico-node-x5wft,POD,transmit_bytes,2749.7960564472796
kubernetes,kube-system,calico-node-x5wft,POD,transmit_packets,5.1399713960295985
kubernetes,kube-system,coredns-76f75df574-r9f6g,POD,received_bytes,101.85189864095446
kubernetes,kube-system,coredns-76f75df574-r9f6g,POD,received_packets,1.101348918986496
kubernetes,kube-system,coredns-76f75df574-r9f6g,POD,transmit_bytes,95.1517171886655
kubernetes,kube-system,coredns-76f75df574-r9f6g,POD,transmit_packets,1.0025236830704805
kubernetes,kube-system,coredns-76f75df574-xvbrm,POD,received_bytes,101.05342598765544
kubernetes,kube-system,coredns-76f75df574-xvbrm,POD,received_packets,1.0899037414682995
kubernetes,kube-system,coredns-76f75df574-xvbrm,POD,transmit_bytes,97.43862905587207
kubernetes,kube-system,coredns-76f75df574-xvbrm,POD,transmit_packets,1.031609753401712
kubernetes,kube-system,etcd-kubernetes-1,POD,received_bytes,2856.9866637807627
kubernetes,kube-system,etcd-kubernetes-1,POD,received_packets,21.96398592390534
kubernetes,kube-system,etcd-kubernetes-1,POD,transmit_bytes,24726.26438017828
kubernetes,kube-system,etcd-kubernetes-1,POD,transmit_packets,21.153782369366443
kubernetes,kube-system,kube-apiserver-kubernetes-1,POD,received_bytes,3299.4938147064254
kubernetes,kube-system,kube-apiserver-kubernetes-1,POD,received_packets,24.06541200770722
kubernetes,kube-system,kube-apiserver-kubernetes-1,POD,transmit_bytes,28005.457852728
kubernetes,kube-system,kube-apiserver-kubernetes-1,POD,transmit_packets,23.164840567221063
kubernetes,kube-system,kube-controller-manager-kubernetes-1,POD,received_bytes,3348.6421476465944
kubernetes,kube-system,kube-controller-manager-kubernetes-1,POD,received_packets,24.234581076462206
kubernetes,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_bytes,26932.35932026498
kubernetes,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_packets,23.281692010430646
kubernetes,kube-system,kube-proxy-4k95n,POD,received_bytes,16291.480386762194
kubernetes,kube-system,kube-proxy-4k95n,POD,received_packets,11.866695628703264
kubernetes,kube-system,kube-proxy-4k95n,POD,transmit_bytes,30560.99740671515
kubernetes,kube-system,kube-proxy-4k95n,POD,transmit_packets,12.806996438941008
kubernetes,kube-system,kube-proxy-8jmzv,POD,received_bytes,13585.39706557249
kubernetes,kube-system,kube-proxy-8jmzv,POD,received_packets,6.0976559619162005
kubernetes,kube-system,kube-proxy-8jmzv,POD,transmit_bytes,14322.151513991046
kubernetes,kube-system,kube-proxy-8jmzv,POD,transmit_packets,6.301187065415945
kubernetes,kube-system,kube-proxy-dscjw,POD,received_bytes,46059.10404627126
kubernetes,kube-system,kube-proxy-dscjw,POD,received_packets,28.641204032783435
kubernetes,kube-system,kube-proxy-dscjw,POD,transmit_bytes,32990.15066790349
kubernetes,kube-system,kube-proxy-dscjw,POD,transmit_packets,27.924149024043658
kubernetes,kube-system,kube-proxy-vhnmr,POD,received_bytes,1661.953801758885
kubernetes,kube-system,kube-proxy-vhnmr,POD,received_packets,5.389989193010085
kubernetes,kube-system,kube-proxy-vhnmr,POD,transmit_bytes,2464.3554193365867
kubernetes,kube-system,kube-proxy-vhnmr,POD,transmit_packets,5.567956950287347
kubernetes,kube-system,kube-proxy-w5c2l,POD,received_bytes,3221.234995851622
kubernetes,kube-system,kube-proxy-w5c2l,POD,received_packets,23.735129498181795
kubernetes,kube-system,kube-proxy-w5c2l,POD,transmit_bytes,29135.626055306464
kubernetes,kube-system,kube-proxy-w5c2l,POD,transmit_packets,22.90979287678816
kubernetes,kube-system,kube-proxy-wl98f,POD,received_bytes,1608.8363005255826
kubernetes,kube-system,kube-proxy-wl98f,POD,received_packets,4.728063844934788
kubernetes,kube-system,kube-proxy-wl98f,POD,transmit_bytes,2572.7664781274375
kubernetes,kube-system,kube-proxy-wl98f,POD,transmit_packets,4.917456051976725
kubernetes,kube-system,kube-scheduler-kubernetes-1,POD,received_bytes,2952.950328611463
kubernetes,kube-system,kube-scheduler-kubernetes-1,POD,received_packets,22.717306019372
kubernetes,kube-system,kube-scheduler-kubernetes-1,POD,transmit_bytes,29372.684624707512
kubernetes,kube-system,kube-scheduler-kubernetes-1,POD,transmit_packets,21.939146146819144
kubernetes,kube-system,metrics-server-69fb86cf66-7sh6s,POD,received_bytes,44784.49020275761
kubernetes,kube-system,metrics-server-69fb86cf66-7sh6s,POD,received_packets,27.78887876841017
kubernetes,kube-system,metrics-server-69fb86cf66-7sh6s,POD,transmit_bytes,31998.740520274805
kubernetes,kube-system,metrics-server-69fb86cf66-7sh6s,POD,transmit_packets,27.148793004138344
oakestra,cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,received_bytes,231.61952113908663
oakestra,cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,received_packets,1.1153372921982807
oakestra,cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,transmit_bytes,153.67475778071787
oakestra,cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,transmit_packets,1.1199430859195043
oakestra,cert-manager,cert-manager-cainjector-57cd76c845-nwkds,POD,received_bytes,166.5650453157282
oakestra,cert-manager,cert-manager-cainjector-57cd76c845-nwkds,POD,received_packets,0.500043194779957
oakestra,cert-manager,cert-manager-cainjector-57cd76c845-nwkds,POD,transmit_bytes,94.16633360167332
oakestra,cert-manager,cert-manager-cainjector-57cd76c845-nwkds,POD,transmit_packets,0.5361145437545728
oakestra,cert-manager,cert-manager-webhook-cf8f9f895-4hj5j,POD,received_bytes,135.80864066890774
oakestra,cert-manager,cert-manager-webhook-cf8f9f895-4hj5j,POD,received_packets,1.5124053541765994
oakestra,cert-manager,cert-manager-webhook-cf8f9f895-4hj5j,POD,transmit_bytes,115.89039033252557
oakestra,cert-manager,cert-manager-webhook-cf8f9f895-4hj5j,POD,transmit_packets,1.3205816711258804
oakestra,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,received_bytes,330.08322173477944
oakestra,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,received_packets,1.9737146436067243
oakestra,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,transmit_bytes,363.5168951966709
oakestra,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,transmit_packets,1.7585179547299337
oakestra,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-x7284,POD,received_bytes,10054.251388807725
oakestra,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-x7284,POD,received_packets,2.3239955116088797
oakestra,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-x7284,POD,transmit_bytes,322.44559100001294
oakestra,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-x7284,POD,transmit_packets,1.9822047000772904
oakestra,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-kq8wt,POD,received_bytes,2768.7666128295314
oakestra,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-kq8wt,POD,received_packets,5.977023473858565
oakestra,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-kq8wt,POD,transmit_bytes,19422.483397900076
oakestra,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-kq8wt,POD,transmit_packets,5.392165436317263
oakestra,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-c2p2r,POD,received_bytes,515.5373954784573
oakestra,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-c2p2r,POD,received_packets,0.973346472426484
oakestra,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-c2p2r,POD,transmit_bytes,233.35067100087988
oakestra,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-c2p2r,POD,transmit_packets,1.0357770361657785
oakestra,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-66fvt,POD,received_bytes,23440.97365259382
oakestra,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-66fvt,POD,received_packets,15.76497975033868
