container,pod,namespace,timestamp,value
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830693.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830694.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830695.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830696.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830697.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830698.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830699.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830700.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830701.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830702.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830703.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830704.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830705.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830706.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830707.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830708.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830709.814,152.98359253261634
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830710.814,130.50786580528165
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830711.814,133.7242069338975
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830712.814,136.94054806251336
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830713.814,140.15688919112924
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830714.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830715.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830716.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830717.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830718.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830719.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830720.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830721.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830722.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830723.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830724.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830725.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830726.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830727.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830728.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830729.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830730.814,192.9804677169519
POD,cert-manager-7ddd8cdb9f-fmhw4,cert-manager,1716830731.814,192.9804677169519
