instance,timestamp,value
10.100.253.191:9100,1716825933.888,33.22973798899865
10.100.253.191:9100,1716825934.888,33.22973798899865
10.100.253.191:9100,1716825935.888,33.22973798899865
10.100.253.191:9100,1716825936.888,33.22973798899865
10.100.253.191:9100,1716825937.888,33.22973798899865
10.100.253.191:9100,1716825938.888,33.881469882117024
10.100.253.191:9100,1716825939.888,33.881469882117024
10.100.253.191:9100,1716825940.888,33.881469882117024
10.100.253.191:9100,1716825941.888,33.881469882117024
10.100.253.191:9100,1716825942.888,33.881469882117024
10.100.253.191:9100,1716825943.888,33.881469882117024
10.100.253.191:9100,1716825944.888,33.881469882117024
10.100.253.191:9100,1716825945.888,33.881469882117024
10.100.253.191:9100,1716825946.888,33.881469882117024
10.100.253.191:9100,1716825947.888,33.881469882117024
10.100.253.191:9100,1716825948.888,33.881469882117024
10.100.253.191:9100,1716825949.888,33.881469882117024
10.100.253.191:9100,1716825950.888,33.881469882117024
10.100.253.191:9100,1716825951.888,33.881469882117024
10.100.253.191:9100,1716825952.888,33.881469882117024
10.100.253.191:9100,1716825953.888,33.881469882117024
10.100.253.191:9100,1716825954.888,33.881469882117024
10.100.253.191:9100,1716825955.888,33.881469882117024
10.100.253.191:9100,1716825956.888,33.881469882117024
10.100.253.191:9100,1716825957.888,33.881469882117024
10.100.253.191:9100,1716825958.888,33.881469882117024
10.100.253.191:9100,1716825959.888,33.881469882117024
10.100.253.191:9100,1716825960.888,33.881469882117024
10.100.253.191:9100,1716825961.888,33.881469882117024
10.100.253.191:9100,1716825962.888,33.881469882117024
10.100.253.191:9100,1716825963.888,33.881469882117024
10.100.253.191:9100,1716825964.888,33.881469882117024
10.100.253.191:9100,1716825965.888,33.881469882117024
10.100.253.191:9100,1716825966.888,33.881469882117024
10.100.253.191:9100,1716825967.888,33.881469882117024
10.100.253.191:9100,1716825968.888,34.30550506725042
10.100.253.191:9100,1716825969.888,34.30550506725042
10.100.253.191:9100,1716825970.888,34.30550506725042
10.100.253.191:9100,1716825971.888,34.30550506725042
10.100.253.191:9100,1716825972.888,34.30550506725042
10.100.253.191:9100,1716825973.888,34.30550506725042
10.100.253.191:9100,1716825974.888,34.30550506725042
10.100.253.191:9100,1716825975.888,34.30550506725042
10.100.253.191:9100,1716825976.888,34.30550506725042
10.100.253.191:9100,1716825977.888,34.30550506725042
10.100.253.191:9100,1716825978.888,34.30550506725042
10.100.253.191:9100,1716825979.888,34.30550506725042
10.100.253.191:9100,1716825980.888,34.30550506725042
10.100.253.191:9100,1716825981.888,34.30550506725042
10.100.253.191:9100,1716825982.888,34.30550506725042
10.100.253.191:9100,1716825983.888,34.30550506725042
10.100.253.191:9100,1716825984.888,34.30550506725042
10.100.253.191:9100,1716825985.888,34.30550506725042
10.100.253.191:9100,1716825986.888,34.30550506725042
10.100.253.191:9100,1716825987.888,34.30550506725042
10.100.253.191:9100,1716825988.888,34.30550506725042
10.100.253.191:9100,1716825989.888,34.30550506725042
10.100.253.191:9100,1716825990.888,34.30550506725042
10.100.253.191:9100,1716825991.888,34.30550506725042
10.100.253.191:9100,1716825992.888,34.30550506725042
10.100.253.191:9100,1716825993.888,34.30550506725042
10.100.253.191:9100,1716825994.888,34.30550506725042
10.100.253.191:9100,1716825995.888,34.30550506725042
10.100.253.191:9100,1716825996.888,34.30550506725042
10.100.253.191:9100,1716825997.888,34.30550506725042
10.100.253.191:9100,1716825998.888,34.52101800401865
10.100.253.191:9100,1716825999.888,34.52101800401865
10.100.253.191:9100,1716826000.888,34.52101800401865
10.100.253.191:9100,1716826001.888,34.52101800401865
10.100.253.191:9100,1716826002.888,34.52101800401865
10.100.253.191:9100,1716826003.888,34.52101800401865
10.100.253.191:9100,1716826004.888,34.52101800401865
10.100.253.191:9100,1716826005.888,34.52101800401865
10.100.253.191:9100,1716826006.888,34.52101800401865
10.100.253.191:9100,1716826007.888,34.52101800401865
10.100.253.191:9100,1716826008.888,34.52101800401865
10.100.253.191:9100,1716826009.888,34.52101800401865
10.100.253.191:9100,1716826010.888,34.52101800401865
10.100.253.191:9100,1716826011.888,34.52101800401865
10.100.253.191:9100,1716826012.888,34.52101800401865
10.100.253.191:9100,1716826013.888,34.52101800401865
10.100.253.191:9100,1716826014.888,34.52101800401865
10.100.253.191:9100,1716826015.888,34.52101800401865
10.100.253.191:9100,1716826016.888,34.52101800401865
10.100.253.191:9100,1716826017.888,34.52101800401865
10.100.253.191:9100,1716826018.888,34.52101800401865
10.100.253.191:9100,1716826019.888,34.52101800401865
10.100.253.191:9100,1716826020.888,34.52101800401865
10.100.253.191:9100,1716826021.888,34.52101800401865
10.100.253.191:9100,1716826022.888,34.52101800401865
10.100.253.191:9100,1716826023.888,34.52101800401865
10.100.253.191:9100,1716826024.888,34.52101800401865
10.100.253.191:9100,1716826025.888,34.52101800401865
10.100.253.191:9100,1716826026.888,34.52101800401865
10.100.253.191:9100,1716826027.888,34.52101800401865
10.100.253.191:9100,1716826028.888,35.306471779589586
10.100.253.191:9100,1716826029.888,35.306471779589586
10.100.253.191:9100,1716826030.888,35.306471779589586
10.100.253.191:9100,1716826031.888,35.306471779589586
10.100.253.191:9100,1716826032.888,35.306471779589586
10.100.253.191:9100,1716826033.888,35.306471779589586
10.100.253.191:9100,1716826034.888,35.306471779589586
10.100.253.191:9100,1716826035.888,35.306471779589586
