pod,instance,timestamp,value
calico-node-gwvg9,10.100.253.191:10250,1716825933.888,74487125.33333334
calico-node-gwvg9,10.100.253.191:10250,1716825934.888,74487125.33333334
calico-node-gwvg9,10.100.253.191:10250,1716825935.888,74487125.33333334
calico-node-gwvg9,10.100.253.191:10250,1716825936.888,74487125.33333334
calico-node-gwvg9,10.100.253.191:10250,1716825937.888,74487125.33333334
calico-node-gwvg9,10.100.253.191:10250,1716825938.888,74487125.33333334
calico-node-gwvg9,10.100.253.191:10250,1716825939.888,74487125.33333334
calico-node-gwvg9,10.100.253.191:10250,1716825940.888,74487125.33333334
calico-node-gwvg9,10.100.253.191:10250,1716825941.888,74487125.33333334
calico-node-gwvg9,10.100.253.191:10250,1716825942.888,74484394.66666667
calico-node-gwvg9,10.100.253.191:10250,1716825943.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825944.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825945.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825946.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825947.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825948.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825949.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825950.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825951.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825952.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825953.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825954.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825955.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825956.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825957.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825958.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825959.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825960.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825961.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825962.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825963.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825964.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825965.888,74489856
calico-node-gwvg9,10.100.253.191:10250,1716825966.888,74485760
calico-node-gwvg9,10.100.253.191:10250,1716825967.888,74485760
calico-node-gwvg9,10.100.253.191:10250,1716825968.888,74485760
calico-node-gwvg9,10.100.253.191:10250,1716825969.888,74485760
calico-node-gwvg9,10.100.253.191:10250,1716825970.888,74485760
calico-node-gwvg9,10.100.253.191:10250,1716825971.888,74485760
calico-node-gwvg9,10.100.253.191:10250,1716825972.888,74485760
calico-node-gwvg9,10.100.253.191:10250,1716825973.888,74485760
calico-node-gwvg9,10.100.253.191:10250,1716825974.888,74485760
calico-node-gwvg9,10.100.253.191:10250,1716825975.888,74485760
calico-node-gwvg9,10.100.253.191:10250,1716825976.888,74485760
calico-node-gwvg9,10.100.253.191:10250,1716825977.888,74485760
