instance,timestamp,value
10.100.252.254:9100,1715933034.405,3.9210000000000034
10.100.252.254:9100,1715933035.405,3.9210000000000034
10.100.252.254:9100,1715933036.405,3.9210000000000034
10.100.252.254:9100,1715933037.405,3.9210000000000034
10.100.252.254:9100,1715933038.405,3.9210000000000034
10.100.252.254:9100,1715933039.405,3.9210000000000034
10.100.252.254:9100,1715933040.405,3.9210000000000034
10.100.252.254:9100,1715933041.405,3.9210000000000034
10.100.252.254:9100,1715933042.405,3.9210000000000034
10.100.252.254:9100,1715933043.405,3.9210000000000034
10.100.252.254:9100,1715933044.405,3.9210000000000034
10.100.252.254:9100,1715933045.405,3.9210000000000034
10.100.252.254:9100,1715933046.405,3.9210000000000034
10.100.252.254:9100,1715933047.405,3.9210000000000034
10.100.252.254:9100,1715933048.405,3.9210000000000034
10.100.252.254:9100,1715933049.405,3.9210000000000034
10.100.252.254:9100,1715933050.405,3.9210000000000034
10.100.252.254:9100,1715933051.405,3.9210000000000034
10.100.252.254:9100,1715933052.405,3.9210000000000034
10.100.252.254:9100,1715933053.405,3.9210000000000034
10.100.252.254:9100,1715933054.405,3.878999999999996
10.100.252.254:9100,1715933055.405,3.878999999999996
10.100.252.254:9100,1715933056.405,3.878999999999996
10.100.252.254:9100,1715933057.405,3.878999999999996
10.100.252.254:9100,1715933058.405,3.878999999999996
10.100.252.254:9100,1715933059.405,3.878999999999996
10.100.252.254:9100,1715933060.405,3.878999999999996
10.100.252.254:9100,1715933061.405,3.878999999999996
10.100.252.254:9100,1715933062.405,3.878999999999996
10.100.252.254:9100,1715933063.405,3.878999999999996
10.100.252.254:9100,1715933064.405,3.878999999999996
10.100.252.254:9100,1715933065.405,3.878999999999996
10.100.252.254:9100,1715933066.405,3.878999999999996
10.100.252.254:9100,1715933067.405,3.878999999999996
10.100.252.254:9100,1715933068.405,3.878999999999996
10.100.252.254:9100,1715933069.405,3.878999999999996
10.100.252.254:9100,1715933070.405,3.878999999999996
10.100.252.254:9100,1715933071.405,3.878999999999996
10.100.252.254:9100,1715933072.405,3.878999999999996
10.100.252.254:9100,1715933073.405,3.878999999999996
10.100.252.254:9100,1715933074.405,3.878999999999996
10.100.252.254:9100,1715933075.405,3.878999999999996
10.100.252.254:9100,1715933076.405,3.878999999999996
10.100.252.254:9100,1715933077.405,3.878999999999996
10.100.252.254:9100,1715933078.405,3.878999999999996
10.100.252.254:9100,1715933079.405,3.878999999999996
