DeploymentName,PodName,DeploymentTime,PodScheduled,Initialized,PodReadyToStartContainers,ContainersReady,Ready,DeleteTime,CleanUpTime
deploy-undeploy-test-80,deploy-undeploy-test-80-6c85b747db-d8xdp,2024-05-30T13:48:42+02:00,2024-05-30 13:48:42 +0200 CEST,2024-05-30 13:48:43 +0200 CEST,2024-05-30 13:48:44 +0200 CEST,2024-05-30 13:48:44 +0200 CEST,2024-05-30 13:48:44 +0200 CEST,2024-05-30T13:49:47+02:00,2024-05-30T13:49:48+02:00
deploy-undeploy-test-64,deploy-undeploy-test-64-7db66c99b8-h8q6r,2024-05-30T13:48:37+02:00,2024-05-30 13:48:37 +0200 CEST,2024-05-30 13:48:37 +0200 CEST,2024-05-30 13:48:38 +0200 CEST,2024-05-30 13:48:38 +0200 CEST,2024-05-30 13:48:38 +0200 CEST,2024-05-30T13:49:43+02:00,2024-05-30T13:49:44+02:00
deploy-undeploy-test-65,deploy-undeploy-test-65-75bdd8787c-nn974,2024-05-30T13:48:37+02:00,2024-05-30 13:48:37 +0200 CEST,2024-05-30 13:48:37 +0200 CEST,2024-05-30 13:48:38 +0200 CEST,2024-05-30 13:48:38 +0200 CEST,2024-05-30 13:48:38 +0200 CEST,2024-05-30T13:49:43+02:00,2024-05-30T13:49:45+02:00
deploy-undeploy-test-72,deploy-undeploy-test-72-59c888649c-lh475,2024-05-30T13:48:39+02:00,2024-05-30 13:48:39 +0200 CEST,2024-05-30 13:48:39 +0200 CEST,2024-05-30 13:48:41 +0200 CEST,2024-05-30 13:48:41 +0200 CEST,2024-05-30 13:48:41 +0200 CEST,2024-05-30T13:49:45+02:00,2024-05-30T13:49:46+02:00
deploy-undeploy-test-75,deploy-undeploy-test-75-765b4c684b-jscc7,2024-05-30T13:48:40+02:00,2024-05-30 13:48:40 +0200 CEST,2024-05-30 13:48:40 +0200 CEST,2024-05-30 13:48:43 +0200 CEST,2024-05-30 13:48:43 +0200 CEST,2024-05-30 13:48:43 +0200 CEST,2024-05-30T13:49:46+02:00,2024-05-30T13:49:48+02:00
deploy-undeploy-test-18,deploy-undeploy-test-18-85c6ddfdb5-2s5nn,2024-05-30T13:48:20+02:00,2024-05-30 13:48:20 +0200 CEST,2024-05-30 13:48:20 +0200 CEST,2024-05-30 13:48:22 +0200 CEST,2024-05-30 13:48:22 +0200 CEST,2024-05-30 13:48:22 +0200 CEST,2024-05-30T13:49:29+02:00,2024-05-30T13:49:30+02:00
deploy-undeploy-test-36,deploy-undeploy-test-36-84bb59c6f-8r2gm,2024-05-30T13:48:27+02:00,2024-05-30 13:48:27 +0200 CEST,2024-05-30 13:48:27 +0200 CEST,2024-05-30 13:48:29 +0200 CEST,2024-05-30 13:48:29 +0200 CEST,2024-05-30 13:48:29 +0200 CEST,2024-05-30T13:49:34+02:00,2024-05-30T13:49:35+02:00
deploy-undeploy-test-43,deploy-undeploy-test-43-67cd9b54f7-j5ls8,2024-05-30T13:48:29+02:00,2024-05-30 13:48:29 +0200 CEST,2024-05-30 13:48:29 +0200 CEST,2024-05-30 13:48:30 +0200 CEST,2024-05-30 13:48:31 +0200 CEST,2024-05-30 13:48:31 +0200 CEST,2024-05-30T13:49:36+02:00,2024-05-30T13:49:37+02:00
deploy-undeploy-test-44,deploy-undeploy-test-44-847cff9cc4-sjgbk,2024-05-30T13:48:29+02:00,2024-05-30 13:48:30 +0200 CEST,2024-05-30 13:48:30 +0200 CEST,2024-05-30 13:48:31 +0200 CEST,2024-05-30 13:48:31 +0200 CEST,2024-05-30 13:48:31 +0200 CEST,2024-05-30T13:49:36+02:00,2024-05-30T13:49:37+02:00
deploy-undeploy-test-89,deploy-undeploy-test-89-85bb859cdc-w5vnr,2024-05-30T13:48:45+02:00,2024-05-30 13:48:45 +0200 CEST,2024-05-30 13:48:45 +0200 CEST,2024-05-30 13:48:47 +0200 CEST,2024-05-30 13:48:47 +0200 CEST,2024-05-30 13:48:47 +0200 CEST,2024-05-30T13:49:49+02:00,2024-05-30T13:49:51+02:00
deploy-undeploy-test-79,deploy-undeploy-test-79-5757fcb9d-p4796,2024-05-30T13:48:42+02:00,2024-05-30 13:48:42 +0200 CEST,2024-05-30 13:48:42 +0200 CEST,2024-05-30 13:48:43 +0200 CEST,2024-05-30 13:48:43 +0200 CEST,2024-05-30 13:48:43 +0200 CEST,2024-05-30T13:49:47+02:00,2024-05-30T13:49:48+02:00
deploy-undeploy-test-91,deploy-undeploy-test-91-d68bf8c68-s676q,2024-05-30T13:48:46+02:00,2024-05-30 13:48:46 +0200 CEST,2024-05-30 13:48:46 +0200 CEST,2024-05-30 13:48:47 +0200 CEST,2024-05-30 13:48:47 +0200 CEST,2024-05-30 13:48:47 +0200 CEST,2024-05-30T13:49:50+02:00,2024-05-30T13:49:51+02:00
deploy-undeploy-test-34,deploy-undeploy-test-34-55765bd7f9-fgrng,2024-05-30T13:48:27+02:00,2024-05-30 13:48:27 +0200 CEST,2024-05-30 13:48:27 +0200 CEST,2024-05-30 13:48:28 +0200 CEST,2024-05-30 13:48:28 +0200 CEST,2024-05-30 13:48:28 +0200 CEST,2024-05-30T13:49:33+02:00,2024-05-30T13:49:34+02:00
deploy-undeploy-test-47,deploy-undeploy-test-47-6ff6b88b9-trlbh,2024-05-30T13:48:30+02:00,2024-05-30 13:48:30 +0200 CEST,2024-05-30 13:48:30 +0200 CEST,2024-05-30 13:48:32 +0200 CEST,2024-05-30 13:48:33 +0200 CEST,2024-05-30 13:48:33 +0200 CEST,2024-05-30T13:49:37+02:00,2024-05-30T13:49:38+02:00
