namespace,container,pod,timestamp,value
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879586.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879587.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879588.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879589.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879590.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879591.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879592.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879593.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879594.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879595.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879596.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879597.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879598.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879599.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879600.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879601.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879602.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879603.253,207.65131328511612
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879604.253,151.4850938967136
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879605.253,148.02423867529504
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879606.253,144.5633834538764
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879607.253,198.66941561704118
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879608.253,198.66941561704118
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879609.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879610.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879611.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879612.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879613.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879614.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879615.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879616.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879617.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879618.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879619.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879620.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879621.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879622.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879623.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879624.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879625.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879626.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879627.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879628.253,191.16665076790997
cert-manager,POD,cert-manager-7ddd8cdb9f-nflbq,1716879629.253,191.16665076790997
