container,pod,namespace,timestamp,value
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955615,21.28220785440613
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955616,22.248044380587483
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955617,23.21388090676884
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955618,24.179717432950188
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955619,25.145553959131547
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955620,26.1113904853129
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955621,27.07722701149425
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955622,28.04306353767561
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955623,29.008900063856967
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955624,29.97473659003832
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955625,30.940573116219667
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955626,31.90640964240102
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955627,32.87224616858237
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955628,33.83808269476372
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955629,34.80391922094508
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955630,35.76975574712644
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955631,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955632,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955633,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955634,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955635,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955636,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955637,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955638,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955639,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955640,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955641,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955642,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955643,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955644,28.233333333333334
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955645,35.92622126436782
POD,management-overhead-client-7b688599d6-6mtzn,default,1715955646,34.96038473818646
