pod,instance,timestamp,value
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029356.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029357.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029358.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029359.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029360.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029361.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029362.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029363.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029364.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029365.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029366.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029367.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029368.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029369.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029370.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029371.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029372.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029373.126,12741290.666666666
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029374.126,12744021.333333332
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029375.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029376.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029377.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029378.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029379.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029380.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029381.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029382.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029383.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029384.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029385.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029386.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029387.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029388.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029389.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029390.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029391.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029392.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029393.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029394.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029395.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029396.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029397.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029398.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029399.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029400.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029401.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029402.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029403.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029404.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029405.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029406.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029407.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029408.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029409.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029410.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029411.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029412.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029413.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029414.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029415.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029416.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029417.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029418.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029419.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029420.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029421.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029422.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029423.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029424.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029425.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029426.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029427.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029428.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029429.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029430.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029431.126,12746752
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029432.126,12842325.333333334
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029433.126,12842325.333333334
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029434.126,12842325.333333334
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029435.126,12842325.333333334
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029436.126,12842325.333333334
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029437.126,12842325.333333334
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029438.126,12842325.333333334
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029439.126,12842325.333333334
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029440.126,12842325.333333334
