instance,timestamp,value
10.100.253.191:9100,1716830214.89,47.24117475522604
10.100.253.191:9100,1716830215.89,47.24117475522604
10.100.253.191:9100,1716830216.89,47.24117475522604
10.100.253.191:9100,1716830217.89,47.24117475522604
10.100.253.191:9100,1716830218.89,47.24117475522604
10.100.253.191:9100,1716830219.89,47.24117475522604
10.100.253.191:9100,1716830220.89,47.24117475522604
10.100.253.191:9100,1716830221.89,47.24117475522604
10.100.253.191:9100,1716830222.89,47.24117475522604
10.100.253.191:9100,1716830223.89,47.24117475522604
10.100.253.191:9100,1716830224.89,47.24117475522604
10.100.253.191:9100,1716830225.89,47.24117475522604
10.100.253.191:9100,1716830226.89,47.24117475522604
10.100.253.191:9100,1716830227.89,47.24117475522604
10.100.253.191:9100,1716830228.89,47.759983701709324
10.100.253.191:9100,1716830229.89,47.759983701709324
10.100.253.191:9100,1716830230.89,47.759983701709324
10.100.253.191:9100,1716830231.89,47.759983701709324
10.100.253.191:9100,1716830232.89,47.759983701709324
10.100.253.191:9100,1716830233.89,47.759983701709324
10.100.253.191:9100,1716830234.89,47.759983701709324
10.100.253.191:9100,1716830235.89,47.759983701709324
10.100.253.191:9100,1716830236.89,47.759983701709324
10.100.253.191:9100,1716830237.89,47.759983701709324
10.100.253.191:9100,1716830238.89,47.759983701709324
10.100.253.191:9100,1716830239.89,47.759983701709324
10.100.253.191:9100,1716830240.89,47.759983701709324
10.100.253.191:9100,1716830241.89,47.759983701709324
10.100.253.191:9100,1716830242.89,47.759983701709324
10.100.253.191:9100,1716830243.89,47.759983701709324
10.100.253.191:9100,1716830244.89,47.759983701709324
10.100.253.191:9100,1716830245.89,47.759983701709324
10.100.253.191:9100,1716830246.89,47.759983701709324
10.100.253.191:9100,1716830247.89,47.759983701709324
10.100.253.191:9100,1716830248.89,47.759983701709324
10.100.253.191:9100,1716830249.89,47.759983701709324
10.100.253.191:9100,1716830250.89,47.759983701709324
10.100.253.191:9100,1716830251.89,47.759983701709324
10.100.253.191:9100,1716830252.89,47.759983701709324
10.100.253.191:9100,1716830253.89,47.759983701709324
10.100.253.191:9100,1716830254.89,47.759983701709324
10.100.253.191:9100,1716830255.89,47.759983701709324
10.100.253.191:9100,1716830256.89,47.759983701709324
10.100.253.191:9100,1716830257.89,47.759983701709324
10.100.253.191:9100,1716830258.89,48.20039707110129
10.100.253.191:9100,1716830259.89,48.20039707110129
10.100.253.191:9100,1716830260.89,48.20039707110129
10.100.253.191:9100,1716830261.89,48.20039707110129
10.100.253.191:9100,1716830262.89,48.20039707110129
10.100.253.191:9100,1716830263.89,48.20039707110129
10.100.253.191:9100,1716830264.89,48.20039707110129
10.100.253.191:9100,1716830265.89,48.20039707110129
10.100.253.191:9100,1716830266.89,48.20039707110129
10.100.253.191:9100,1716830267.89,48.20039707110129
10.100.253.191:9100,1716830268.89,48.20039707110129
10.100.253.191:9100,1716830269.89,48.20039707110129
10.100.253.191:9100,1716830270.89,48.20039707110129
10.100.253.191:9100,1716830271.89,48.20039707110129
10.100.253.191:9100,1716830272.89,48.20039707110129
10.100.253.191:9100,1716830273.89,48.20039707110129
10.100.253.191:9100,1716830274.89,48.20039707110129
10.100.253.191:9100,1716830275.89,48.20039707110129
10.100.253.191:9100,1716830276.89,48.20039707110129
10.100.253.191:9100,1716830277.89,48.20039707110129
10.100.253.191:9100,1716830278.89,48.20039707110129
10.100.253.191:9100,1716830279.89,48.20039707110129
10.100.253.191:9100,1716830280.89,48.20039707110129
10.100.253.191:9100,1716830281.89,48.20039707110129
10.100.253.191:9100,1716830282.89,48.20039707110129
10.100.253.191:9100,1716830283.89,48.20039707110129
10.100.253.191:9100,1716830284.89,48.20039707110129
10.100.253.191:9100,1716830285.89,48.20039707110129
10.100.253.191:9100,1716830286.89,48.20039707110129
10.100.253.191:9100,1716830287.89,48.20039707110129
10.100.253.191:9100,1716830288.89,48.78342048391542
10.100.253.191:9100,1716830289.89,48.78342048391542
10.100.253.191:9100,1716830290.89,48.78342048391542
10.100.253.191:9100,1716830291.89,48.78342048391542
10.100.253.191:9100,1716830292.89,48.78342048391542
10.100.253.191:9100,1716830293.89,48.78342048391542
10.100.253.191:9100,1716830294.89,48.78342048391542
10.100.253.191:9100,1716830295.89,48.78342048391542
10.100.253.191:9100,1716830296.89,48.78342048391542
10.100.253.191:9100,1716830297.89,48.78342048391542
10.100.253.191:9100,1716830298.89,48.78342048391542
10.100.253.191:9100,1716830299.89,48.78342048391542
10.100.253.191:9100,1716830300.89,48.78342048391542
10.100.253.191:9100,1716830301.89,48.78342048391542
10.100.253.191:9100,1716830302.89,48.78342048391542
10.100.253.191:9100,1716830303.89,48.78342048391542
10.100.253.191:9100,1716830304.89,48.78342048391542
10.100.253.191:9100,1716830305.89,48.78342048391542
10.100.253.191:9100,1716830306.89,48.78342048391542
10.100.253.191:9100,1716830307.89,48.78342048391542
10.100.253.191:9100,1716830308.89,48.78342048391542
10.100.253.191:9100,1716830309.89,48.78342048391542
10.100.253.191:9100,1716830310.89,48.78342048391542
10.100.253.191:9100,1716830311.89,48.78342048391542
10.100.253.191:9100,1716830312.89,48.78342048391542
10.100.253.191:9100,1716830313.89,48.78342048391542
10.100.253.191:9100,1716830314.89,48.78342048391542
