pod,namespace,container,timestamp,value
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829813.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829814.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829815.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829816.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829817.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829818.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829819.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829820.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829821.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829822.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829823.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829824.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829825.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829826.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829827.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829828.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829829.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829830.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829831.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829832.795,149.74248808835276
cert-manager-7ddd8cdb9f-fmhw4,cert-manager,POD,1716829833.795,149.74248808835276
