pod,namespace,timestamp,value
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044945,0.003102470990253681
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044946,0.003128665483070397
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044947,0.0031548599758871127
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044948,0.003181054468703829
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044949,0.003207248961520545
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044950,0.002939960356818775
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044951,0.002939960356818775
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044952,0.0032030578426698706
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044953,0.0031768633498531545
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044954,0.0031506688570364385
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044955,0.0031244743642197224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044956,0.003098279871403007
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044957,0.0030720853785862904
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044958,0.0030458908857695743
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044959,0.0030196963929528583
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044960,0.0010162415433173136
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044961,0.0009900470505005976
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044962,0.0009638525576838815
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044963,0.003283585984223008
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044964,0.003283585984223008
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044965,0.003283585984223008
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044966,0.003283585984223008
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044967,0.003283585984223008
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044968,0.003283585984223008
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044969,0.003283585984223008
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044970,0.003283585984223008
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044971,0.003283585984223008
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044972,0.003300656589274778
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044973,0.003300656589274778
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044974,0.003300656589274778
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044975,0.003300656589274778
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044976,0.003300656589274778
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044977,0.003300656589274778
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044978,0.003300656589274778
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044979,0.003300656589274778
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044980,0.003300656589274778
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044981,0.003300656589274778
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716044982,0.0033006565892747773
