pod,instance,timestamp,value
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829812.795,15422464
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829813.795,15422464
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829814.795,15422464
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829815.795,15422464
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829816.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829817.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829818.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829819.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829820.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829821.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829822.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829823.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829824.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829825.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829826.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829827.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829828.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829829.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829830.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829831.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829832.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829833.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829834.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829835.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829836.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829837.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829838.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829839.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829840.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829841.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829842.795,15590400
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829843.795,15608832
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829844.795,15625216
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829845.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829846.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829847.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829848.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829849.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829850.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829851.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829852.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829853.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829854.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829855.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829856.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829857.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829858.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829859.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829860.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829861.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829862.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829863.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829864.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829865.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829866.795,15626240
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716829867.795,15626240
