DeploymentName,PodName,DeploymentTime,PodScheduled,Initialized,PodReadyToStartContainers,ContainersReady,Ready,DeleteTime,CleanUpTime
deploy-test-42,deploy-test-42-6d666d6847-cvh85,2024-05-16T19:45:53+02:00,2024-05-16 19:45:56 +0200 CEST,2024-05-16 19:45:56 +0200 CEST,2024-05-16 19:45:57 +0200 CEST,2024-05-16 19:45:57 +0200 CEST,2024-05-16 19:45:57 +0200 CEST,2024-05-16T19:48:19+02:00,2024-05-16T19:48:21+02:00
deploy-test-152,deploy-test-152-9f7d8d59f-k698x,2024-05-16T19:46:15+02:00,2024-05-16 19:46:22 +0200 CEST,2024-05-16 19:46:22 +0200 CEST,2024-05-16 19:46:24 +0200 CEST,2024-05-16 19:46:24 +0200 CEST,2024-05-16 19:46:24 +0200 CEST,2024-05-16T19:48:41+02:00,2024-05-16T19:48:43+02:00
deploy-test-206,deploy-test-206-fcff64bbc-gpgp2,2024-05-16T19:46:26+02:00,2024-05-16 19:46:34 +0200 CEST,2024-05-16 19:46:34 +0200 CEST,2024-05-16 19:46:42 +0200 CEST,2024-05-16 19:46:43 +0200 CEST,2024-05-16 19:46:43 +0200 CEST,2024-05-16T19:48:52+02:00,2024-05-16T19:48:54+02:00
deploy-test-215,deploy-test-215-588f4bd7f5-7btw7,2024-05-16T19:46:28+02:00,2024-05-16 19:46:36 +0200 CEST,2024-05-16 19:46:36 +0200 CEST,2024-05-16 19:46:47 +0200 CEST,2024-05-16 19:46:47 +0200 CEST,2024-05-16 19:46:47 +0200 CEST,2024-05-16T19:48:54+02:00,2024-05-16T19:48:55+02:00
deploy-test-55,deploy-test-55-6699cb98f5-4zhlc,2024-05-16T19:45:55+02:00,2024-05-16 19:45:59 +0200 CEST,2024-05-16 19:45:59 +0200 CEST,2024-05-16 19:46:00 +0200 CEST,2024-05-16 19:46:00 +0200 CEST,2024-05-16 19:46:00 +0200 CEST,2024-05-16T19:48:22+02:00,2024-05-16T19:48:22+02:00
deploy-test-56,deploy-test-56-5b79ff6f96-t2kbk,2024-05-16T19:45:56+02:00,2024-05-16 19:45:59 +0200 CEST,2024-05-16 19:45:59 +0200 CEST,2024-05-16 19:46:01 +0200 CEST,2024-05-16 19:46:02 +0200 CEST,2024-05-16 19:46:02 +0200 CEST,2024-05-16T19:48:22+02:00,2024-05-16T19:48:23+02:00
deploy-test-185,deploy-test-185-557c764b5f-v2r2n,2024-05-16T19:46:21+02:00,2024-05-16 19:46:30 +0200 CEST,2024-05-16 19:46:30 +0200 CEST,2024-05-16 19:46:33 +0200 CEST,2024-05-16 19:46:34 +0200 CEST,2024-05-16 19:46:34 +0200 CEST,2024-05-16T19:48:48+02:00,2024-05-16T19:48:49+02:00
deploy-test-201,deploy-test-201-76d5954d48-xlstb,2024-05-16T19:46:25+02:00,2024-05-16 19:46:33 +0200 CEST,2024-05-16 19:46:33 +0200 CEST,2024-05-16 19:46:40 +0200 CEST,2024-05-16 19:46:40 +0200 CEST,2024-05-16 19:46:40 +0200 CEST,2024-05-16T19:48:51+02:00,2024-05-16T19:48:52+02:00
deploy-test-232,deploy-test-232-7879b886b6-m8dgn,2024-05-16T19:46:31+02:00,2024-05-16 19:46:40 +0200 CEST,2024-05-16 19:46:40 +0200 CEST,2024-05-16 19:46:53 +0200 CEST,2024-05-16 19:46:53 +0200 CEST,2024-05-16 19:46:53 +0200 CEST,2024-05-16T19:48:57+02:00,2024-05-16T19:48:59+02:00
deploy-test-280,deploy-test-280-76d979b6f-dkc4c,2024-05-16T19:46:40+02:00,2024-05-16 19:46:52 +0200 CEST,2024-05-16 19:46:52 +0200 CEST,2024-05-16 19:46:58 +0200 CEST,2024-05-16 19:46:58 +0200 CEST,2024-05-16 19:46:58 +0200 CEST,2024-05-16T19:49:07+02:00,2024-05-16T19:49:08+02:00
deploy-test-123,deploy-test-123-695b654b5f-bznm7,2024-05-16T19:46:09+02:00,2024-05-16 19:46:15 +0200 CEST,2024-05-16 19:46:15 +0200 CEST,2024-05-16 19:46:17 +0200 CEST,2024-05-16 19:46:17 +0200 CEST,2024-05-16 19:46:17 +0200 CEST,2024-05-16T19:48:35+02:00,2024-05-16T19:48:37+02:00
deploy-test-169,deploy-test-169-647c954dd9-ghwdz,2024-05-16T19:46:18+02:00,2024-05-16 19:46:26 +0200 CEST,2024-05-16 19:46:26 +0200 CEST,2024-05-16 19:46:28 +0200 CEST,2024-05-16 19:46:28 +0200 CEST,2024-05-16 19:46:28 +0200 CEST,2024-05-16T19:48:44+02:00,2024-05-16T19:48:46+02:00
deploy-test-102,deploy-test-102-79b7949f44-rpdsl,2024-05-16T19:46:05+02:00,2024-05-16 19:46:10 +0200 CEST,2024-05-16 19:46:10 +0200 CEST,2024-05-16 19:46:12 +0200 CEST,2024-05-16 19:46:12 +0200 CEST,2024-05-16 19:46:12 +0200 CEST,2024-05-16T19:48:31+02:00,2024-05-16T19:48:32+02:00
deploy-test-28,deploy-test-28-66d8f87c9f-m5vpl,2024-05-16T19:45:50+02:00,2024-05-16 19:45:52 +0200 CEST,2024-05-16 19:45:52 +0200 CEST,2024-05-16 19:45:54 +0200 CEST,2024-05-16 19:45:54 +0200 CEST,2024-05-16 19:45:54 +0200 CEST,2024-05-16T19:48:16+02:00,2024-05-16T19:48:17+02:00
