framework,namespace,pod,container,type,value
kubernetes,kube-system,coredns-76f75df574-mlwfn,POD,received_packets,1.0745009013243338
kubernetes,kube-system,coredns-76f75df574-mlwfn,POD,transmit_bytes,96.8128053577138
kubernetes,kube-system,coredns-76f75df574-mlwfn,POD,transmit_packets,1.0255432009990648
kubernetes,kube-system,etcd-kubernetes-1,POD,received_bytes,60085.8450207576
kubernetes,kube-system,etcd-kubernetes-1,POD,received_packets,794.9921474392103
kubernetes,kube-system,etcd-kubernetes-1,POD,transmit_bytes,85548.68421933199
kubernetes,kube-system,etcd-kubernetes-1,POD,transmit_packets,793.9756278217995
kubernetes,kube-system,kube-apiserver-kubernetes-1,POD,received_bytes,59202.2310516112
kubernetes,kube-system,kube-apiserver-kubernetes-1,POD,received_packets,780.8914280920411
kubernetes,kube-system,kube-apiserver-kubernetes-1,POD,transmit_bytes,86267.95657780138
kubernetes,kube-system,kube-apiserver-kubernetes-1,POD,transmit_packets,779.9328447830698
kubernetes,kube-system,kube-controller-manager-kubernetes-1,POD,received_bytes,57089.111509376635
kubernetes,kube-system,kube-controller-manager-kubernetes-1,POD,received_packets,753.7666781435615
kubernetes,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_bytes,81121.38825778694
kubernetes,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_packets,752.8036412090836
kubernetes,kube-system,kube-proxy-2v5ck,POD,received_bytes,104497.92384390229
kubernetes,kube-system,kube-proxy-2v5ck,POD,received_packets,1392.093359114702
kubernetes,kube-system,kube-proxy-2v5ck,POD,transmit_bytes,105855.96435099754
kubernetes,kube-system,kube-proxy-2v5ck,POD,transmit_packets,1392.3905115446432
kubernetes,kube-system,kube-proxy-6d8mj,POD,received_bytes,88869.64953254005
kubernetes,kube-system,kube-proxy-6d8mj,POD,received_packets,1056.4064913216143
kubernetes,kube-system,kube-proxy-6d8mj,POD,transmit_bytes,89726.87639275989
kubernetes,kube-system,kube-proxy-6d8mj,POD,transmit_packets,1050.4826690523844
kubernetes,kube-system,kube-proxy-8gtbh,POD,received_bytes,120961.91188352632
kubernetes,kube-system,kube-proxy-8gtbh,POD,received_packets,1349.9523596904883
kubernetes,kube-system,kube-proxy-8gtbh,POD,transmit_bytes,140756.59137960945
kubernetes,kube-system,kube-proxy-8gtbh,POD,transmit_packets,1351.8310988015578
kubernetes,kube-system,kube-proxy-c7k2r,POD,received_bytes,134043.9394410679
kubernetes,kube-system,kube-proxy-c7k2r,POD,received_packets,1130.0415981523174
kubernetes,kube-system,kube-proxy-c7k2r,POD,transmit_bytes,118930.94126697181
kubernetes,kube-system,kube-proxy-c7k2r,POD,transmit_packets,1136.1431297202632
kubernetes,kube-system,kube-proxy-hqg4g,POD,received_bytes,104007.86051506399
kubernetes,kube-system,kube-proxy-hqg4g,POD,received_packets,1382.181878384007
kubernetes,kube-system,kube-proxy-hqg4g,POD,transmit_bytes,105377.81893698864
kubernetes,kube-system,kube-proxy-hqg4g,POD,transmit_packets,1382.3509181932811
kubernetes,kube-system,kube-proxy-ztncm,POD,received_bytes,56452.74456669301
kubernetes,kube-system,kube-proxy-ztncm,POD,received_packets,746.5593248319925
kubernetes,kube-system,kube-proxy-ztncm,POD,transmit_bytes,79915.63839567917
kubernetes,kube-system,kube-proxy-ztncm,POD,transmit_packets,745.6170177715188
kubernetes,kube-system,kube-scheduler-kubernetes-1,POD,received_bytes,56033.34575386905
kubernetes,kube-system,kube-scheduler-kubernetes-1,POD,received_packets,736.3249537374144
kubernetes,kube-system,kube-scheduler-kubernetes-1,POD,transmit_bytes,81864.23404379461
kubernetes,kube-system,kube-scheduler-kubernetes-1,POD,transmit_packets,735.3556435849188
kubernetes,kube-system,metrics-server-69fb86cf66-4mfdf,POD,received_bytes,135216.9082207462
kubernetes,kube-system,metrics-server-69fb86cf66-4mfdf,POD,received_packets,1125.8480917062377
kubernetes,kube-system,metrics-server-69fb86cf66-4mfdf,POD,transmit_bytes,119193.7701536346
kubernetes,kube-system,metrics-server-69fb86cf66-4mfdf,POD,transmit_packets,1131.8700623647085
oakestra,cert-manager,cert-manager-7ddd8cdb9f-hrv46,POD,received_bytes,234.84631237696408
oakestra,cert-manager,cert-manager-7ddd8cdb9f-hrv46,POD,received_packets,1.1457935899222857
oakestra,cert-manager,cert-manager-7ddd8cdb9f-hrv46,POD,transmit_bytes,154.38521602236628
oakestra,cert-manager,cert-manager-7ddd8cdb9f-hrv46,POD,transmit_packets,1.1170838506097138
oakestra,cert-manager,cert-manager-cainjector-57cd76c845-zvq5k,POD,received_bytes,161.60347756054952
oakestra,cert-manager,cert-manager-cainjector-57cd76c845-zvq5k,POD,received_packets,0.4801841693305439
oakestra,cert-manager,cert-manager-cainjector-57cd76c845-zvq5k,POD,transmit_bytes,90.60340438715043
oakestra,cert-manager,cert-manager-cainjector-57cd76c845-zvq5k,POD,transmit_packets,0.5241285043242688
oakestra,cert-manager,cert-manager-webhook-cf8f9f895-vzkm8,POD,received_bytes,144.39120093365338
oakestra,cert-manager,cert-manager-webhook-cf8f9f895-vzkm8,POD,received_packets,1.6123867942233774
oakestra,cert-manager,cert-manager-webhook-cf8f9f895-vzkm8,POD,transmit_bytes,121.90929091429292
oakestra,cert-manager,cert-manager-webhook-cf8f9f895-vzkm8,POD,transmit_packets,1.390056211862386
oakestra,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,received_bytes,301.2390229618034
oakestra,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,received_packets,2.0365221020899615
oakestra,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,transmit_bytes,380.13826263186274
oakestra,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,transmit_packets,1.7041742268940816
oakestra,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-k4j2g,POD,received_bytes,11885.098481138883
oakestra,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-k4j2g,POD,received_packets,2.6421270526653537
oakestra,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-k4j2g,POD,transmit_bytes,344.4563274162379
