pod,container,namespace,timestamp,value
management-overhead-client-849b88cc74-2tzff,POD,default,1716123352,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123353,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123354,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123355,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123356,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123357,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123358,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123359,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123360,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123361,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123362,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123363,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123364,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123365,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123366,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123367,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123368,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123369,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123370,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123371,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123372,5301.782359213934
management-overhead-client-849b88cc74-2tzff,POD,default,1716123381,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123382,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123383,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123384,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123385,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123386,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123387,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123388,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123389,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123390,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123391,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123392,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123393,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123394,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123395,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123396,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123397,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123398,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123399,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123400,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123401,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123402,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123403,6865.317800940119
management-overhead-client-849b88cc74-2tzff,POD,default,1716123404,7368.214292591807
management-overhead-client-849b88cc74-2tzff,POD,default,1716123405,7368.214292591807
management-overhead-client-849b88cc74-2tzff,POD,default,1716123406,7368.214292591807
management-overhead-client-849b88cc74-2tzff,POD,default,1716123407,7368.214292591807
management-overhead-client-849b88cc74-2tzff,POD,default,1716123408,7368.21429259181
