container,pod,namespace,timestamp,value
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028706.278,335.8967801551357
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028707.278,328.1393487427768
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028708.278,320.381917330418
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028709.278,312.62448591805924
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028710.278,304.8670545057004
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028715.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028716.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028717.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028718.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028719.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028720.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028721.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028722.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028723.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028724.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028725.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028726.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028727.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028728.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028729.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028730.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028731.278,350.8001997214412
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028732.278,424.1437922679108
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028733.278,424.1437922679108
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028734.278,424.1437922679108
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028735.278,424.1437922679108
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028736.278,424.1437922679108
POD,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack,1716028737.278,303.49613745724395
