namespace,pod,timestamp,value
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830669.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830670.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830671.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830672.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830673.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830674.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830675.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830676.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830677.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830678.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830679.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830680.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830681.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830682.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830683.053,46956544
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830684.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830685.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830686.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830687.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830688.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830689.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830690.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830691.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830692.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830693.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830694.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830695.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830696.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830697.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830698.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830699.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830700.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830701.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830702.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830703.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830704.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830705.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830706.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830707.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830708.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830709.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830710.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830711.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830712.053,46952448
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830713.053,47030272
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830714.053,47030272
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830715.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830716.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830717.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830718.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830719.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830720.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830721.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830722.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830723.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830724.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830725.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830726.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830727.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830728.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830729.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830730.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830731.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830732.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830733.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830734.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830735.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830736.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830737.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830738.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830739.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830740.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830741.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830742.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830743.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830744.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830745.053,47108096
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830746.053,47104000
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830747.053,47104000
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830748.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830749.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830750.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830751.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830752.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830753.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830754.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830755.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830756.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830757.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830758.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830759.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830760.053,47099904
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830761.053,47099904
