namespace,container,pod,timestamp,value
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814122.615,0.6461976420620973
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814123.615,0.6663353104862332
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814124.615,0.6864729789103691
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814125.615,0.7066106473345051
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814126.615,0.7267483157586409
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814127.615,0.7468859841827769
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814128.615,0.7670236526069129
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814129.615,0.7871613210310486
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814130.615,0.8072989894551845
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814131.615,0.8274366578793204
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814132.615,0.8475743263034564
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814133.615,0.8677119947275924
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814134.615,0.8878496631517282
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814135.615,0.9079873315758642
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814136.615,0.9281250000000001
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814137.615,0.948262668424136
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814138.615,0.7333333333333333
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814139.615,0.9530554335090803
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814140.615,0.9329177650849444
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814141.615,0.9127800966608085
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814142.615,0.8926424282366727
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814143.615,0.8725047598125366
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814144.615,0.8523670913884007
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814145.615,0.8322294229642648
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814146.615,0.8120917545401288
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814147.615,0.791954086115993
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814148.615,0.771816417691857
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814149.615,0.7516787492677212
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814150.615,0.7315410808435854
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814151.615,0.7114034124194495
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814152.615,0.6912657439953134
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814153.615,1.289358123890498
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814154.615,1.289358123890498
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814155.615,1.289358123890498
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814156.615,1.289358123890498
