pod,container,namespace,timestamp,value
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936090.472,433.4
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936091.472,559.8509511549739
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936092.472,544.3535614674963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936093.472,528.8561717800186
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936094.472,513.358782092541
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936095.472,497.8613924050633
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936096.472,482.3640027175856
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936097.472,934.4845505056562
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936098.472,934.4845505056562
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936099.472,934.4845505056562
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936100.472,934.4845505056562
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936101.472,934.4845505056562
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936102.472,934.4845505056562
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936103.472,934.4845505056562
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936104.472,934.4845505056562
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936105.472,934.4845505056562
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936106.472,934.4845505056562
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936107.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936108.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936109.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936110.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936111.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936112.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936113.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936114.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936115.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936116.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936117.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936118.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936119.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936120.472,936.2847077750963
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936134.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936135.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936136.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936137.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936138.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936139.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936140.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936141.472,905.2018153986627
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936142.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936143.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936144.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936145.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936146.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936147.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936148.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936149.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936150.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936151.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936152.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936153.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936154.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936155.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936156.472,905.2018153986626
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936157.472,535.8297095294718
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936158.472,550.9866938451956
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936159.472,566.1436781609195
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936160.472,581.3006624766435
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936161.472,596.4576467923673
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936162.472,611.6146311080912
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936163.472,626.7716154238152
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936164.472,641.9285997395391
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936165.472,657.085584055263
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936166.472,672.2425683709869
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936167.472,687.3995526867109
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936168.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936169.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936170.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936171.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936172.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936173.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936174.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936175.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936176.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936177.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936178.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936179.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936180.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936181.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936182.472,909.4190589434347
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936183.472,693.3410905384746
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936184.472,678.1841062227508
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936185.472,663.0271219070269
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936186.472,647.870137591303
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936187.472,632.713153275579
karmada-agent-f95c4fdc6-p88cd,POD,karmada-system,1715936188.472,617.5561689598551
