pod,instance,timestamp,value
calico-node-ssn5n,10.100.252.254:10250,1715932523.599,116813824
calico-node-ssn5n,10.100.252.254:10250,1715932524.599,116813824
calico-node-ssn5n,10.100.252.254:10250,1715932525.599,116813824
calico-node-ssn5n,10.100.252.254:10250,1715932526.599,116813824
calico-node-ssn5n,10.100.252.254:10250,1715932527.599,116813824
calico-node-ssn5n,10.100.252.254:10250,1715932528.599,116813824
calico-node-ssn5n,10.100.252.254:10250,1715932529.599,116813824
calico-node-ssn5n,10.100.252.254:10250,1715932530.599,116813824
calico-node-ssn5n,10.100.252.254:10250,1715932531.599,116813824
calico-node-ssn5n,10.100.252.254:10250,1715932532.599,116813824
calico-node-ssn5n,10.100.252.254:10250,1715932533.599,116710058.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932534.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932535.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932536.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932537.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932538.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932539.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932540.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932541.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932542.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932543.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932544.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932545.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932546.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932547.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932548.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932549.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932550.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932551.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932552.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932553.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932554.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932555.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932556.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932557.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932558.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932559.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932560.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932561.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932562.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932563.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932564.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932565.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932566.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932567.599,116648618.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932568.599,116705962.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932569.599,116705962.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932570.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932571.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932572.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932573.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932574.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932575.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932576.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932577.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932578.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932579.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932580.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932581.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932582.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932583.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932584.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932585.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932586.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932587.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932588.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932589.599,116712789.33333334
calico-node-ssn5n,10.100.252.254:10250,1715932590.599,116742826.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932591.599,116742826.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932592.599,116742826.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932593.599,116742826.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932594.599,116742826.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932595.599,116742826.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932596.599,116742826.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932597.599,116742826.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932598.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932599.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932600.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932601.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932602.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932603.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932604.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932605.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932606.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932607.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932608.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932609.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932610.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932611.599,116767402.66666667
calico-node-ssn5n,10.100.252.254:10250,1715932612.599,116767402.66666667
