namespace,pod,timestamp,value
kube-system,kube-apiserver-kubernetes-1,1716133082,0.07943567398245001
kube-system,kube-apiserver-kubernetes-1,1716133083,0.07943567398245001
kube-system,kube-apiserver-kubernetes-1,1716133084,0.1698141199260819
kube-system,kube-apiserver-kubernetes-1,1716133085,0.1698141199260819
kube-system,kube-apiserver-kubernetes-1,1716133086,0.1698141199260819
kube-system,kube-apiserver-kubernetes-1,1716133087,0.1698141199260819
kube-system,kube-apiserver-kubernetes-1,1716133088,0.1698141199260819
kube-system,kube-apiserver-kubernetes-1,1716133089,0.16239185596792868
kube-system,kube-apiserver-kubernetes-1,1716133090,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133091,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133092,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133093,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133094,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133095,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133096,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133097,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133098,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133099,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133100,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133101,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133102,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133103,0.18538398913249296
kube-system,kube-apiserver-kubernetes-1,1716133104,0.1621749266443141
kube-system,kube-apiserver-kubernetes-1,1716133105,0.16059150092449975
kube-system,kube-apiserver-kubernetes-1,1716133106,0.1590080752046854
kube-system,kube-apiserver-kubernetes-1,1716133107,0.14652989316608184
kube-system,kube-apiserver-kubernetes-1,1716133108,0.1449464674462675
kube-system,kube-apiserver-kubernetes-1,1716133109,0.14336304172645314
kube-system,kube-apiserver-kubernetes-1,1716133110,0.14177961600663877
kube-system,kube-apiserver-kubernetes-1,1716133111,0.14019619028682442
kube-system,kube-apiserver-kubernetes-1,1716133112,0.13861276456701008
kube-system,kube-apiserver-kubernetes-1,1716133113,0.13702933884719573
kube-system,kube-apiserver-kubernetes-1,1716133114,0.13544591312738138
kube-system,kube-apiserver-kubernetes-1,1716133115,0.11294925071005901
kube-system,kube-apiserver-kubernetes-1,1716133116,0.11404441241937194
kube-system,kube-apiserver-kubernetes-1,1716133117,0.11513957412868484
kube-system,kube-apiserver-kubernetes-1,1716133118,0.11623473583799776
kube-system,kube-apiserver-kubernetes-1,1716133119,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133120,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133121,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133122,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133123,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133124,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133125,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133126,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133127,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133128,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133129,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133130,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133131,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133132,0.1315620715406867
kube-system,kube-apiserver-kubernetes-1,1716133133,0.11534217904490775
kube-system,kube-apiserver-kubernetes-1,1716133134,0.11424701733559484
kube-system,kube-apiserver-kubernetes-1,1716133135,0.11315185562628191
kube-system,kube-apiserver-kubernetes-1,1716133136,0.11205669391696899
kube-system,kube-apiserver-kubernetes-1,1716133137,0.11096153220765606
kube-system,kube-apiserver-kubernetes-1,1716133138,0.044014001516431485
