DeploymentName,PodName,DeploymentTime,PodScheduled,Initialized,PodReadyToStartContainers,ContainersReady,Ready,DeleteTime,CleanUpTime
deploy-undeploy-test-4,deploy-undeploy-test-4-749c84bf4b-wxtdt,2024-05-18T12:01:16+02:00,2024-05-18 12:01:22 +0200 CEST,2024-05-18 12:01:22 +0200 CEST,2024-05-18 12:01:24 +0200 CEST,2024-05-18 12:01:24 +0200 CEST,2024-05-18 12:01:24 +0200 CEST,2024-05-18T12:02:47+02:00,2024-05-18T12:02:48+02:00
deploy-undeploy-test-40,deploy-undeploy-test-40-df595b56b-7l4cd,2024-05-18T12:01:16+02:00,2024-05-18 12:01:23 +0200 CEST,2024-05-18 12:01:23 +0200 CEST,2024-05-18 12:01:25 +0200 CEST,2024-05-18 12:01:25 +0200 CEST,2024-05-18 12:01:25 +0200 CEST,2024-05-18T12:02:49+02:00,2024-05-18T12:02:49+02:00
deploy-undeploy-test-44,deploy-undeploy-test-44-847cff9cc4-cw457,2024-05-18T12:01:18+02:00,2024-05-18 12:01:25 +0200 CEST,2024-05-18 12:01:25 +0200 CEST,2024-05-18 12:01:27 +0200 CEST,2024-05-18 12:01:27 +0200 CEST,2024-05-18 12:01:27 +0200 CEST,2024-05-18T12:02:53+02:00,2024-05-18T12:02:53+02:00
deploy-undeploy-test-32,deploy-undeploy-test-32-6b6bfd78b5-mgmdz,2024-05-18T12:01:13+02:00,2024-05-18 12:01:17 +0200 CEST,2024-05-18 12:01:17 +0200 CEST,2024-05-18 12:01:19 +0200 CEST,2024-05-18 12:01:19 +0200 CEST,2024-05-18 12:01:19 +0200 CEST,2024-05-18T12:02:39+02:00,2024-05-18T12:02:39+02:00
deploy-undeploy-test-97,deploy-undeploy-test-97-c55cb46d6-qbwld,2024-05-18T12:01:44+02:00,2024-05-18 12:02:00 +0200 CEST,2024-05-18 12:02:00 +0200 CEST,2024-05-18 12:02:01 +0200 CEST,2024-05-18 12:02:01 +0200 CEST,2024-05-18 12:02:01 +0200 CEST,2024-05-18T12:03:52+02:00,2024-05-18T12:03:53+02:00
deploy-undeploy-test-98,deploy-undeploy-test-98-757f696697-x9t2k,2024-05-18T12:01:45+02:00,2024-05-18 12:02:00 +0200 CEST,2024-05-18 12:02:00 +0200 CEST,2024-05-18 12:02:02 +0200 CEST,2024-05-18 12:02:02 +0200 CEST,2024-05-18 12:02:02 +0200 CEST,2024-05-18T12:03:53+02:00,2024-05-18T12:03:53+02:00
deploy-undeploy-test-78,deploy-undeploy-test-78-5574cfc895-g4x69,2024-05-18T12:01:34+02:00,2024-05-18 12:01:48 +0200 CEST,2024-05-18 12:01:48 +0200 CEST,2024-05-18 12:01:49 +0200 CEST,2024-05-18 12:01:49 +0200 CEST,2024-05-18 12:01:49 +0200 CEST,2024-05-18T12:03:29+02:00,2024-05-18T12:03:30+02:00
deploy-undeploy-test-82,deploy-undeploy-test-82-8666956c56-qtdtp,2024-05-18T12:01:37+02:00,2024-05-18 12:01:51 +0200 CEST,2024-05-18 12:01:51 +0200 CEST,2024-05-18 12:01:52 +0200 CEST,2024-05-18 12:01:52 +0200 CEST,2024-05-18 12:01:52 +0200 CEST,2024-05-18T12:03:35+02:00,2024-05-18T12:03:35+02:00
deploy-undeploy-test-86,deploy-undeploy-test-86-67bc5dbf84-jdmcm,2024-05-18T12:01:39+02:00,2024-05-18 12:01:53 +0200 CEST,2024-05-18 12:01:53 +0200 CEST,2024-05-18 12:01:55 +0200 CEST,2024-05-18 12:01:55 +0200 CEST,2024-05-18 12:01:55 +0200 CEST,2024-05-18T12:03:39+02:00,2024-05-18T12:03:40+02:00
deploy-undeploy-test-27,deploy-undeploy-test-27-58d6995b87-6fwp5,2024-05-18T12:01:11+02:00,2024-05-18 12:01:13 +0200 CEST,2024-05-18 12:01:13 +0200 CEST,2024-05-18 12:01:15 +0200 CEST,2024-05-18 12:01:15 +0200 CEST,2024-05-18 12:01:15 +0200 CEST,2024-05-18T12:02:33+02:00,2024-05-18T12:02:33+02:00
deploy-undeploy-test-54,deploy-undeploy-test-54-755fc7946f-mfl9c,2024-05-18T12:01:22+02:00,2024-05-18 12:01:32 +0200 CEST,2024-05-18 12:01:32 +0200 CEST,2024-05-18 12:01:33 +0200 CEST,2024-05-18 12:01:33 +0200 CEST,2024-05-18 12:01:33 +0200 CEST,2024-05-18T12:03:04+02:00,2024-05-18T12:03:05+02:00
deploy-undeploy-test-55,deploy-undeploy-test-55-6ddf6ccb96-gbhcj,2024-05-18T12:01:22+02:00,2024-05-18 12:01:32 +0200 CEST,2024-05-18 12:01:32 +0200 CEST,2024-05-18 12:01:34 +0200 CEST,2024-05-18 12:01:34 +0200 CEST,2024-05-18 12:01:34 +0200 CEST,2024-05-18T12:03:05+02:00,2024-05-18T12:03:05+02:00
deploy-undeploy-test-71,deploy-undeploy-test-71-65679d6b54-xscf2,2024-05-18T12:01:31+02:00,2024-05-18 12:01:43 +0200 CEST,2024-05-18 12:01:43 +0200 CEST,2024-05-18 12:01:45 +0200 CEST,2024-05-18 12:01:45 +0200 CEST,2024-05-18 12:01:45 +0200 CEST,2024-05-18T12:03:25+02:00,2024-05-18T12:03:26+02:00
deploy-undeploy-test-61,deploy-undeploy-test-61-7b666b98fc-ppnsw,2024-05-18T12:01:26+02:00,2024-05-18 12:01:37 +0200 CEST,2024-05-18 12:01:37 +0200 CEST,2024-05-18 12:01:39 +0200 CEST,2024-05-18 12:01:39 +0200 CEST,2024-05-18 12:01:39 +0200 CEST,2024-05-18T12:03:13+02:00,2024-05-18T12:03:12+02:00
