instance,pod,timestamp,value
10.100.252.168:10250,calico-node-pt2cr,1715844337.407,111908181.33333334
10.100.252.168:10250,calico-node-pt2cr,1715844338.407,111908181.33333334
10.100.252.168:10250,calico-node-pt2cr,1715844339.407,111908181.33333334
10.100.252.168:10250,calico-node-pt2cr,1715844340.407,111908181.33333334
10.100.252.168:10250,calico-node-pt2cr,1715844341.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844342.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844343.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844344.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844345.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844346.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844347.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844348.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844349.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844350.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844351.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844352.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844353.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844354.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844355.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844356.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844357.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844358.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844359.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844360.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844361.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844362.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844363.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844364.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844365.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844366.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844367.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844368.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844369.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844370.407,111925930.66666667
10.100.252.168:10250,calico-node-pt2cr,1715844371.407,111908181.33333333
