pod,instance,timestamp,value
calico-node-mxtbr,10.100.252.157:10250,1716833762.277,63980885.333333336
calico-node-mxtbr,10.100.252.157:10250,1716833763.277,63980885.333333336
calico-node-mxtbr,10.100.252.157:10250,1716833764.277,64034133.333333336
calico-node-mxtbr,10.100.252.157:10250,1716833765.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833766.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833767.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833768.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833769.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833770.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833771.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833772.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833773.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833774.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833775.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833776.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833777.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833778.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833779.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833780.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833781.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833782.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833783.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833784.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833785.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833786.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833787.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833788.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833789.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833790.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833791.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833792.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833793.277,64088746.66666667
calico-node-mxtbr,10.100.252.157:10250,1716833794.277,64263509.333333336
calico-node-mxtbr,10.100.252.157:10250,1716833795.277,64263509.333333336
calico-node-mxtbr,10.100.252.157:10250,1716833796.277,64263509.333333336
calico-node-mxtbr,10.100.252.157:10250,1716833797.277,64483328
calico-node-mxtbr,10.100.252.157:10250,1716833798.277,64483328
calico-node-mxtbr,10.100.252.157:10250,1716833799.277,64483328
calico-node-mxtbr,10.100.252.157:10250,1716833800.277,64483328
calico-node-mxtbr,10.100.252.157:10250,1716833801.277,64483328
calico-node-mxtbr,10.100.252.157:10250,1716833802.277,64483328
calico-node-mxtbr,10.100.252.157:10250,1716833803.277,64483328
calico-node-mxtbr,10.100.252.157:10250,1716833804.277,64483328
calico-node-mxtbr,10.100.252.157:10250,1716833805.277,64483328
calico-node-mxtbr,10.100.252.157:10250,1716833806.277,64483328
calico-node-mxtbr,10.100.252.157:10250,1716833807.277,64483328
calico-node-mxtbr,10.100.252.157:10250,1716833808.277,64483328
calico-node-mxtbr,10.100.252.157:10250,1716833809.277,64483328
