timestamp,value
1716833343.574,23.153666666666663
1716833344.574,23.201666666666657
1716833345.574,23.273333333333323
1716833346.574,23.273333333333323
1716833347.574,23.273333333333323
1716833348.574,23.273333333333323
1716833349.574,23.26033333333333
1716833350.574,23.26033333333333
1716833351.574,23.26033333333333
1716833352.574,23.26033333333333
1716833353.574,23.26033333333333
1716833354.574,23.26033333333333
1716833355.574,23.26033333333333
1716833356.574,23.26033333333333
1716833357.574,23.26033333333333
1716833358.574,23.26033333333333
1716833359.574,23.26033333333333
1716833360.574,23.26033333333333
1716833361.574,23.26033333333333
1716833362.574,23.26033333333333
1716833363.574,23.26033333333333
1716833364.574,23.263999999999996
1716833365.574,23.263999999999996
1716833366.574,23.263999999999996
1716833367.574,23.263999999999996
1716833368.574,23.263999999999996
1716833369.574,23.30166666666666
1716833370.574,23.317666666666657
1716833371.574,23.317666666666657
1716833372.574,23.317666666666657
1716833373.574,23.317666666666657
1716833374.574,23.305666666666667
1716833375.574,23.240333333333336
1716833376.574,23.240333333333336
1716833377.574,23.240333333333336
1716833378.574,23.240333333333336
1716833379.574,23.242
1716833380.574,23.242
1716833381.574,23.242
1716833382.574,23.242
1716833383.574,23.242
1716833384.574,23.242
1716833385.574,23.242
1716833386.574,23.242
1716833387.574,23.242
1716833388.574,23.242
1716833389.574,23.242
1716833390.574,23.242
1716833391.574,23.242
1716833392.574,23.242
1716833393.574,23.242
1716833394.574,23.248666666666665
1716833395.574,23.248666666666665
1716833396.574,23.248666666666665
1716833397.574,23.248666666666665
1716833398.574,23.248666666666665
1716833399.574,23.20433333333333
1716833400.574,23.180000000000003
1716833401.574,23.180000000000003
1716833402.574,23.180000000000003
1716833403.574,23.180000000000003
1716833404.574,23.183
1716833405.574,23.215999999999994
1716833406.574,23.215999999999994
1716833407.574,23.215999999999994
1716833408.574,23.215999999999994
1716833409.574,23.19666666666666
1716833410.574,23.19666666666666
1716833411.574,23.19666666666666
1716833412.574,23.19666666666666
1716833413.574,23.19666666666666
1716833414.574,23.19666666666666
1716833415.574,23.19666666666666
1716833416.574,23.19666666666666
1716833417.574,23.19666666666666
1716833418.574,23.19666666666666
1716833419.574,23.19666666666666
1716833420.574,23.19666666666666
1716833421.574,23.19666666666666
1716833422.574,23.19666666666666
1716833423.574,23.19666666666666
1716833424.574,23.18866666666666
1716833425.574,23.18866666666666
1716833426.574,23.18866666666666
1716833427.574,23.18866666666666
1716833428.574,23.18866666666666
1716833429.574,23.220333333333336
1716833430.574,23.230999999999998
1716833431.574,23.230999999999998
1716833432.574,23.230999999999998
1716833433.574,23.230999999999998
1716833434.574,23.227999999999998
1716833435.574,23.234666666666673
1716833436.574,23.234666666666673
1716833437.574,23.234666666666673
1716833438.574,23.234666666666673
1716833439.574,23.278333333333343
1716833440.574,23.278333333333343
1716833441.574,23.278333333333343
1716833442.574,23.278333333333343
1716833443.574,23.278333333333343
1716833444.574,23.278333333333343
1716833445.574,23.278333333333343
1716833446.574,23.278333333333343
1716833447.574,23.278333333333343
1716833448.574,23.278333333333343
1716833449.574,23.278333333333343
1716833450.574,23.278333333333343
1716833451.574,23.278333333333343
1716833452.574,23.278333333333343
1716833453.574,23.278333333333343
1716833454.574,23.304333333333346
1716833455.574,23.304333333333346
1716833456.574,23.304333333333346
1716833457.574,23.304333333333346
1716833458.574,23.304333333333346
1716833459.574,23.284000000000006
1716833460.574,23.298666666666676
1716833461.574,23.298666666666676
1716833462.574,23.298666666666676
1716833463.574,23.298666666666676
1716833464.574,23.320000000000007
1716833465.574,23.34766666666667
1716833466.574,23.34766666666667
1716833467.574,23.34766666666667
1716833468.574,23.34766666666667
1716833469.574,23.325999999999997
1716833470.574,23.325999999999997
1716833471.574,23.325999999999997
1716833472.574,23.325999999999997
1716833473.574,23.325999999999997
1716833474.574,23.325999999999997
1716833475.574,23.325999999999997
1716833476.574,23.325999999999997
1716833477.574,23.325999999999997
1716833478.574,23.325999999999997
1716833479.574,23.325999999999997
1716833480.574,23.325999999999997
1716833481.574,23.325999999999997
1716833482.574,23.325999999999997
1716833483.574,23.325999999999997
1716833484.574,23.29733333333333
1716833485.574,23.29733333333333
1716833486.574,23.29733333333333
1716833487.574,23.29733333333333
1716833488.574,23.29733333333333
1716833489.574,23.332666666666668
1716833490.574,23.329333333333334
1716833491.574,23.329333333333334
1716833492.574,23.329333333333334
1716833493.574,23.329333333333334
1716833494.574,23.305000000000003
1716833495.574,23.26666666666667
1716833496.574,23.26666666666667
1716833497.574,23.26666666666667
1716833498.574,23.26666666666667
1716833499.574,23.289333333333346
1716833500.574,23.289333333333346
1716833501.574,23.289333333333346
1716833502.574,23.289333333333346
1716833503.574,23.289333333333346
1716833504.574,23.289333333333346
1716833505.574,23.289333333333346
1716833506.574,23.289333333333346
1716833507.574,23.289333333333346
1716833508.574,23.289333333333346
1716833509.574,23.289333333333346
