instance,pod,timestamp,value
10.100.252.157:10250,calico-node-mxtbr,1716833343.574,0.05569667280024331
10.100.252.157:10250,calico-node-mxtbr,1716833344.574,0.05523268964507648
10.100.252.157:10250,calico-node-mxtbr,1716833345.574,0.054768706489909655
10.100.252.157:10250,calico-node-mxtbr,1716833346.574,0.05430472333474283
10.100.252.157:10250,calico-node-mxtbr,1716833347.574,0.053840740179576
10.100.252.157:10250,calico-node-mxtbr,1716833348.574,0.06727700223727512
10.100.252.157:10250,calico-node-mxtbr,1716833349.574,0.07056737071401964
10.100.252.157:10250,calico-node-mxtbr,1716833350.574,0.06380229737129722
10.100.252.157:10250,calico-node-mxtbr,1716833351.574,0.06446458805561592
10.100.252.157:10250,calico-node-mxtbr,1716833352.574,0.06512687873993461
10.100.252.157:10250,calico-node-mxtbr,1716833353.574,0.06578916942425332
10.100.252.157:10250,calico-node-mxtbr,1716833354.574,0.07509369124824679
10.100.252.157:10250,calico-node-mxtbr,1716833355.574,0.07509369124824679
10.100.252.157:10250,calico-node-mxtbr,1716833356.574,0.07509369124824679
10.100.252.157:10250,calico-node-mxtbr,1716833357.574,0.07509369124824679
10.100.252.157:10250,calico-node-mxtbr,1716833358.574,0.07509369124824679
10.100.252.157:10250,calico-node-mxtbr,1716833359.574,0.07509369124824679
10.100.252.157:10250,calico-node-mxtbr,1716833360.574,0.07509369124824679
10.100.252.157:10250,calico-node-mxtbr,1716833361.574,0.07509369124824679
10.100.252.157:10250,calico-node-mxtbr,1716833362.574,0.07509369124824679
10.100.252.157:10250,calico-node-mxtbr,1716833363.574,0.07509369124824679
10.100.252.157:10250,calico-node-mxtbr,1716833364.574,0.07509369124824679
10.100.252.157:10250,calico-node-mxtbr,1716833365.574,0.06592825046796025
10.100.252.157:10250,calico-node-mxtbr,1716833366.574,0.06526595978364154
10.100.252.157:10250,calico-node-mxtbr,1716833367.574,0.06460366909932283
10.100.252.157:10250,calico-node-mxtbr,1716833368.574,0.06394137841500414
10.100.252.157:10250,calico-node-mxtbr,1716833369.574,0.06327908773068543
10.100.252.157:10250,calico-node-mxtbr,1716833370.574,0.06261679704636672
10.100.252.157:10250,calico-node-mxtbr,1716833371.574,0.06195450636204802
10.100.252.157:10250,calico-node-mxtbr,1716833372.574,0.061292215677729314
10.100.252.157:10250,calico-node-mxtbr,1716833373.574,0.06062992499341061
10.100.252.157:10250,calico-node-mxtbr,1716833374.574,0.058477249480302675
10.100.252.157:10250,calico-node-mxtbr,1716833375.574,0.04572953057330231
10.100.252.157:10250,calico-node-mxtbr,1716833376.574,0.04560052516241914
10.100.252.157:10250,calico-node-mxtbr,1716833377.574,0.0544637529069088
10.100.252.157:10250,calico-node-mxtbr,1716833378.574,0.054997038180344335
10.100.252.157:10250,calico-node-mxtbr,1716833379.574,0.058678204339113874
10.100.252.157:10250,calico-node-mxtbr,1716833380.574,0.058678204339113874
10.100.252.157:10250,calico-node-mxtbr,1716833381.574,0.058678204339113874
