timestamp,value
1716833343.574,23.916000000000004
1716833344.574,23.90366666666667
1716833345.574,23.871999999999993
1716833346.574,23.871999999999993
1716833347.574,23.871999999999993
1716833348.574,23.871999999999993
1716833349.574,23.867333333333338
1716833350.574,23.867333333333338
1716833351.574,23.867333333333338
1716833352.574,23.867333333333338
1716833353.574,23.867333333333338
1716833354.574,23.867333333333338
1716833355.574,23.867333333333338
1716833356.574,23.867333333333338
1716833357.574,23.867333333333338
1716833358.574,23.867333333333338
1716833359.574,23.867333333333338
1716833360.574,23.867333333333338
1716833361.574,23.867333333333338
1716833362.574,23.867333333333338
1716833363.574,23.867333333333338
1716833364.574,23.877000000000006
1716833365.574,23.877000000000006
1716833366.574,23.877000000000006
1716833367.574,23.877000000000006
1716833368.574,23.877000000000006
1716833369.574,23.87566666666667
1716833370.574,23.87266666666667
1716833371.574,23.87266666666667
1716833372.574,23.87266666666667
1716833373.574,23.87266666666667
1716833374.574,23.89066666666668
1716833375.574,23.91733333333335
1716833376.574,23.91733333333335
1716833377.574,23.91733333333335
1716833378.574,23.91733333333335
1716833379.574,23.923333333333346
1716833380.574,23.923333333333346
1716833381.574,23.923333333333346
1716833382.574,23.923333333333346
1716833383.574,23.923333333333346
1716833384.574,23.923333333333346
1716833385.574,23.923333333333346
1716833386.574,23.923333333333346
1716833387.574,23.923333333333346
1716833388.574,23.923333333333346
1716833389.574,23.923333333333346
1716833390.574,23.923333333333346
1716833391.574,23.923333333333346
1716833392.574,23.923333333333346
1716833393.574,23.923333333333346
1716833394.574,23.915000000000013
1716833395.574,23.915000000000013
1716833396.574,23.915000000000013
1716833397.574,23.915000000000013
1716833398.574,23.915000000000013
1716833399.574,23.91600000000001
1716833400.574,23.912333333333343
1716833401.574,23.912333333333343
1716833402.574,23.912333333333343
1716833403.574,23.912333333333343
1716833404.574,23.88933333333334
1716833405.574,23.86500000000001
1716833406.574,23.86500000000001
1716833407.574,23.86500000000001
1716833408.574,23.86500000000001
1716833409.574,23.856000000000012
1716833410.574,23.856000000000012
1716833411.574,23.856000000000012
1716833412.574,23.856000000000012
1716833413.574,23.856000000000012
1716833414.574,23.856000000000012
1716833415.574,23.856000000000012
1716833416.574,23.856000000000012
1716833417.574,23.856000000000012
1716833418.574,23.856000000000012
1716833419.574,23.856000000000012
1716833420.574,23.856000000000012
1716833421.574,23.856000000000012
1716833422.574,23.856000000000012
1716833423.574,23.856000000000012
1716833424.574,23.875666666666678
1716833425.574,23.875666666666678
1716833426.574,23.875666666666678
1716833427.574,23.875666666666678
1716833428.574,23.875666666666678
1716833429.574,23.874666666666695
1716833430.574,23.87633333333336
1716833431.574,23.87633333333336
1716833432.574,23.87633333333336
1716833433.574,23.87633333333336
1716833434.574,23.89733333333336
1716833435.574,23.935000000000027
1716833436.574,23.935000000000027
1716833437.574,23.935000000000027
1716833438.574,23.935000000000027
1716833439.574,23.944333333333347
1716833440.574,23.944333333333347
1716833441.574,23.944333333333347
1716833442.574,23.944333333333347
1716833443.574,23.944333333333347
1716833444.574,23.944333333333347
1716833445.574,23.944333333333347
1716833446.574,23.944333333333347
1716833447.574,23.944333333333347
1716833448.574,23.944333333333347
1716833449.574,23.944333333333347
1716833450.574,23.944333333333347
1716833451.574,23.944333333333347
1716833452.574,23.944333333333347
1716833453.574,23.944333333333347
1716833454.574,23.919666666666686
1716833455.574,23.919666666666686
1716833456.574,23.919666666666686
1716833457.574,23.919666666666686
1716833458.574,23.919666666666686
1716833459.574,23.92033333333334
1716833460.574,23.92466666666668
1716833461.574,23.92466666666668
1716833462.574,23.92466666666668
1716833463.574,23.92466666666668
1716833464.574,23.90933333333335
1716833465.574,23.86133333333335
1716833466.574,23.86133333333335
1716833467.574,23.86133333333335
1716833468.574,23.86133333333335
1716833469.574,23.85800000000002
1716833470.574,23.85800000000002
1716833471.574,23.85800000000002
1716833472.574,23.85800000000002
1716833473.574,23.85800000000002
1716833474.574,23.85800000000002
1716833475.574,23.85800000000002
1716833476.574,23.85800000000002
1716833477.574,23.85800000000002
1716833478.574,23.85800000000002
1716833479.574,23.85800000000002
1716833480.574,23.85800000000002
1716833481.574,23.85800000000002
1716833482.574,23.85800000000002
1716833483.574,23.85800000000002
1716833484.574,23.874000000000017
1716833485.574,23.874000000000017
1716833486.574,23.874000000000017
1716833487.574,23.874000000000017
1716833488.574,23.874000000000017
1716833489.574,23.877333333333354
1716833490.574,23.871333333333354
1716833491.574,23.871333333333354
1716833492.574,23.871333333333354
1716833493.574,23.871333333333354
1716833494.574,23.88533333333335
1716833495.574,23.92800000000001
1716833496.574,23.92800000000001
1716833497.574,23.92800000000001
1716833498.574,23.92800000000001
1716833499.574,23.929666666666694
1716833500.574,23.929666666666694
1716833501.574,23.929666666666694
1716833502.574,23.929666666666694
1716833503.574,23.929666666666694
1716833504.574,23.929666666666694
1716833505.574,23.929666666666694
1716833506.574,23.929666666666694
1716833507.574,23.929666666666694
1716833508.574,23.929666666666694
1716833509.574,23.929666666666694
1716833510.574,23.929666666666694
1716833511.574,23.929666666666694
1716833512.574,23.929666666666694
1716833513.574,23.929666666666694
1716833514.574,23.913000000000025
1716833515.574,23.913000000000025
1716833516.574,23.913000000000025
1716833517.574,23.913000000000025
1716833518.574,23.913000000000025
1716833519.574,23.907000000000014
1716833520.574,23.913333333333345
1716833521.574,23.913333333333345
1716833522.574,23.913333333333345
1716833523.574,23.913333333333345
1716833524.574,23.901000000000014
1716833525.574,23.867666666666686
1716833526.574,23.867666666666686
1716833527.574,23.867666666666686
1716833528.574,23.867666666666686
1716833529.574,23.864333333333338
1716833530.574,23.864333333333338
1716833531.574,23.864333333333338
1716833532.574,23.864333333333338
1716833533.574,23.864333333333338
1716833534.574,23.864333333333338
1716833535.574,23.864333333333338
1716833536.574,23.864333333333338
1716833537.574,23.864333333333338
1716833538.574,23.864333333333338
1716833539.574,23.864333333333338
1716833540.574,23.864333333333338
1716833541.574,23.864333333333338
1716833542.574,23.864333333333338
1716833543.574,23.864333333333338
1716833544.574,23.88466666666668
1716833545.574,23.88466666666668
1716833546.574,23.88466666666668
1716833547.574,23.88466666666668
1716833548.574,23.88466666666668
1716833549.574,23.88600000000001
1716833550.574,23.882000000000016
1716833551.574,23.882000000000016
1716833552.574,23.882000000000016
1716833553.574,23.882000000000016
1716833554.574,23.884666666666675
1716833555.574,23.908333333333346
1716833556.574,23.908333333333346
1716833557.574,23.908333333333346
1716833558.574,23.908333333333346
1716833559.574,23.906333333333333
1716833560.574,23.906333333333333
1716833561.574,23.906333333333333
1716833562.574,23.906333333333333
1716833563.574,23.906333333333333
1716833564.574,23.906333333333333
1716833565.574,23.906333333333333
1716833566.574,23.906333333333333
1716833567.574,23.906333333333333
1716833568.574,23.906333333333333
1716833569.574,23.906333333333333
1716833570.574,23.906333333333333
1716833571.574,23.906333333333333
1716833572.574,23.906333333333333
1716833573.574,23.906333333333333
1716833574.574,23.888999999999985
1716833575.574,23.888999999999985
1716833576.574,23.888999999999985
1716833577.574,23.888999999999985
1716833578.574,23.888999999999985
1716833579.574,23.886000000000003
1716833580.574,23.883333333333347
1716833581.574,23.883333333333347
1716833582.574,23.883333333333347
1716833583.574,23.883333333333347
1716833584.574,23.875000000000018
1716833585.574,23.858000000000025
1716833586.574,23.858000000000025
1716833587.574,23.858000000000025
1716833588.574,23.858000000000025
1716833589.574,23.859000000000037
1716833590.574,23.859000000000037
1716833591.574,23.859000000000037
1716833592.574,23.859000000000037
1716833593.574,23.859000000000037
1716833594.574,23.859000000000037
1716833595.574,23.859000000000037
1716833596.574,23.859000000000037
1716833597.574,23.859000000000037
1716833598.574,23.859000000000037
1716833599.574,23.859000000000037
1716833600.574,23.859000000000037
1716833601.574,23.859000000000037
1716833602.574,23.859000000000037
1716833603.574,23.859000000000037
1716833604.574,23.87333333333337
1716833605.574,23.87333333333337
1716833606.574,23.87333333333337
1716833607.574,23.87333333333337
1716833608.574,23.87333333333337
1716833609.574,23.88100000000002
1716833610.574,23.884999999999998
1716833611.574,23.884999999999998
1716833612.574,23.884999999999998
1716833613.574,23.884999999999998
1716833614.574,23.90299999999999
1716833615.574,23.90399999999999
1716833616.574,23.90399999999999
1716833617.574,23.90399999999999
1716833618.574,23.90399999999999
1716833619.574,23.905
1716833620.574,23.905
1716833621.574,23.905
1716833622.574,23.905
1716833623.574,23.905
1716833624.574,23.905
1716833625.574,23.905
1716833626.574,23.905
1716833627.574,23.905
1716833628.574,23.905
1716833629.574,23.905
1716833630.574,23.905
1716833631.574,23.905
1716833632.574,23.905
1716833633.574,23.905
1716833634.574,23.889333333333337
1716833635.574,23.889333333333337
1716833636.574,23.889333333333337
1716833637.574,23.889333333333337
1716833638.574,23.889333333333337
1716833639.574,23.88200000000002
1716833640.574,23.882333333333374
1716833641.574,23.882333333333374
1716833642.574,23.882333333333374
1716833643.574,23.882333333333374
