timestamp,value
1715956084,26.074768930543208
1715956085,26.605299461651285
1715956086,28.573162096331636
1715956087,29.109921314285415
1715956088,29.169753574154658
1715956089,29.68544425236323
1715956090,30.469139394910453
1715956091,30.842702222956934
1715956092,30.891308884691583
1715956093,31.060467750223705
1715956094,30.813033340514448
1715956095,30.81316459520952
1715956096,30.733283632559413
1715956097,29.08054066796801
1715956098,27.57182002739148
1715956099,25.835782742616278
1715956100,25.654517403385242
1715956101,20.725650251224888
1715956102,20.73493531483002
1715956103,22.3830027769354
1715956104,22.321117971341813
1715956105,24.74136217293736
1715956106,24.53718406083919
1715956107,26.264939146540357
1715956108,27.36490630505263
1715956109,26.950886380370253
1715956110,24.576847258477535
1715956111,27.490676235314144
1715956112,24.58512023002362
1715956113,27.825999779213657
1715956114,27.876413302768118
1715956115,29.625396097539596
1715956116,30.094749005363926
1715956117,29.778158286095294
1715956118,30.098116535750567
1715956119,31.753678285142545
1715956120,31.728320761247875
1715956121,31.701280448868648
1715956122,31.674398967615705
1715956123,31.647466360168917
1715956124,31.62118705649186
1715956125,31.593609990287728
1715956126,31.56209905269937
1715956127,32.112468070604585
1715956128,32.10460093417538
1715956129,32.08551002402106
1715956130,30.42368932427136
1715956131,28.67023830189404
1715956132,25.231699903586044
1715956133,26.864953985541714
1715956134,24.98173382332428
1715956135,20.45451197362686
1715956136,21.387122574934676
1715956137,24.248331676143003
1715956138,27.50956593999385
1715956139,26.652947946367732
1715956140,26.101260275511297
1715956141,28.1862186381527
1715956142,30.074430501128294
1715956143,30.11236191340161
1715956144,29.555143352404023
1715956145,29.585485949256825
1715956146,27.98000071675329
1715956147,28.042279578156872
1715956148,29.937620693234994
1715956149,30.01567527464088
1715956150,31.55793027368903
1715956151,31.701939303497454
1715956152,31.702478988521342
1715956153,31.97336026624246
1715956154,31.93843083051344
1715956155,31.907132087575
1715956156,30.26212941759609
1715956157,30.23144006893852
1715956158,31.829568305599455
1715956159,31.899891049404676
1715956160,31.971750553186904
1715956161,31.94282372893004
1715956162,30.3818742800652
1715956163,28.70377056310596
1715956164,27.135143063469606
1715956165,23.668679232509497
1715956166,23.458453923826138
1715956167,24.83197883226862
1715956168,24.370573128784063
1715956169,23.839327436968155
1715956170,24.77091891945162
1715956171,24.78579981825466
1715956172,26.441045158023464
1715956173,23.97070266355537
1715956174,25.3678154307581
1715956175,25.0342773794843
1715956176,25.016140653950202
1715956177,27.56322984610155
1715956178,29.126272561476515
1715956179,31.372821526820424
1715956180,31.767306195089667
1715956181,31.767293590589965
1715956182,31.767277261391115
1715956183,31.766873192605757
1715956184,31.76676288092777
1715956185,31.764007609369905
1715956186,31.742853674768554
1715956187,30.113824566590225
1715956188,30.10091047351669
1715956189,30.10056597291363
1715956190,28.513991386793425
1715956191,26.549657666108946
1715956192,26.34461206005607
1715956193,27.697860952705287
1715956194,27.798605898508118
1715956195,27.85259793637589
1715956196,26.639961638781518
1715956197,23.581995471655105
1715956198,23.534504016482522
1715956199,26.621243578759792
1715956200,26.720421126846716
1715956201,26.595919887639962
1715956202,27.079704047780222
1715956203,27.058108490871106
1715956204,26.571816279008093
1715956205,27.173247940254683
1715956206,27.127465968350673
1715956207,27.624213777708796
1715956208,28.057878623078565
1715956209,29.08240653071382
1715956210,29.112184151129252
1715956211,28.83950608380475
1715956212,28.805961358909865
1715956213,28.75334898290236
1715956214,28.689668628214196
1715956215,28.63895118367386
1715956216,28.58039323272131
1715956217,28.525436088078816
1715956218,27.079396392139447
1715956219,25.5431205257324
1715956220,25.48713565407023
1715956221,25.658472371975854
1715956222,24.055121168776658
1715956223,25.168893587275466
1715956224,25.049651762011642
1715956225,24.401848809796864
1715956226,24.16102657543268
1715956227,22.549385009919217
1715956228,27.179354672961995
1715956229,27.42135716823829
1715956230,24.66974143807765
1715956231,23.462894521983163
1715956232,24.929888758743644
1715956233,24.161164858230908
1715956234,27.23058337127508
1715956235,28.95485102886025
1715956236,28.988568357096483
1715956237,28.88149767967553
1715956238,27.33129219402309
1715956239,31.25803149220057
1715956240,31.25916306474163
1715956241,31.488937032666556
1715956242,31.462188371722792
1715956243,31.439621494299477
