container,namespace,pod,timestamp,value
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813798.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813799.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813800.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813801.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813802.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813803.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813804.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813805.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813806.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813807.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813808.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813809.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813810.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813811.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813812.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813813.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813814.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813815.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813816.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813817.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813818.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813819.107,177.14584595055882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813820.107,98.75685841918757
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813821.107,101.45288654927555
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813822.107,104.14891467936351
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813823.107,106.84494280945148
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813824.107,109.54097093953948
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813825.107,112.23699906962743
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813826.107,114.93302719971543
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813827.107,117.62905532980339
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813828.107,120.32508345989136
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813829.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813830.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813831.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813832.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813833.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813834.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813835.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813836.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813837.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813838.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813839.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813840.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813841.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813842.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813843.107,161.76168780527848
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813844.107,172.09722484821748
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813845.107,172.09722484821748
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813846.107,172.09722484821748
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813847.107,172.09722484821748
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813848.107,172.09722484821748
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813849.107,172.09722484821748
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813850.107,172.09722484821748
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813851.107,172.09722484821748
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813852.107,172.09722484821748
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813853.107,172.09722484821748
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813854.107,172.09722484821748
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813855.107,172.09722484821748
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813856.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813857.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813858.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813859.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813860.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813861.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813862.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813863.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813864.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813865.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813866.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813867.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813868.107,182.93312677510974
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813869.107,139.55053576039245
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813870.107,136.50165031414065
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813871.107,133.45276486788882
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813872.107,130.403879421637
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813873.107,127.35499397538514
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813874.107,179.7278533740628
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813875.107,179.7278533740628
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813876.107,179.7278533740628
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813877.107,179.7278533740628
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813878.107,179.7278533740628
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813879.107,179.7278533740628
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813880.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813881.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813882.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813883.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813884.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813885.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813886.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813887.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813888.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813889.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813890.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813891.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813892.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813893.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813894.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813895.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813896.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813897.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813898.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813899.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813900.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813901.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813902.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813903.107,177.30772979822595
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813908.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813909.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813910.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813911.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813912.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813913.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813914.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813915.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813916.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813917.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813918.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813919.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813920.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813921.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813922.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813923.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813924.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813925.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813926.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813927.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813928.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813929.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813930.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813931.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813932.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813933.107,145.11248914052905
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813940.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813941.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813942.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813943.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813944.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813945.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813946.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813947.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813948.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813949.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813950.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813951.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813952.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813953.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813954.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813955.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813956.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813957.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813958.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813959.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813960.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813961.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813962.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813963.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813964.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813965.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813966.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813967.107,143.60051409046739
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813978.107,129.28208923662507
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813979.107,129.28208923662507
