pod,namespace,timestamp,value
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046382,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046383,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046384,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046385,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046386,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046387,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046388,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046389,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046390,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046391,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046392,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046393,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046394,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046395,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046396,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046397,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046398,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046399,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046400,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046401,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046402,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046403,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046404,53911142.4
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046405,54015089.777777776
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046406,54015089.777777776
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046407,54015089.777777776
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046408,54015089.777777776
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046409,54015089.777777776
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046410,54015089.777777776
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046411,54015089.777777776
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046412,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046413,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046414,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046415,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046416,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046417,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046418,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046419,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046420,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046421,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046422,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046423,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046424,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046425,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046426,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046427,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046428,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046429,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046430,54196224
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046431,54226683.345454544
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046432,54226683.345454544
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046433,54226683.345454544
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046434,54226683.345454544
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046435,54226683.345454544
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046436,54226683.345454544
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046437,54226683.345454544
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046438,54226683.345454544
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046439,54226683.345454544
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046440,54226683.345454544
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046441,54340142.54545455
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046442,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046443,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046444,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046445,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046446,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046447,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046448,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046449,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046450,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046451,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046452,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046453,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046454,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046455,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046456,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046457,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046458,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046459,54471475.2
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046460,54599315.91111112
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046461,54599315.91111112
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046462,54599315.91111112
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046463,54599315.91111112
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046464,54599315.91111112
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046465,54599315.91111112
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046466,54599315.91111112
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046467,54599315.91111112
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046468,54599315.91111112
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046469,54599315.91111112
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046470,54733755.733333334
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046471,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046472,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046473,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046474,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046475,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046476,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046477,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046478,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046479,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046480,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046481,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046482,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046483,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046484,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046485,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046486,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046487,54740992
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046488,54747657.30909091
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046489,54747657.30909091
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046490,54747657.30909091
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046491,54747657.30909091
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046492,54747657.30909091
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046493,54886648.24242424
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046494,54886648.24242424
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046495,54886648.24242424
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046496,54886648.24242424
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046497,54886648.24242424
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046498,54987298.133333325
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046499,54987298.133333325
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046500,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046501,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046502,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046503,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046504,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046505,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046506,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046507,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046508,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046509,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046510,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046511,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046512,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046513,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046514,54981836.8
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046515,54977368.43636364
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046516,54977368.43636364
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046517,54977368.43636364
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046518,54977368.43636364
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046519,54977368.43636364
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046520,54977368.43636364
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046521,54973905.45454545
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046522,54973905.45454545
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046523,54973905.45454545
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046524,54973905.45454545
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046525,54973905.45454545
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046526,55183173.81818181
klusterlet-84c5d6fd77-rzx2j,open-cluster-management,1716046527,55183173.81818181
