container,namespace,pod,timestamp,value
POD,default,management-overhead-client-6764f774cb-2p44f,1716132254,32.53139933183913
POD,default,management-overhead-client-6764f774cb-2p44f,1716132255,33.158681157581654
POD,default,management-overhead-client-6764f774cb-2p44f,1716132256,33.78596298332417
POD,default,management-overhead-client-6764f774cb-2p44f,1716132257,34.41324480906669
POD,default,management-overhead-client-6764f774cb-2p44f,1716132258,35.04052663480921
POD,default,management-overhead-client-6764f774cb-2p44f,1716132259,35.667808460551726
POD,default,management-overhead-client-6764f774cb-2p44f,1716132260,27.249999999999996
POD,default,management-overhead-client-6764f774cb-2p44f,1716132261,27.249999999999996
POD,default,management-overhead-client-6764f774cb-2p44f,1716132262,27.249999999999996
POD,default,management-overhead-client-6764f774cb-2p44f,1716132263,26.70997378102931
POD,default,management-overhead-client-6764f774cb-2p44f,1716132264,26.08269195528679
POD,default,management-overhead-client-6764f774cb-2p44f,1716132265,25.455410129544273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132266,24.82812830380175
POD,default,management-overhead-client-6764f774cb-2p44f,1716132267,24.200846478059233
POD,default,management-overhead-client-6764f774cb-2p44f,1716132268,23.573564652316715
POD,default,management-overhead-client-6764f774cb-2p44f,1716132269,22.946282826574198
POD,default,management-overhead-client-6764f774cb-2p44f,1716132270,22.31900100083168
POD,default,management-overhead-client-6764f774cb-2p44f,1716132272,57.34513708740578
POD,default,management-overhead-client-6764f774cb-2p44f,1716132273,58.326017346644655
POD,default,management-overhead-client-6764f774cb-2p44f,1716132274,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132275,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132276,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132277,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132278,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132279,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132280,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132281,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132282,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132283,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132284,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132285,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132286,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132287,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132288,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132289,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132290,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132291,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132292,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132293,58.85281555433273
POD,default,management-overhead-client-6764f774cb-2p44f,1716132301,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132302,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132303,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132304,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132305,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132306,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132307,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132308,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132309,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132310,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132311,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132312,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132313,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132314,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132315,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132316,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132317,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132318,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132319,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132320,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132321,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132322,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132323,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132324,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132325,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132326,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132327,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132328,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132329,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132330,81.85053380782917
POD,default,management-overhead-client-6764f774cb-2p44f,1716132331,91.82825249800668
POD,default,management-overhead-client-6764f774cb-2p44f,1716132332,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132333,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132334,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132335,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132336,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132337,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132338,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132339,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132340,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132341,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132342,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132343,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132344,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132345,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132346,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132347,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132348,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132349,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132350,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132351,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132352,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132353,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132354,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132355,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132356,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132357,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132358,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132359,101.45313958138915
POD,default,management-overhead-client-6764f774cb-2p44f,1716132360,112.3964117898334
POD,default,management-overhead-client-6764f774cb-2p44f,1716132361,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132362,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132363,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132364,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132365,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132366,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132367,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132368,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132369,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132370,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132371,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132372,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132373,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132374,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132375,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132376,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132377,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132378,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132379,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132380,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132381,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132382,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132383,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132384,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132385,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132386,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132387,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132388,123.90869885347638
POD,default,management-overhead-client-6764f774cb-2p44f,1716132389,133.70042157790584
POD,default,management-overhead-client-6764f774cb-2p44f,1716132390,133.70042157790584
POD,default,management-overhead-client-6764f774cb-2p44f,1716132391,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132392,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132393,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132394,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132395,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132396,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132397,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132398,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132399,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132400,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132401,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132402,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132403,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132404,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132405,143.13712238967355
POD,default,management-overhead-client-6764f774cb-2p44f,1716132406,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132407,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132408,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132409,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132410,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132411,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132412,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132413,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132414,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132415,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132416,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132417,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132418,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132419,149.46905735921314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132420,105.13279448315203
POD,default,management-overhead-client-6764f774cb-2p44f,1716132421,107.81482194515748
POD,default,management-overhead-client-6764f774cb-2p44f,1716132422,110.49684940716294
POD,default,management-overhead-client-6764f774cb-2p44f,1716132423,113.17887686916842
POD,default,management-overhead-client-6764f774cb-2p44f,1716132424,87.76666666666667
POD,default,management-overhead-client-6764f774cb-2p44f,1716132425,87.76666666666667
POD,default,management-overhead-client-6764f774cb-2p44f,1716132426,87.76666666666667
POD,default,management-overhead-client-6764f774cb-2p44f,1716132427,87.76666666666667
POD,default,management-overhead-client-6764f774cb-2p44f,1716132428,87.76666666666667
POD,default,management-overhead-client-6764f774cb-2p44f,1716132429,87.76666666666667
POD,default,management-overhead-client-6764f774cb-2p44f,1716132430,87.76666666666667
POD,default,management-overhead-client-6764f774cb-2p44f,1716132431,114.05321782178217
POD,default,management-overhead-client-6764f774cb-2p44f,1716132432,111.3711903597767
POD,default,management-overhead-client-6764f774cb-2p44f,1716132433,108.68916289777124
POD,default,management-overhead-client-6764f774cb-2p44f,1716132434,106.0071354357658
POD,default,management-overhead-client-6764f774cb-2p44f,1716132435,103.32510797376035
POD,default,management-overhead-client-6764f774cb-2p44f,1716132436,100.64308051175489
POD,default,management-overhead-client-6764f774cb-2p44f,1716132437,97.96105304974944
POD,default,management-overhead-client-6764f774cb-2p44f,1716132438,95.27902558774397
POD,default,management-overhead-client-6764f774cb-2p44f,1716132439,92.59699812573851
POD,default,management-overhead-client-6764f774cb-2p44f,1716132440,89.91497066373303
POD,default,management-overhead-client-6764f774cb-2p44f,1716132441,87.23294320172758
POD,default,management-overhead-client-6764f774cb-2p44f,1716132442,84.55091573972211
POD,default,management-overhead-client-6764f774cb-2p44f,1716132443,81.86888827771666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132444,79.1868608157112
POD,default,management-overhead-client-6764f774cb-2p44f,1716132445,76.50483335370575
POD,default,management-overhead-client-6764f774cb-2p44f,1716132446,73.8228058917003
POD,default,management-overhead-client-6764f774cb-2p44f,1716132447,71.14077842969482
POD,default,management-overhead-client-6764f774cb-2p44f,1716132448,68.45875096768937
POD,default,management-overhead-client-6764f774cb-2p44f,1716132451,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132452,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132453,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132454,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132455,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132456,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132457,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132458,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132459,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132460,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132461,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132462,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132463,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132464,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132465,180.99689170151387
POD,default,management-overhead-client-6764f774cb-2p44f,1716132483,206.88043376647656
POD,default,management-overhead-client-6764f774cb-2p44f,1716132484,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132485,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132486,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132487,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132488,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132489,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132490,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132491,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132492,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132493,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132494,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132495,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132496,206.88043376647659
POD,default,management-overhead-client-6764f774cb-2p44f,1716132497,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132498,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132499,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132500,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132501,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132502,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132503,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132504,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132505,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132506,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132507,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132508,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132509,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132510,212.55364806866953
POD,default,management-overhead-client-6764f774cb-2p44f,1716132511,135.43804190502445
POD,default,management-overhead-client-6764f774cb-2p44f,1716132512,139.1897362556574
POD,default,management-overhead-client-6764f774cb-2p44f,1716132513,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132514,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132515,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132516,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132517,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132518,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132519,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132520,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132521,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132522,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132523,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132524,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132525,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132526,108.86666666666666
POD,default,management-overhead-client-6764f774cb-2p44f,1716132527,138.5031761894916
POD,default,management-overhead-client-6764f774cb-2p44f,1716132528,134.75148183885864
POD,default,management-overhead-client-6764f774cb-2p44f,1716132529,130.99978748822573
POD,default,management-overhead-client-6764f774cb-2p44f,1716132530,127.24809313759278
POD,default,management-overhead-client-6764f774cb-2p44f,1716132531,123.49639878695983
POD,default,management-overhead-client-6764f774cb-2p44f,1716132532,119.74470443632687
POD,default,management-overhead-client-6764f774cb-2p44f,1716132533,115.99301008569394
POD,default,management-overhead-client-6764f774cb-2p44f,1716132534,241.01484000618336
POD,default,management-overhead-client-6764f774cb-2p44f,1716132535,241.01484000618336
POD,default,management-overhead-client-6764f774cb-2p44f,1716132536,241.01484000618336
POD,default,management-overhead-client-6764f774cb-2p44f,1716132537,241.01484000618336
POD,default,management-overhead-client-6764f774cb-2p44f,1716132538,241.01484000618336
POD,default,management-overhead-client-6764f774cb-2p44f,1716132539,241.01484000618336
POD,default,management-overhead-client-6764f774cb-2p44f,1716132540,241.01484000618336
POD,default,management-overhead-client-6764f774cb-2p44f,1716132541,241.01484000618336
POD,default,management-overhead-client-6764f774cb-2p44f,1716132542,241.01484000618336
POD,default,management-overhead-client-6764f774cb-2p44f,1716132543,247.21424160244882
POD,default,management-overhead-client-6764f774cb-2p44f,1716132544,247.21424160244882
POD,default,management-overhead-client-6764f774cb-2p44f,1716132545,247.21424160244882
POD,default,management-overhead-client-6764f774cb-2p44f,1716132546,247.21424160244882
POD,default,management-overhead-client-6764f774cb-2p44f,1716132547,247.21424160244882
POD,default,management-overhead-client-6764f774cb-2p44f,1716132548,247.21424160244882
POD,default,management-overhead-client-6764f774cb-2p44f,1716132549,247.21424160244882
POD,default,management-overhead-client-6764f774cb-2p44f,1716132550,247.21424160244882
POD,default,management-overhead-client-6764f774cb-2p44f,1716132551,247.21424160244882
POD,default,management-overhead-client-6764f774cb-2p44f,1716132552,247.21424160244882
POD,default,management-overhead-client-6764f774cb-2p44f,1716132553,247.2142416024488
POD,default,management-overhead-client-6764f774cb-2p44f,1716132554,247.2142416024488
POD,default,management-overhead-client-6764f774cb-4rk57,1716132260,43.40409763373242
POD,default,management-overhead-client-6764f774cb-4rk57,1716132261,44.26927681702745
POD,default,management-overhead-client-6764f774cb-4rk57,1716132262,45.134456000322494
