namespace,container,pod,timestamp,value
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814122.615,115.90435888986526
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814123.615,119.51632432630346
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814124.615,123.12828976274164
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814125.615,126.74025519917987
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814126.615,130.35222063561804
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814127.615,133.96418607205624
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814128.615,137.57615150849446
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814129.615,141.18811694493263
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814130.615,144.80008238137083
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814131.615,148.41204781780903
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814132.615,152.02401325424722
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814133.615,155.63597869068545
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814134.615,159.24794412712362
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814135.615,162.8599095635618
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814136.615,166.471875
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814137.615,170.0838404364382
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814138.615,131.53333333333333
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814139.615,170.9434882103105
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814140.615,167.3315227738723
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814141.615,163.7195573374341
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814142.615,160.10759190099594
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814143.615,156.49562646455772
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814144.615,152.88366102811952
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814145.615,149.27169559168132
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814146.615,145.65973015524312
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814147.615,142.04776471880496
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814148.615,138.43579928236673
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814149.615,134.82383384592853
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814150.615,131.21186840949036
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814151.615,127.59990297305215
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814152.615,123.98793753661393
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814153.615,236.942913201906
cert-manager,POD,cert-manager-7ddd8cdb9f-hrv46,1716814154.615,236.942913201906
