instance,pod,timestamp,value
10.100.253.191:10250,calico-node-gwvg9,1716825537.485,0.03847410764718982
10.100.253.191:10250,calico-node-gwvg9,1716825538.485,0.03847410764718982
10.100.253.191:10250,calico-node-gwvg9,1716825539.485,0.03847410764718982
10.100.253.191:10250,calico-node-gwvg9,1716825540.485,0.03847410764718982
10.100.253.191:10250,calico-node-gwvg9,1716825541.485,0.03847410764718982
10.100.253.191:10250,calico-node-gwvg9,1716825542.485,0.03847410764718982
10.100.253.191:10250,calico-node-gwvg9,1716825543.485,0.03847410764718982
10.100.253.191:10250,calico-node-gwvg9,1716825544.485,0.03847410764718982
10.100.253.191:10250,calico-node-gwvg9,1716825545.485,0.03847410764718982
10.100.253.191:10250,calico-node-gwvg9,1716825546.485,0.038450687411232046
10.100.253.191:10250,calico-node-gwvg9,1716825547.485,0.038450687411232046
10.100.253.191:10250,calico-node-gwvg9,1716825548.485,0.038450687411232046
10.100.253.191:10250,calico-node-gwvg9,1716825549.485,0.03214286118958588
10.100.253.191:10250,calico-node-gwvg9,1716825550.485,0.0324384086386183
10.100.253.191:10250,calico-node-gwvg9,1716825551.485,0.03273395608765071
10.100.253.191:10250,calico-node-gwvg9,1716825552.485,0.03740508351960798
10.100.253.191:10250,calico-node-gwvg9,1716825553.485,0.03740508351960798
10.100.253.191:10250,calico-node-gwvg9,1716825554.485,0.031065477834392848
10.100.253.191:10250,calico-node-gwvg9,1716825555.485,0.031416812693279186
10.100.253.191:10250,calico-node-gwvg9,1716825556.485,0.03176814755216552
10.100.253.191:10250,calico-node-gwvg9,1716825557.485,0.03211948241105186
10.100.253.191:10250,calico-node-gwvg9,1716825558.485,0.032470817269938196
10.100.253.191:10250,calico-node-gwvg9,1716825559.485,0.03282215212882453
10.100.253.191:10250,calico-node-gwvg9,1716825560.485,0.03317348698771086
10.100.253.191:10250,calico-node-gwvg9,1716825561.485,0.033524821846597205
10.100.253.191:10250,calico-node-gwvg9,1716825562.485,0.03387615670548354
10.100.253.191:10250,calico-node-gwvg9,1716825563.485,0.03422749156436987
10.100.253.191:10250,calico-node-gwvg9,1716825564.485,0.034578826423256215
10.100.253.191:10250,calico-node-gwvg9,1716825565.485,0.03881293847512489
10.100.253.191:10250,calico-node-gwvg9,1716825566.485,0.03881293847512489
10.100.253.191:10250,calico-node-gwvg9,1716825567.485,0.03881293847512489
10.100.253.191:10250,calico-node-gwvg9,1716825568.485,0.034379619558267654
10.100.253.191:10250,calico-node-gwvg9,1716825569.485,0.03402828469938132
10.100.253.191:10250,calico-node-gwvg9,1716825570.485,0.033676949840494984
10.100.253.191:10250,calico-node-gwvg9,1716825571.485,0.03332561498160865
10.100.253.191:10250,calico-node-gwvg9,1716825572.485,0.03297428012272231
10.100.253.191:10250,calico-node-gwvg9,1716825573.485,0.03262294526383598
10.100.253.191:10250,calico-node-gwvg9,1716825574.485,0.0276436329005511
10.100.253.191:10250,calico-node-gwvg9,1716825575.485,0.026996750592632356
10.100.253.191:10250,calico-node-gwvg9,1716825576.485,0.026349868284713605
10.100.253.191:10250,calico-node-gwvg9,1716825577.485,0.025702985976794858
10.100.253.191:10250,calico-node-gwvg9,1716825578.485,0.02505610366887611
10.100.253.191:10250,calico-node-gwvg9,1716825579.485,0.03828752792942566
10.100.253.191:10250,calico-node-gwvg9,1716825580.485,0.026660395737041546
10.100.253.191:10250,calico-node-gwvg9,1716825581.485,0.026660395737041546
10.100.253.191:10250,calico-node-gwvg9,1716825582.485,0.026660395737041546
10.100.253.191:10250,calico-node-gwvg9,1716825583.485,0.026660395737041546
10.100.253.191:10250,calico-node-gwvg9,1716825584.485,0.026660395737041546
10.100.253.191:10250,calico-node-gwvg9,1716825585.485,0.05463353352168067
10.100.253.191:10250,calico-node-gwvg9,1716825586.485,0.05799011389573425
10.100.253.191:10250,calico-node-gwvg9,1716825587.485,0.05799011389573425
10.100.253.191:10250,calico-node-gwvg9,1716825588.485,0.05799011389573425
10.100.253.191:10250,calico-node-gwvg9,1716825589.485,0.05799011389573425
10.100.253.191:10250,calico-node-gwvg9,1716825590.485,0.05799011389573425
10.100.253.191:10250,calico-node-gwvg9,1716825591.485,0.05799011389573425
10.100.253.191:10250,calico-node-gwvg9,1716825592.485,0.05799011389573425
10.100.253.191:10250,calico-node-gwvg9,1716825593.485,0.05799011389573425
10.100.253.191:10250,calico-node-gwvg9,1716825594.485,0.05799011389573425
10.100.253.191:10250,calico-node-gwvg9,1716825595.485,0.05799011389573425
10.100.253.191:10250,calico-node-gwvg9,1716825596.485,0.05799011389573425
10.100.253.191:10250,calico-node-gwvg9,1716825597.485,0.05799011389573425
