instance,timestamp,value
10.100.254.100:9100,1716830693.814,3.9807346176921525
10.100.254.100:9100,1716830694.814,3.9807346176921525
10.100.254.100:9100,1716830695.814,3.9807346176921525
10.100.254.100:9100,1716830696.814,3.9807346176921525
10.100.254.100:9100,1716830697.814,3.9807346176921525
10.100.254.100:9100,1716830698.814,3.9807346176921525
10.100.254.100:9100,1716830699.814,3.9807346176921525
10.100.254.100:9100,1716830700.814,3.9807346176921525
10.100.254.100:9100,1716830701.814,3.9807346176921525
10.100.254.100:9100,1716830702.814,3.9807346176921525
10.100.254.100:9100,1716830703.814,3.9807346176921525
10.100.254.100:9100,1716830704.814,3.9807346176921525
10.100.254.100:9100,1716830705.814,3.9807346176921525
10.100.254.100:9100,1716830706.814,3.9807346176921525
10.100.254.100:9100,1716830707.814,3.9807346176921525
10.100.254.100:9100,1716830708.814,3.9807346176921525
10.100.254.100:9100,1716830709.814,3.9807346176921525
10.100.254.100:9100,1716830710.814,3.9807346176921525
10.100.254.100:9100,1716830711.814,3.9807346176921525
10.100.254.100:9100,1716830712.814,3.9807346176921525
10.100.254.100:9100,1716830713.814,3.9809320621374753
10.100.254.100:9100,1716830714.814,3.9809320621374753
10.100.254.100:9100,1716830715.814,3.9809320621374753
10.100.254.100:9100,1716830716.814,3.9809320621374753
10.100.254.100:9100,1716830717.814,3.9809320621374753
10.100.254.100:9100,1716830718.814,3.9809320621374753
10.100.254.100:9100,1716830719.814,3.9809320621374753
10.100.254.100:9100,1716830720.814,3.9809320621374753
10.100.254.100:9100,1716830721.814,3.9809320621374753
10.100.254.100:9100,1716830722.814,3.9809320621374753
10.100.254.100:9100,1716830723.814,3.9809320621374753
10.100.254.100:9100,1716830724.814,3.9809320621374753
10.100.254.100:9100,1716830725.814,3.9809320621374753
10.100.254.100:9100,1716830726.814,3.9809320621374753
10.100.254.100:9100,1716830727.814,3.9809320621374753
10.100.254.100:9100,1716830728.814,3.9809320621374753
10.100.254.100:9100,1716830729.814,3.9809320621374753
10.100.254.100:9100,1716830730.814,3.9809320621374753
10.100.254.100:9100,1716830731.814,3.9809320621374753
10.100.254.100:9100,1716830732.814,3.9809320621374753
10.100.254.100:9100,1716830733.814,3.9809320621374753
10.100.254.100:9100,1716830734.814,3.9809320621374753
10.100.254.100:9100,1716830735.814,3.9809320621374753
10.100.254.100:9100,1716830736.814,3.9809320621374753
10.100.254.100:9100,1716830737.814,3.9809320621374753
10.100.254.100:9100,1716830738.814,3.9809320621374753
10.100.254.100:9100,1716830739.814,3.9809320621374753
10.100.254.100:9100,1716830740.814,3.9809320621374753
10.100.254.100:9100,1716830741.814,3.9809320621374753
10.100.254.100:9100,1716830742.814,3.9809320621374753
10.100.254.100:9100,1716830743.814,3.9770681954536395
10.100.254.100:9100,1716830744.814,3.9770681954536395
10.100.254.100:9100,1716830745.814,3.9770681954536395
10.100.254.100:9100,1716830746.814,3.9770681954536395
10.100.254.100:9100,1716830747.814,3.9770681954536395
10.100.254.100:9100,1716830748.814,3.9770681954536395
10.100.254.100:9100,1716830749.814,3.9770681954536395
10.100.254.100:9100,1716830750.814,3.9770681954536395
10.100.254.100:9100,1716830751.814,3.9770681954536395
10.100.254.100:9100,1716830752.814,3.9770681954536395
10.100.254.100:9100,1716830753.814,3.9770681954536395
10.100.254.100:9100,1716830754.814,3.9770681954536395
10.100.254.100:9100,1716830755.814,3.9770681954536395
10.100.254.100:9100,1716830756.814,3.9770681954536395
10.100.254.100:9100,1716830757.814,3.9770681954536395
10.100.254.100:9100,1716830758.814,3.9770681954536395
10.100.254.100:9100,1716830759.814,3.9770681954536395
10.100.254.100:9100,1716830760.814,3.9770681954536395
10.100.254.100:9100,1716830761.814,3.9770681954536395
10.100.254.100:9100,1716830762.814,3.9770681954536395
10.100.254.100:9100,1716830763.814,3.9770681954536395
10.100.254.100:9100,1716830764.814,3.9770681954536395
10.100.254.100:9100,1716830765.814,3.9770681954536395
10.100.254.100:9100,1716830766.814,3.9770681954536395
10.100.254.100:9100,1716830767.814,3.9770681954536395
10.100.254.100:9100,1716830768.814,3.9770681954536395
10.100.254.100:9100,1716830769.814,3.9770681954536395
10.100.254.100:9100,1716830770.814,3.9770681954536395
10.100.254.100:9100,1716830771.814,3.9770681954536395
10.100.254.100:9100,1716830772.814,3.9770681954536395
10.100.254.100:9100,1716830773.814,3.98200299950006
10.100.254.100:9100,1716830774.814,3.98200299950006
10.100.254.100:9100,1716830775.814,3.98200299950006
10.100.254.100:9100,1716830776.814,3.98200299950006
10.100.254.100:9100,1716830777.814,3.98200299950006
10.100.254.100:9100,1716830778.814,3.98200299950006
10.100.254.100:9100,1716830779.814,3.98200299950006
10.100.254.100:9100,1716830780.814,3.98200299950006
