container,namespace,pod,timestamp,value
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813798.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813799.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813800.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813801.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813802.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813803.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813804.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813805.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813806.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813807.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813808.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813809.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813810.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813811.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813812.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813813.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813814.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813815.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813816.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813817.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813818.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813819.107,1.3213676154820237
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813820.107,0.6765884743258219
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813821.107,0.695059106021426
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813822.107,0.7135297377170299
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813823.107,0.7320003694126339
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813824.107,0.750471001108238
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813825.107,0.7689416328038419
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813826.107,0.7874122644994459
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813827.107,0.8058828961950499
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813828.107,0.8243535278906537
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813829.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813830.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813831.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813832.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813833.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813834.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813835.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813836.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813837.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813838.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813839.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813840.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813841.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813842.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813843.107,1.1082379017362394
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813844.107,1.2604777210562803
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813845.107,1.2604777210562803
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813846.107,1.2604777210562803
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813847.107,1.2604777210562803
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813848.107,1.2604777210562803
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813849.107,1.2604777210562803
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813850.107,1.2604777210562803
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813851.107,1.2604777210562803
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813852.107,1.2604777210562803
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813853.107,1.2604777210562803
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813854.107,1.2604777210562803
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813855.107,1.2604777210562803
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813856.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813857.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813858.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813859.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813860.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813861.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813862.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813863.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813864.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813865.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813866.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813867.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813868.107,1.4200877872450297
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813869.107,1.083313968499871
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813870.107,1.0596458387124539
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813871.107,1.0359777089250366
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813872.107,1.0123095791376195
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813873.107,0.9886414493502023
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813874.107,1.4070165694714434
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813875.107,1.4070165694714434
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813876.107,1.4070165694714434
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813877.107,1.4070165694714434
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813878.107,1.4070165694714434
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813879.107,1.4070165694714434
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813880.107,1.3971472203268676
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813881.107,1.3971472203268676
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813882.107,1.3971472203268676
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813883.107,1.3971472203268676
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813884.107,1.3971472203268676
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813885.107,1.3971472203268676
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813886.107,1.3971472203268676
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813887.107,1.3971472203268676
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813888.107,1.3971472203268676
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813889.107,1.3971472203268676
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813890.107,1.3971472203268676
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813891.107,1.3971472203268676
POD,cert-manager,cert-manager-7ddd8cdb9f-hrv46,1716813892.107,1.3971472203268676
