instance,pod,timestamp,value
10.100.252.157:10250,calico-node-6xkfv,1716833343.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833344.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833345.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833346.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833347.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833348.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833349.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833350.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833351.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833352.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833353.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833354.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833355.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833356.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833357.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833358.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833359.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833360.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833361.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833362.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833363.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833364.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833365.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833366.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833367.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833368.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833369.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833370.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833371.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833372.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833373.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833374.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833375.574,117058218.66666666
10.100.252.157:10250,calico-node-6xkfv,1716833376.574,117058218.66666666
