instance,timestamp,value
10.100.252.157:9100,1716833343.574,20.88977481993984
10.100.252.157:9100,1716833344.574,20.88977481993984
10.100.252.157:9100,1716833345.574,20.88977481993984
10.100.252.157:9100,1716833346.574,20.88977481993984
10.100.252.157:9100,1716833347.574,20.88977481993984
10.100.252.157:9100,1716833348.574,20.88977481993984
10.100.252.157:9100,1716833349.574,20.88977481993984
10.100.252.157:9100,1716833350.574,20.88977481993984
10.100.252.157:9100,1716833351.574,20.88977481993984
10.100.252.157:9100,1716833352.574,20.88977481993984
10.100.252.157:9100,1716833353.574,20.88977481993984
10.100.252.157:9100,1716833354.574,20.88977481993984
10.100.252.157:9100,1716833355.574,20.88977481993984
10.100.252.157:9100,1716833356.574,20.88977481993984
10.100.252.157:9100,1716833357.574,20.88977481993984
10.100.252.157:9100,1716833358.574,20.88977481993984
10.100.252.157:9100,1716833359.574,20.88977481993984
10.100.252.157:9100,1716833360.574,20.88977481993984
10.100.252.157:9100,1716833361.574,20.88977481993984
10.100.252.157:9100,1716833362.574,20.88977481993984
10.100.252.157:9100,1716833363.574,20.88977481993984
10.100.252.157:9100,1716833364.574,20.88977481993984
10.100.252.157:9100,1716833365.574,20.88977481993984
10.100.252.157:9100,1716833366.574,20.88977481993984
10.100.252.157:9100,1716833367.574,20.88977481993984
10.100.252.157:9100,1716833368.574,20.88977481993984
10.100.252.157:9100,1716833369.574,20.629421610414926
10.100.252.157:9100,1716833370.574,20.629421610414926
10.100.252.157:9100,1716833371.574,20.629421610414926
10.100.252.157:9100,1716833372.574,20.629421610414926
10.100.252.157:9100,1716833373.574,20.629421610414926
10.100.252.157:9100,1716833374.574,20.629421610414926
10.100.252.157:9100,1716833375.574,20.629421610414926
10.100.252.157:9100,1716833376.574,20.629421610414926
10.100.252.157:9100,1716833377.574,20.629421610414926
10.100.252.157:9100,1716833378.574,20.629421610414926
10.100.252.157:9100,1716833379.574,20.629421610414926
10.100.252.157:9100,1716833380.574,20.629421610414926
10.100.252.157:9100,1716833381.574,20.629421610414926
10.100.252.157:9100,1716833382.574,20.629421610414926
10.100.252.157:9100,1716833383.574,20.629421610414926
10.100.252.157:9100,1716833384.574,20.629421610414926
10.100.252.157:9100,1716833385.574,20.629421610414926
10.100.252.157:9100,1716833386.574,20.629421610414926
10.100.252.157:9100,1716833387.574,20.629421610414926
10.100.252.157:9100,1716833388.574,20.629421610414926
10.100.252.157:9100,1716833389.574,20.629421610414926
10.100.252.157:9100,1716833390.574,20.629421610414926
10.100.252.157:9100,1716833391.574,20.629421610414926
10.100.252.157:9100,1716833392.574,20.629421610414926
10.100.252.157:9100,1716833393.574,20.629421610414926
10.100.252.157:9100,1716833394.574,20.629421610414926
