pod,container,namespace,timestamp,value
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933952.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933953.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933954.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933955.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933956.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933957.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933958.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933959.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933960.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933961.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933962.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933963.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933964.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933965.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933966.085,533.4456679336964
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933967.085,390.3266406076518
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933968.085,381.4358794754236
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933969.085,372.54511834319527
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933970.085,363.65435721096696
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933971.085,356.1636749262843
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933972.085,356.1636749262843
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933973.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933974.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933975.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933976.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933977.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933978.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933979.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933980.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933981.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933982.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933983.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933984.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933985.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933986.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933987.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933988.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933989.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933990.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933991.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933992.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933993.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933994.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933995.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933996.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933997.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715933998.085,216.8504033996428
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934003.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934004.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934005.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934006.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934007.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934008.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934009.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934010.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934011.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934012.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934013.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934014.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934015.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934016.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934017.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934018.085,205.9645852749301
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934019.085,318.79583972154313
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934020.085,318.79583972154313
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934021.085,318.79583972154313
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934022.085,318.79583972154313
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934023.085,318.79583972154313
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934024.085,318.79583972154313
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934025.085,318.79583972154313
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934026.085,318.79583972154313
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934027.085,318.79583972154313
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934028.085,318.79583972154313
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934029.085,318.79583972154313
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934030.085,318.79583972154313
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934031.085,328.93222505598413
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934032.085,338.010975989052
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934033.085,347.08972692211995
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934034.085,356.16847785518786
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934035.085,365.2472287882558
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934036.085,374.3259797213237
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934037.085,291.9
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934038.085,291.9
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934039.085,291.9
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934040.085,291.9
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934041.085,291.9
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934042.085,291.9
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934043.085,291.9
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934044.085,291.9
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934045.085,291.9
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934046.085,371.5115669320726
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934047.085,362.4328159990048
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934048.085,353.3540650659368
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934049.085,344.27531413286897
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934050.085,335.196563199801
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934051.085,326.11781226673304
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934052.085,317.03906133366513
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934053.085,307.9603104005972
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934054.085,298.8815594675293
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934055.085,360.8084358523726
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934056.085,360.8084358523726
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934057.085,360.8084358523726
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934058.085,360.8084358523726
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934059.085,360.8084358523726
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934060.085,360.8084358523726
alertmanager-kube-prometheus-stack-alertmanager-0,POD,kube-prometheus-stack,1715934061.085,360.8084358523726
