instance,pod,timestamp,value
10.100.252.254:10250,calico-node-ssn5n,1715936741.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936742.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936743.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936744.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936745.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936746.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936747.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936748.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936749.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936750.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936751.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936752.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936753.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936754.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936755.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936756.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936757.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936758.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936759.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936760.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936761.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936762.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936763.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936764.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936765.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936766.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936767.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936768.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936769.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936770.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936771.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936772.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936773.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936774.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936775.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936776.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936777.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936778.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936779.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936780.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936781.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936782.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936783.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936784.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936785.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936786.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936787.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936788.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936789.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936790.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936791.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936792.669,117263018.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936793.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936794.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936795.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936796.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936797.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936798.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936799.669,117260288
10.100.252.254:10250,calico-node-ssn5n,1715936800.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936801.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936802.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936803.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936804.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936805.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936806.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936807.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936808.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936809.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936810.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936811.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936812.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936813.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936814.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936815.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936816.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936817.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936818.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936819.669,117263018.66666666
10.100.252.254:10250,calico-node-ssn5n,1715936820.669,117268480
10.100.252.254:10250,calico-node-ssn5n,1715936821.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936822.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936823.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936824.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936825.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936826.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936827.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936828.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936829.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936830.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936831.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936832.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936833.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936834.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936835.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936836.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936837.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936838.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936839.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936840.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936841.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936842.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936843.669,117279402.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936844.669,117308074.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936845.669,117308074.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936846.669,117308074.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936847.669,117308074.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936848.669,117308074.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936849.669,117308074.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936850.669,117308074.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936851.669,117308074.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936852.669,117308074.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936853.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936854.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936855.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936856.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936857.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936858.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936859.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936860.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936861.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936862.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936863.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936864.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936865.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936866.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936867.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936868.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936869.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936870.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936871.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936872.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936873.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936874.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936875.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936876.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936877.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936878.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936879.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936880.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936881.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936882.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936883.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936884.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936885.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936886.669,117349034.66666667
10.100.252.254:10250,calico-node-ssn5n,1715936887.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936888.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936889.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936890.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936891.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936892.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936893.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936894.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936895.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936896.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936897.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936898.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936899.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936900.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936901.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936902.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936903.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936904.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936905.669,117323093.33333334
10.100.252.254:10250,calico-node-ssn5n,1715936906.669,117323093.33333334
