container,namespace,pod,timestamp,value
POD,default,management-overhead-client-6764f774cb-2p44f,1716132254,2543.4016746310317
POD,default,management-overhead-client-6764f774cb-2p44f,1716132255,2592.3240185506265
POD,default,management-overhead-client-6764f774cb-2p44f,1716132256,2641.246362470222
POD,default,management-overhead-client-6764f774cb-2p44f,1716132257,2690.1687063898166
POD,default,management-overhead-client-6764f774cb-2p44f,1716132258,2739.091050309412
POD,default,management-overhead-client-6764f774cb-2p44f,1716132259,2788.013394229007
POD,default,management-overhead-client-6764f774cb-2p44f,1716132260,2131.5
POD,default,management-overhead-client-6764f774cb-2p44f,1716132261,2131.5
POD,default,management-overhead-client-6764f774cb-2p44f,1716132262,2131.5
POD,default,management-overhead-client-6764f774cb-2p44f,1716132263,2083.137865268322
POD,default,management-overhead-client-6764f774cb-2p44f,1716132264,2034.2155213487267
POD,default,management-overhead-client-6764f774cb-2p44f,1716132265,1985.2931774291314
POD,default,management-overhead-client-6764f774cb-2p44f,1716132266,1936.3708335095362
POD,default,management-overhead-client-6764f774cb-2p44f,1716132267,1887.4484895899411
POD,default,management-overhead-client-6764f774cb-2p44f,1716132268,1838.526145670346
POD,default,management-overhead-client-6764f774cb-2p44f,1716132269,1789.603801750751
POD,default,management-overhead-client-6764f774cb-2p44f,1716132270,1740.6814578311555
POD,default,management-overhead-client-6764f774cb-2p44f,1716132272,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132273,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132274,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132275,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132276,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132277,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132278,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132279,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132280,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132281,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132282,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132283,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132284,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132285,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132286,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132287,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132288,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132289,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132290,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132291,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132292,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132293,4278.961297591908
POD,default,management-overhead-client-6764f774cb-2p44f,1716132301,5841.481532667656
POD,default,management-overhead-client-6764f774cb-2p44f,1716132302,5841.481532667656
POD,default,management-overhead-client-6764f774cb-2p44f,1716132303,5841.481532667656
POD,default,management-overhead-client-6764f774cb-2p44f,1716132304,5841.481532667656
POD,default,management-overhead-client-6764f774cb-2p44f,1716132305,5841.481532667656
POD,default,management-overhead-client-6764f774cb-2p44f,1716132306,5841.481532667656
POD,default,management-overhead-client-6764f774cb-2p44f,1716132307,5841.481532667656
POD,default,management-overhead-client-6764f774cb-2p44f,1716132308,5841.481532667656
POD,default,management-overhead-client-6764f774cb-2p44f,1716132309,5841.481532667656
POD,default,management-overhead-client-6764f774cb-2p44f,1716132310,5841.481532667656
POD,default,management-overhead-client-6764f774cb-2p44f,1716132311,5841.481532667656
