pod,instance,timestamp,value
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029356.126,0.003461724171279347
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029357.126,0.003461724171279347
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029358.126,0.003461724171279347
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029359.126,0.003461724171279347
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029360.126,0.003461724171279347
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029361.126,0.003461724171279347
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029362.126,0.003461724171279347
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029363.126,0.003461724171279347
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029364.126,0.001606471849693816
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029365.126,0.001606471849693816
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029366.126,0.001606471849693816
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029367.126,0.001606471849693816
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029374.126,0.0010858411866868877
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029375.126,0.0021576451380120585
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029376.126,0.0021576451380120585
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029377.126,0.0021576451380120585
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029378.126,0.0021576451380120585
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029379.126,0.0021576451380120585
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029380.126,0.0021576451380120585
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029381.126,0.0021576451380120585
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029382.126,0.0021576451380120585
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029383.126,0.0021576451380120585
calico-kube-controllers-658d97c59c-wnz7d,10.100.252.186:10250,1716029384.126,0.002157645138012059
