DeploymentName,PodName,DeploymentTime,PodScheduled,Initialized,PodReadyToStartContainers,ContainersReady,Ready,DeleteTime,CleanUpTime
deploy-undeploy-test-10,deploy-undeploy-test-10-d656d4f9c-xr565,2024-05-17T12:56:25+02:00,2024-05-17 12:56:25 +0200 CEST,2024-05-17 12:56:25 +0200 CEST,2024-05-17 12:56:26 +0200 CEST,2024-05-17 12:56:26 +0200 CEST,2024-05-17 12:56:26 +0200 CEST,2024-05-17T12:57:57+02:00,2024-05-17T12:57:59+02:00
deploy-undeploy-test-15,deploy-undeploy-test-15-6d9c78ffb4-mlrqq,2024-05-17T12:56:28+02:00,2024-05-17 12:56:28 +0200 CEST,2024-05-17 12:56:28 +0200 CEST,2024-05-17 12:56:30 +0200 CEST,2024-05-17 12:56:30 +0200 CEST,2024-05-17 12:56:30 +0200 CEST,2024-05-17T12:58:00+02:00,2024-05-17T12:58:01+02:00
deploy-undeploy-test-24,deploy-undeploy-test-24-6494fc5c56-7xx6s,2024-05-17T12:56:33+02:00,2024-05-17 12:56:33 +0200 CEST,2024-05-17 12:56:33 +0200 CEST,2024-05-17 12:56:34 +0200 CEST,2024-05-17 12:56:34 +0200 CEST,2024-05-17 12:56:34 +0200 CEST,2024-05-17T12:58:06+02:00,2024-05-17T12:58:07+02:00
deploy-undeploy-test-39,deploy-undeploy-test-39-58c888cdf8-q7qw6,2024-05-17T12:56:42+02:00,2024-05-17 12:56:42 +0200 CEST,2024-05-17 12:56:42 +0200 CEST,2024-05-17 12:56:43 +0200 CEST,2024-05-17 12:56:43 +0200 CEST,2024-05-17 12:56:43 +0200 CEST,2024-05-17T12:58:14+02:00,2024-05-17T12:58:15+02:00
deploy-undeploy-test-96,deploy-undeploy-test-96-5c555b44c9-bz5vl,2024-05-17T12:57:16+02:00,2024-05-17 12:57:17 +0200 CEST,2024-05-17 12:57:17 +0200 CEST,2024-05-17 12:57:18 +0200 CEST,2024-05-17 12:57:18 +0200 CEST,2024-05-17 12:57:18 +0200 CEST,2024-05-17T12:58:38+02:00,2024-05-17T12:58:39+02:00
deploy-undeploy-test-22,deploy-undeploy-test-22-6b8d4f7898-tdm65,2024-05-17T12:56:32+02:00,2024-05-17 12:56:32 +0200 CEST,2024-05-17 12:56:32 +0200 CEST,2024-05-17 12:56:34 +0200 CEST,2024-05-17 12:56:34 +0200 CEST,2024-05-17 12:56:34 +0200 CEST,2024-05-17T12:58:05+02:00,2024-05-17T12:58:06+02:00
deploy-undeploy-test-50,deploy-undeploy-test-50-cc7b5845c-gmj2g,2024-05-17T12:56:49+02:00,2024-05-17 12:56:49 +0200 CEST,2024-05-17 12:56:49 +0200 CEST,2024-05-17 12:56:51 +0200 CEST,2024-05-17 12:56:51 +0200 CEST,2024-05-17 12:56:51 +0200 CEST,2024-05-17T12:58:19+02:00,2024-05-17T12:58:20+02:00
deploy-undeploy-test-68,deploy-undeploy-test-68-7db7c9f7b4-sfcb8,2024-05-17T12:57:00+02:00,2024-05-17 12:57:01 +0200 CEST,2024-05-17 12:57:01 +0200 CEST,2024-05-17 12:57:02 +0200 CEST,2024-05-17 12:57:02 +0200 CEST,2024-05-17 12:57:02 +0200 CEST,2024-05-17T12:58:26+02:00,2024-05-17T12:58:27+02:00
deploy-undeploy-test-70,deploy-undeploy-test-70-6fc55499c5-dqhdp,2024-05-17T12:57:02+02:00,2024-05-17 12:57:02 +0200 CEST,2024-05-17 12:57:02 +0200 CEST,2024-05-17 12:57:05 +0200 CEST,2024-05-17 12:57:05 +0200 CEST,2024-05-17 12:57:05 +0200 CEST,2024-05-17T12:58:27+02:00,2024-05-17T12:58:28+02:00
deploy-undeploy-test-21,deploy-undeploy-test-21-5c989c66cc-wrgkp,2024-05-17T12:56:32+02:00,2024-05-17 12:56:32 +0200 CEST,2024-05-17 12:56:32 +0200 CEST,2024-05-17 12:56:33 +0200 CEST,2024-05-17 12:56:33 +0200 CEST,2024-05-17 12:56:33 +0200 CEST,2024-05-17T12:58:05+02:00,2024-05-17T12:58:06+02:00
