pod,namespace,container,timestamp,value
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813447.515,144.4815039417829
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813448.515,144.4815039417829
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813449.515,114.61476905195066
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813450.515,112.2067439862543
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813451.515,109.79871892055792
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813452.515,107.39069385486152
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813453.515,104.98266878916516
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813454.515,102.57464372346877
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813455.515,100.16661865777239
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813456.515,97.75859359207601
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813457.515,95.35056852637962
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813458.515,92.94254346068325
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813459.515,90.53451839498688
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813460.515,134.41880981147995
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813461.515,134.41880981147995
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813462.515,134.41880981147995
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813463.515,134.41880981147995
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813464.515,134.41880981147995
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813465.515,134.41880981147995
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813466.515,134.41880981147995
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813467.515,128.2645649822284
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813468.515,128.2645649822284
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813469.515,128.2645649822284
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813470.515,128.2645649822284
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813471.515,128.2645649822284
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813472.515,128.2645649822284
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813473.515,128.2645649822284
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813474.515,128.2645649822284
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813475.515,128.2645649822284
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813476.515,128.2645649822284
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813477.515,128.2645649822284
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813478.515,128.2645649822284
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813479.515,128.26456498222842
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813480.515,128.26456498222842
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813481.515,128.26456498222842
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813482.515,128.26456498222842
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813483.515,128.26456498222842
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813484.515,128.26456498222842
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813485.515,128.26456498222842
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813486.515,128.26456498222842
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813497.515,172.86889364966015
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716813498.515,172.86889364966015
