namespace,pod,timestamp,value
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830214.89,0.0013918435738725764
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830215.89,0.0013918435738725764
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830216.89,0.0013918435738725764
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830217.89,0.0013918435738725764
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830218.89,0.0013918435738725764
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830219.89,0.0013918435738725764
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830220.89,0.0013918435738725764
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830221.89,0.0013918435738725764
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830222.89,0.0019604303829952353
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830223.89,0.0019604303829952353
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830224.89,0.0019604303829952353
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830225.89,0.0019604303829952353
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830226.89,0.0019604303829952353
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830227.89,0.0019604303829952353
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830228.89,0.0019604303829952353
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830229.89,0.0009139603880380865
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830230.89,0.0009139603880380865
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830231.89,0.0009139603880380865
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830232.89,0.0009139603880380865
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830233.89,0.0010441286805521566
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830234.89,0.0010441286805521566
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830235.89,0.002043198758206692
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830236.89,0.0021994638116629396
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830237.89,0.00222397816167716
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-xdgbd,1716830238.89,0.002290983195937837
