container,namespace,pod,timestamp,value
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830235.38,0.8093426294820718
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830236.38,0.8296124274830502
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830237.38,0.8498822254840288
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830238.38,0.8701520234850074
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830239.38,0.8904218214859859
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830240.38,0.9106916194869645
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830241.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830242.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830243.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830244.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830245.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830246.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830247.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830248.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830249.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830250.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830251.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830252.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830253.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830254.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830255.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830256.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830257.38,1.2161878800587127
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830258.38,0.9073065632208009
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830259.38,0.8870367652198226
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830260.38,0.8667669672188439
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830261.38,0.8464971692178654
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830262.38,1.153550371699564
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830263.38,1.153550371699564
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830264.38,1.153550371699564
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830265.38,1.153550371699564
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830266.38,1.153550371699564
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830267.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830268.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830269.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830270.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830271.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830272.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830273.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830274.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830275.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830276.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830277.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830278.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830279.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830280.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830281.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830282.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830283.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830284.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830285.38,1.1050082875621567
POD,cert-manager,cert-manager-7ddd8cdb9f-fmhw4,1716830286.38,1.1050082875621567
