namespace,container,pod,timestamp,value
default,POD,management-overhead-client-7b688599d6-74g4k,1715956084,33.86928343621399
default,POD,management-overhead-client-7b688599d6-74g4k,1715956085,34.57041512345679
default,POD,management-overhead-client-7b688599d6-74g4k,1715956086,35.27154681069959
default,POD,management-overhead-client-7b688599d6-74g4k,1715956087,35.97267849794239
default,POD,management-overhead-client-7b688599d6-74g4k,1715956088,36.67381018518519
default,POD,management-overhead-client-7b688599d6-74g4k,1715956089,37.37494187242799
default,POD,management-overhead-client-7b688599d6-74g4k,1715956090,38.07607355967078
default,POD,management-overhead-client-7b688599d6-74g4k,1715956091,38.777205246913574
default,POD,management-overhead-client-7b688599d6-74g4k,1715956092,39.47833693415638
default,POD,management-overhead-client-7b688599d6-74g4k,1715956093,40.17946862139918
default,POD,management-overhead-client-7b688599d6-74g4k,1715956094,40.88060030864198
default,POD,management-overhead-client-7b688599d6-74g4k,1715956095,41.58173199588478
default,POD,management-overhead-client-7b688599d6-74g4k,1715956096,42.067901234567906
default,POD,management-overhead-client-7b688599d6-74g4k,1715956097,42.067901234567906
default,POD,management-overhead-client-7b688599d6-74g4k,1715956098,42.067901234567906
default,POD,management-overhead-client-7b688599d6-74g4k,1715956099,42.067901234567906
default,POD,management-overhead-client-7b688599d6-74g4k,1715956100,42.067901234567906
default,POD,management-overhead-client-7b688599d6-74g4k,1715956101,42.067901234567906
default,POD,management-overhead-client-7b688599d6-74g4k,1715956102,42.067901234567906
default,POD,management-overhead-client-7b688599d6-74g4k,1715956103,42.067901234567906
default,POD,management-overhead-client-7b688599d6-74g4k,1715956104,42.067901234567906
default,POD,management-overhead-client-7b688599d6-74g4k,1715956106,60.11996581958685
default,POD,management-overhead-client-7b688599d6-74g4k,1715956107,61.189961361272104
default,POD,management-overhead-client-7b688599d6-74g4k,1715956108,62.25995690295734
default,POD,management-overhead-client-7b688599d6-74g4k,1715956109,63.32995244464259
default,POD,management-overhead-client-7b688599d6-74g4k,1715956110,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956111,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956112,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956113,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956114,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956115,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956116,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956117,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956118,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956119,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956120,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956121,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956122,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956123,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956124,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956125,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956126,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956127,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956128,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956129,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956130,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956131,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956132,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956133,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956134,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956135,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956136,64.19973250111458
default,POD,management-overhead-client-7b688599d6-74g4k,1715956144,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956145,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956146,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956147,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956148,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956149,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956150,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956151,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956152,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956153,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956154,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956155,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956156,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956157,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956158,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956159,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956160,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956161,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956162,89.20076117982875
default,POD,management-overhead-client-7b688599d6-74g4k,1715956163,95.46501328609389
default,POD,management-overhead-client-7b688599d6-74g4k,1715956164,95.46501328609389
default,POD,management-overhead-client-7b688599d6-74g4k,1715956165,95.46501328609389
default,POD,management-overhead-client-7b688599d6-74g4k,1715956166,57.09435013072598
default,POD,management-overhead-client-7b688599d6-74g4k,1715956167,58.897652304716885
default,POD,management-overhead-client-7b688599d6-74g4k,1715956168,60.70095447870778
default,POD,management-overhead-client-7b688599d6-74g4k,1715956169,62.504256652698686
default,POD,management-overhead-client-7b688599d6-74g4k,1715956170,64.30755882668959
default,POD,management-overhead-client-7b688599d6-74g4k,1715956171,66.1108610006805
default,POD,management-overhead-client-7b688599d6-74g4k,1715956172,67.9141631746714
default,POD,management-overhead-client-7b688599d6-74g4k,1715956173,69.7174653486623
default,POD,management-overhead-client-7b688599d6-74g4k,1715956174,71.5207675226532
default,POD,management-overhead-client-7b688599d6-74g4k,1715956175,73.32406969664412
default,POD,management-overhead-client-7b688599d6-74g4k,1715956176,75.12737187063502
default,POD,management-overhead-client-7b688599d6-74g4k,1715956177,76.9306740446259
default,POD,management-overhead-client-7b688599d6-74g4k,1715956178,78.73397621861682
default,POD,management-overhead-client-7b688599d6-74g4k,1715956179,80.53727839260772
default,POD,management-overhead-client-7b688599d6-74g4k,1715956180,82.34058056659862
default,POD,management-overhead-client-7b688599d6-74g4k,1715956181,84.14388274058952
default,POD,management-overhead-client-7b688599d6-74g4k,1715956182,85.94718491458043
default,POD,management-overhead-client-7b688599d6-74g4k,1715956183,67.13333333333333
default,POD,management-overhead-client-7b688599d6-74g4k,1715956184,85.77767451022528
