namespace,container,pod,timestamp,value
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933034.405,1.787143734758084
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933035.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933036.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933037.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933038.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933039.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933040.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933041.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933042.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933043.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933044.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933045.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933046.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933047.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933048.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933049.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933050.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933051.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933052.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933053.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933054.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933055.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933056.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933057.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933058.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933059.405,1.9062411748093762
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933065.405,1.9371264113349569
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933066.405,1.9371264113349569
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933067.405,1.9371264113349567
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933068.405,1.9371264113349567
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933069.405,1.9371264113349567
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933070.405,1.9371264113349567
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933071.405,1.9371264113349567
kube-prometheus-stack,POD,alertmanager-kube-prometheus-stack-alertmanager-0,1715933072.405,1.9371264113349567
