pod,instance,timestamp,value
calico-node-n2292,10.100.252.157:10250,1716877223.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877224.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877225.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877226.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877227.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877228.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877229.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877230.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877231.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877232.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877233.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877234.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877235.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877236.204,56456533.33333333
calico-node-n2292,10.100.252.157:10250,1716877237.204,56459264
calico-node-n2292,10.100.252.157:10250,1716877238.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877239.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877240.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877241.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877242.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877243.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877244.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877245.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877246.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877247.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877248.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877249.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877250.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877251.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877252.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877253.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877254.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877255.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877256.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877257.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877258.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877259.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877260.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877261.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877262.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877263.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877264.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877265.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877266.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877267.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877268.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877269.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877270.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877271.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877272.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877273.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877274.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877275.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877276.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877277.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877278.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877279.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877280.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877281.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877282.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877283.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877284.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877285.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877286.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877287.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877288.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877289.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877290.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877291.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877292.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877293.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877294.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877295.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877296.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877297.204,56463360
calico-node-n2292,10.100.252.157:10250,1716877298.204,56504320
calico-node-n2292,10.100.252.157:10250,1716877299.204,56504320
calico-node-n2292,10.100.252.157:10250,1716877300.204,56504320
calico-node-n2292,10.100.252.157:10250,1716877301.204,56504320
calico-node-n2292,10.100.252.157:10250,1716877302.204,56504320
calico-node-n2292,10.100.252.157:10250,1716877303.204,56504320
calico-node-n2292,10.100.252.157:10250,1716877304.204,56504320
calico-node-n2292,10.100.252.157:10250,1716877305.204,56504320
calico-node-n2292,10.100.252.157:10250,1716877306.204,56516608
calico-node-n2292,10.100.252.157:10250,1716877307.204,56516608
calico-node-n2292,10.100.252.157:10250,1716877308.204,56516608
calico-node-n2292,10.100.252.157:10250,1716877309.204,56516608
calico-node-n2292,10.100.252.157:10250,1716877310.204,56516608
calico-node-n2292,10.100.252.157:10250,1716877311.204,56516608
calico-node-n2292,10.100.252.157:10250,1716877312.204,56516608
calico-node-n2292,10.100.252.157:10250,1716877313.204,56516608
calico-node-n2292,10.100.252.157:10250,1716877314.204,56516608
calico-node-n2292,10.100.252.157:10250,1716877315.204,56516608
calico-node-n2292,10.100.252.157:10250,1716877316.204,56516608
