namespace,pod,timestamp,value
default,management-overhead-client-7b688599d6-6mtzn,1715955598,0.004687602030044661
default,management-overhead-client-7b688599d6-6mtzn,1715955599,0.004725595963111189
default,management-overhead-client-7b688599d6-6mtzn,1715955600,0.004905819705584853
default,management-overhead-client-7b688599d6-6mtzn,1715955601,0.010055789512473871
default,management-overhead-client-7b688599d6-6mtzn,1715955602,0.010228107717126577
default,management-overhead-client-7b688599d6-6mtzn,1715955603,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955604,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955605,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955606,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955607,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955608,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955609,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955610,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955611,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955612,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955613,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955614,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955615,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955616,0.010339092279162371
default,management-overhead-client-7b688599d6-6mtzn,1715955620,0.0020069257132654885
default,management-overhead-client-7b688599d6-6mtzn,1715955621,0.006720012166975768
default,management-overhead-client-7b688599d6-6mtzn,1715955622,0.006790272834713672
default,management-overhead-client-7b688599d6-6mtzn,1715955623,0.006860533502451576
default,management-overhead-client-7b688599d6-6mtzn,1715955624,0.00693079417018948
default,management-overhead-client-7b688599d6-6mtzn,1715955625,0.007001054837927384
default,management-overhead-client-7b688599d6-6mtzn,1715955626,0.007071315505665287
default,management-overhead-client-7b688599d6-6mtzn,1715955627,0.007141576173403191
default,management-overhead-client-7b688599d6-6mtzn,1715955628,0.007211836841141096
default,management-overhead-client-7b688599d6-6mtzn,1715955629,0.007282097508878999
default,management-overhead-client-7b688599d6-6mtzn,1715955630,0.007352358176616903
default,management-overhead-client-7b688599d6-6mtzn,1715955631,0.007422618844354807
default,management-overhead-client-7b688599d6-6mtzn,1715955632,0.007492879512092712
default,management-overhead-client-7b688599d6-6mtzn,1715955633,0.007563140179830616
default,management-overhead-client-7b688599d6-6mtzn,1715955634,0.007633400847568519
default,management-overhead-client-7b688599d6-6mtzn,1715955635,0.007703661515306423
default,management-overhead-client-7b688599d6-6mtzn,1715955636,0.007773922183044327
default,management-overhead-client-7b688599d6-6mtzn,1715955637,0.007844182850782231
default,management-overhead-client-7b688599d6-6mtzn,1715955638,0.007914443518520137
default,management-overhead-client-7b688599d6-6mtzn,1715955639,0.007984704186258039
default,management-overhead-client-7b688599d6-6mtzn,1715955640,0.007266359119305709
default,management-overhead-client-7b688599d6-6mtzn,1715955641,0.007999599447818476
default,management-overhead-client-7b688599d6-6mtzn,1715955642,0.00792933878008057
default,management-overhead-client-7b688599d6-6mtzn,1715955643,0.007859078112342667
default,management-overhead-client-7b688599d6-6mtzn,1715955644,0.0077888174446047636
default,management-overhead-client-7b688599d6-6mtzn,1715955645,0.0077185567768668605
default,management-overhead-client-7b688599d6-6mtzn,1715955646,0.007648296109128955
default,management-overhead-client-7b688599d6-6mtzn,1715955647,0.007578035441391051
default,management-overhead-client-7b688599d6-6mtzn,1715955648,0.007507774773653148
default,management-overhead-client-7b688599d6-6mtzn,1715955649,0.007437514105915244
default,management-overhead-client-7b688599d6-6mtzn,1715955650,0.00736725343817734
default,management-overhead-client-7b688599d6-6mtzn,1715955651,0.0026541669844670594
default,management-overhead-client-7b688599d6-6mtzn,1715955652,0.0025839063167291555
default,management-overhead-client-7b688599d6-6mtzn,1715955653,0.0025136456489912515
default,management-overhead-client-7b688599d6-6mtzn,1715955654,0.00466861935827453
default,management-overhead-client-7b688599d6-6mtzn,1715955655,0.00466861935827453
default,management-overhead-client-7b688599d6-6mtzn,1715955656,0.00466861935827453
default,management-overhead-client-7b688599d6-6mtzn,1715955657,0.009695635198000783
default,management-overhead-client-7b688599d6-6mtzn,1715955658,0.009695635198000783
default,management-overhead-client-7b688599d6-6mtzn,1715955659,0.009695635198000783
default,management-overhead-client-7b688599d6-6mtzn,1715955660,0.009695635198000783
default,management-overhead-client-7b688599d6-6mtzn,1715955661,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955662,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955663,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955664,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955665,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955666,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955667,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955668,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955669,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955670,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955671,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955672,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955673,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955674,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955675,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955676,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955677,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955678,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955679,0.009945056362332203
default,management-overhead-client-7b688599d6-6mtzn,1715955680,0.005027015839726253
default,management-overhead-client-7b688599d6-6mtzn,1715955684,0.0035643506639465882
default,management-overhead-client-7b688599d6-6mtzn,1715955685,0.0036518988835311577
default,management-overhead-client-7b688599d6-6mtzn,1715955686,0.0037394471031157277
