namespace,pod,container,timestamp,value
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833762.277,229.96802795082237
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833763.277,229.96802795082237
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833764.277,229.96802795082237
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833765.277,236.58089506813312
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833766.277,236.58089506813312
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833767.277,236.58089506813312
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833768.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833769.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833770.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833771.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833772.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833773.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833774.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833775.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833776.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833777.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833778.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833779.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833780.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833781.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833782.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833783.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833784.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833785.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833786.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833787.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833788.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833789.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833790.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833791.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833792.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833793.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833794.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833795.277,243.8793699297901
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833796.277,173.388070379667
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833797.277,169.3234142141705
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833799.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833800.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833801.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833802.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833803.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833804.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833805.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833806.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833807.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833808.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833809.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833810.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833811.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833812.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833813.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833814.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833815.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833816.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833817.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833818.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833819.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833820.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833821.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833822.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833823.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833824.277,203.91681211726768
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833832.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833833.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833834.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833835.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833836.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833837.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833838.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833839.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833840.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833841.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833842.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833843.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833844.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833845.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833846.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833847.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833848.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833849.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833850.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833851.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833852.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833853.277,235.6945722171113
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833854.277,245.6092055277212
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833855.277,245.6092055277212
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833856.277,245.6092055277212
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833857.277,245.6092055277212
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833858.277,245.6092055277212
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833859.277,167.57401275195392
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833860.277,171.91379062114356
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833861.277,176.25356849033318
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833862.277,180.59334635952283
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833863.277,184.93312422871247
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833864.277,189.2729020979021
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833865.277,193.61267996709174
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833866.277,197.95245783628135
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833867.277,202.292235705471
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833868.277,260.386672151378
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833869.277,260.386672151378
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833870.277,260.386672151378
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833871.277,260.386672151378
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833872.277,260.386672151378
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833873.277,260.386672151378
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833874.277,260.386672151378
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833875.277,260.386672151378
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833876.277,260.386672151378
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833877.277,260.386672151378
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833878.277,200.25687988482105
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833879.277,195.9171020156314
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833880.277,191.57732414644178
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833881.277,187.23754627725216
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833882.277,182.8977684080625
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833883.277,178.55799053887287
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833884.277,174.21821266968325
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833885.277,255.1106447563192
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833886.277,255.1106447563192
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833887.277,255.1106447563192
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833888.277,255.1106447563192
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833889.277,255.1106447563192
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833890.277,255.1106447563192
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833891.277,255.1106447563192
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833892.277,251.44490314385519
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833893.277,251.44490314385519
cert-manager,cert-manager-7ddd8cdb9f-p2zlv,POD,1716833894.277,251.44490314385519
