DeploymentName,PodName,DeploymentTime,PodScheduled,Initialized,PodReadyToStartContainers,ContainersReady,Ready,DeleteTime,CleanUpTime
deploy.evaluation.gosigterm.evaluation.97,deploy.evaluation.gosigterm.evaluation.97-647fbbf546-bvqnc,2024-05-30T15:50:16+02:00,2024-05-30 15:50:22 +0200 CEST,2024-05-30 15:50:22 +0200 CEST,2024-05-30 15:50:24 +0200 CEST,2024-05-30 15:50:24 +0200 CEST,2024-05-30 15:50:24 +0200 CEST,2024-05-30T15:51:31+02:00,2024-05-30T15:51:34+02:00
deploy.evaluation.gosigterm.evaluation.98,deploy.evaluation.gosigterm.evaluation.98-599c4ffbbb-zcf7s,2024-05-30T15:50:17+02:00,2024-05-30 15:50:22 +0200 CEST,2024-05-30 15:50:22 +0200 CEST,2024-05-30 15:50:24 +0200 CEST,2024-05-30 15:50:24 +0200 CEST,2024-05-30 15:50:24 +0200 CEST,2024-05-30T15:51:32+02:00,2024-05-30T15:51:33+02:00
deploy.evaluation.gosigterm.evaluation.6,deploy.evaluation.gosigterm.evaluation.6-78c5446544-27jb4,2024-05-30T15:49:13+02:00,2024-05-30 15:49:14 +0200 CEST,2024-05-30 15:49:14 +0200 CEST,2024-05-30 15:49:15 +0200 CEST,2024-05-30 15:49:15 +0200 CEST,2024-05-30 15:49:15 +0200 CEST,2024-05-30T15:50:54+02:00,2024-05-30T15:51:03+02:00
deploy.evaluation.gosigterm.evaluation.17,deploy.evaluation.gosigterm.evaluation.17-589778d75d-r8xhj,2024-05-30T15:49:21+02:00,2024-05-30 15:49:23 +0200 CEST,2024-05-30 15:49:23 +0200 CEST,2024-05-30 15:49:24 +0200 CEST,2024-05-30 15:49:24 +0200 CEST,2024-05-30 15:49:24 +0200 CEST,2024-05-30T15:50:58+02:00,2024-05-30T15:51:07+02:00
deploy.evaluation.gosigterm.evaluation.18,deploy.evaluation.gosigterm.evaluation.18-7c5f656766-vnfkh,2024-05-30T15:49:22+02:00,2024-05-30 15:49:23 +0200 CEST,2024-05-30 15:49:23 +0200 CEST,2024-05-30 15:49:25 +0200 CEST,2024-05-30 15:49:25 +0200 CEST,2024-05-30 15:49:25 +0200 CEST,2024-05-30T15:50:59+02:00,2024-05-30T15:51:07+02:00
deploy.evaluation.gosigterm.evaluation.21,deploy.evaluation.gosigterm.evaluation.21-54c74cdc7d-snp77,2024-05-30T15:49:22+02:00,2024-05-30 15:49:24 +0200 CEST,2024-05-30 15:49:24 +0200 CEST,2024-05-30 15:49:26 +0200 CEST,2024-05-30 15:49:26 +0200 CEST,2024-05-30 15:49:26 +0200 CEST,2024-05-30T15:51:00+02:00,2024-05-30T15:51:07+02:00
deploy.evaluation.gosigterm.evaluation.33,deploy.evaluation.gosigterm.evaluation.33-79b78db678-sk5mn,2024-05-30T15:49:31+02:00,2024-05-30 15:49:33 +0200 CEST,2024-05-30 15:49:33 +0200 CEST,2024-05-30 15:49:35 +0200 CEST,2024-05-30 15:49:35 +0200 CEST,2024-05-30 15:49:35 +0200 CEST,2024-05-30T15:51:05+02:00,2024-05-30T15:51:11+02:00
deploy.evaluation.gosigterm.evaluation.66,deploy.evaluation.gosigterm.evaluation.66-85f7b89878-6zstr,2024-05-30T15:49:50+02:00,2024-05-30 15:49:56 +0200 CEST,2024-05-30 15:49:56 +0200 CEST,2024-05-30 15:49:58 +0200 CEST,2024-05-30 15:49:58 +0200 CEST,2024-05-30 15:49:58 +0200 CEST,2024-05-30T15:51:19+02:00,2024-05-30T15:51:23+02:00
deploy.evaluation.gosigterm.evaluation.5,deploy.evaluation.gosigterm.evaluation.5-75544f4b54-4mx79,2024-05-30T15:49:13+02:00,2024-05-30 15:49:13 +0200 CEST,2024-05-30 15:49:13 +0200 CEST,2024-05-30 15:49:15 +0200 CEST,2024-05-30 15:49:15 +0200 CEST,2024-05-30 15:49:15 +0200 CEST,2024-05-30T15:50:54+02:00,2024-05-30T15:51:02+02:00
deploy.evaluation.gosigterm.evaluation.14,deploy.evaluation.gosigterm.evaluation.14-7dfc69fb78-nwgqn,2024-05-30T15:49:16+02:00,2024-05-30 15:49:18 +0200 CEST,2024-05-30 15:49:18 +0200 CEST,2024-05-30 15:49:19 +0200 CEST,2024-05-30 15:49:19 +0200 CEST,2024-05-30 15:49:19 +0200 CEST,2024-05-30T15:50:57+02:00,2024-05-30T15:51:07+02:00
deploy.evaluation.gosigterm.evaluation.71,deploy.evaluation.gosigterm.evaluation.71-6956fd874b-v26vl,2024-05-30T15:49:58+02:00,2024-05-30 15:50:04 +0200 CEST,2024-05-30 15:50:04 +0200 CEST,2024-05-30 15:50:05 +0200 CEST,2024-05-30 15:50:05 +0200 CEST,2024-05-30 15:50:05 +0200 CEST,2024-05-30T15:51:21+02:00,2024-05-30T15:51:25+02:00
deploy.evaluation.gosigterm.evaluation.77,deploy.evaluation.gosigterm.evaluation.77-658d89b454-hw2sz,2024-05-30T15:50:03+02:00,2024-05-30 15:50:08 +0200 CEST,2024-05-30 15:50:08 +0200 CEST,2024-05-30 15:50:10 +0200 CEST,2024-05-30 15:50:10 +0200 CEST,2024-05-30 15:50:10 +0200 CEST,2024-05-30T15:51:23+02:00,2024-05-30T15:51:25+02:00
deploy.evaluation.gosigterm.evaluation.2,deploy.evaluation.gosigterm.evaluation.2-6c66fb758d-tztdm,2024-05-30T15:49:13+02:00,2024-05-30 15:49:13 +0200 CEST,2024-05-30 15:49:13 +0200 CEST,2024-05-30 15:49:14 +0200 CEST,2024-05-30 15:49:15 +0200 CEST,2024-05-30 15:49:15 +0200 CEST,2024-05-30T15:50:53+02:00,2024-05-30T15:51:02+02:00
deploy.evaluation.gosigterm.evaluation.11,deploy.evaluation.gosigterm.evaluation.11-85d5775f46-gpvmp,2024-05-30T15:49:15+02:00,2024-05-30 15:49:16 +0200 CEST,2024-05-30 15:49:16 +0200 CEST,2024-05-30 15:49:18 +0200 CEST,2024-05-30 15:49:18 +0200 CEST,2024-05-30 15:49:18 +0200 CEST,2024-05-30T15:50:56+02:00,2024-05-30T15:51:03+02:00
deploy.evaluation.gosigterm.evaluation.63,deploy.evaluation.gosigterm.evaluation.63-76f84bb4b-5f7v5,2024-05-30T15:49:49+02:00,2024-05-30 15:49:53 +0200 CEST,2024-05-30 15:49:53 +0200 CEST,2024-05-30 15:49:55 +0200 CEST,2024-05-30 15:49:55 +0200 CEST,2024-05-30 15:49:55 +0200 CEST,2024-05-30T15:51:17+02:00,2024-05-30T15:51:21+02:00
